step,time,n_particles,max_u,min_sigma,min_sigma_ratio,max_gamma_over_sigma2,wall_s,p1_sigma_ratio,argmin_x,argmin_y,argmin_z
297,0.09166666666666666,188714,23.450606331855692,0.002488326334640835,0.559100380494814,17.556863457296153,30.646180868148804,0.7584455874727708,0.007805373615438162,-0.0018575451828551541,-0.01529736128957746
298,0.09197530864197531,189276,25.612023638991584,0.0024978666565242747,0.5612439890403724,18.109842833126386,28.861189126968384,0.7577482916664604,0.0069085045942380895,-0.0015810102280777753,-0.014600045903829961
299,0.09228395061728395,189834,24.563430427135476,0.0025103564478190727,0.5640503118960241,18.687237301259167,28.963144063949585,0.7571507283878437,0.005850025651525859,-0.0010095987509113732,-0.013965075653714455
300,0.09259259259259259,190384,25.99533958760126,0.002511512205033211,0.5643099982117571,19.324200554996438,29.13703179359436,0.75656022502774,0.2852189809911408,-0.04407155965776396,-0.016381153827714094
301,0.09290123456790124,190970,27.122841066701014,0.0025055583772270558,0.5629722366225793,19.99635777001049,29.1823251247406,0.7559533325487922,0.28611674727136976,-0.044230667769700735,-0.01627126873885439
302,0.09320987654320988,191542,27.12718657654298,0.0024997732364634255,0.5616723772122064,20.594486984016406,29.553529977798462,0.7553260519910558,0.28700844834322536,-0.04438495739380795,-0.016164146694423533
303,0.09351851851851851,192096,25.91457494577021,0.002494155105498681,0.5604100431218864,20.993140274619414,29.484270095825195,0.7546056515643992,0.2878938142530154,-0.044534517898420785,-0.016059410869605075
304,0.09382716049382717,192607,25.03511466565472,0.002488704762049217,0.559185409096196,21.509152891354645,30.004851818084717,0.753794332683304,0.28877250111764863,-0.04467942882134586,-0.015957390588830923
305,0.0941358024691358,193153,25.481807439876523,0.002483422916800132,0.5579986348184947,21.93317345771901,30.294421195983887,0.7530920110102943,0.28964434462817995,-0.04481985928388246,-0.015858081249167086
306,0.09444444444444444,193679,24.156191560361382,0.002478311055951023,0.5568500542219766,22.142578053320246,32.703983783721924,0.7523952124690518,0.2905093080880563,-0.04495578101202244,-0.0157612492779132
307,0.09475308641975308,194234,20.542056384297304,0.0024733637093740397,0.5557384382272722,22.167251086659014,30.72748613357544,0.7516936837406679,0.29136719796274446,-0.04508746185024637,-0.015667264416249275
308,0.09506172839506173,194766,27.09203383561259,0.0024685845182076094,0.5546646049593402,22.031536278413306,30.77936887741089,0.7511433205027455,0.292217802760704,-0.0452150512889003,-0.01557597465843341
309,0.09537037037037037,195281,22.840834315452863,0.002463965012269723,0.553626651258648,21.79921403460728,31.505638122558594,0.7505759333496986,0.29306115951080275,-0.04533874522531361,-0.015487414876594024
310,0.09567901234567901,195793,25.232629367605742,0.0024595147880880457,0.5526267333625806,21.481132984092383,31.763880014419556,0.7499419905672097,0.29389687563436634,-0.045458304134927185,-0.015401331833398497
311,0.09598765432098766,196323,27.942516658996034,0.002455227768569302,0.5516634858131131,21.112173218617027,32.257080078125,0.7493649814200772,0.2947249106879958,-0.04557420501851974,-0.015318190868996972
312,0.0962962962962963,196773,27.39274105714562,0.0024511072296138493,0.5507376446701066,20.69418913867817,32.35456085205078,0.748700558234657,0.2955452998468545,-0.04568654872565403,-0.015237841256771167
313,0.09660493827160493,197221,27.193348575538096,0.002447150355387212,0.5498485772455951,20.234211964043222,32.836463928222656,0.7480553340570956,0.2963578101607327,-0.04579545228138911,-0.015160053760407913
314,0.09691358024691359,197721,23.63906502552089,0.002443363847263051,0.5489977892667464,20.01459696620612,32.74298119544983,0.7474938064162358,0.2971623485687011,-0.04590107739805861,-0.015085009062064225
315,0.09722222222222222,198231,27.84158406515801,0.0024397457648416463,0.5481848447464446,19.833627889680287,34.7680869102478,0.7468137992308272,0.29795949199195443,-0.04600338729061502,-0.015012177236194638
316,0.09753086419753086,198766,30.145592326580353,0.002436298899646391,0.5474103709102145,19.568761603278773,32.76012110710144,0.7462147507185148,0.2987491727346484,-0.04610261205218148,-0.014941888340238163
317,0.0978395061728395,199247,26.79930126676735,0.002433011838550541,0.5466718033502387,19.211977747162006,33.36661696434021,0.7455868256003644,0.29953160607927337,-0.04619894815831003,-0.014874017971726964
318,0.09814814814814815,199747,28.399533399956084,0.0024298867116941516,0.5459696206862618,18.760204002352392,33.188318967819214,0.745027917112835,0.30030647725454107,-0.04629232212048626,-0.014808593743573528
319,0.09845679012345679,200245,27.33672890261818,0.0024269141237864876,0.5453017118966901,18.49090631075043,33.8237669467926,0.7444587255145503,0.3010740839364965,-0.04638276217683608,-0.014745534075504814
320,0.09876543209876543,200732,24.565211299762563,0.0024240983442515712,0.5446690362755527,18.5502350629708,34.29093909263611,0.7438992892153126,0.3018342248035428,-0.04647044384604752,-0.01468483069303519
321,0.09907407407407408,201211,25.48998558405926,0.002421434489583272,0.5440704965511223,18.596730331809326,34.770975828170776,0.7432646897946958,0.3025868895138815,-0.04655540673453893,-0.014626565967939147
322,0.09938271604938272,201698,22.51777591425236,0.0024189216616294575,0.5435058909181966,18.628625109985503,34.737019062042236,0.7427268794060123,0.3033319245530237,-0.04663783876307746,-0.014570676264336713
323,0.09969135802469135,202199,24.604117223945902,0.0024165588151068324,0.5429749845127707,18.644041938744568,34.87976598739624,0.7421640520462134,0.3040694147065177,-0.04671779094123369,-0.014517337069520476
324,0.1,202678,24.867556770575217,0.002414338659360638,0.5424761392025015,18.64342325353266,36.66091012954712,0.7415519440551283,0.30479942124468623,-0.04679546815479264,-0.014466288894038178
325,0.10030864197530864,203199,25.41160166981637,0.0024122596125591266,0.542008999566671,18.966365084616918,35.00356602668762,0.7409715201268314,0.30552196520089603,-0.04687082034736039,-0.014417488506918201
326,0.10061728395061728,203718,23.330722206312508,0.002410324891383343,0.5415742883591926,19.765621609439965,35.09986877441406,0.7404531264402776,0.3062374055817815,-0.046943914644680014,-0.01437105424031006
327,0.10092592592592593,204243,26.152708452558667,0.0024085238707277005,0.5411696182321958,20.57381591665205,35.344006061553955,0.7399149050426972,0.3069456229018593,-0.04701502923322149,-0.0143268016958195
328,0.10123456790123457,204652,24.82032359480185,0.002406850396301706,0.5407936063822641,21.53849280527225,35.48514795303345,0.739434972376882,0.30764682006427624,-0.04708407825129869,-0.014284742598682251
329,0.10154320987654321,205091,22.35397335696231,0.0024053014178572105,0.5404455674511806,22.51100314540365,35.56409502029419,0.7387475907859776,0.3083407752191949,-0.04715108673098835,-0.0142446473105526
330,0.10185185185185185,205535,26.317397465575624,0.0024038702154340064,0.5401239915355786,23.49885187451355,35.4922239780426,0.7380261121542547,0.30902767365135186,-0.04721620654278462,-0.01420647965733877
331,0.1021604938271605,205994,21.16273220073985,0.0024025461802075375,0.5398264949457616,24.50583525517261,36.028480052948,0.7373023754884827,0.30970757349663064,-0.047279480955197836,-0.014170424762724657
332,0.10246913580246914,206491,26.2823367687486,0.0024013225568528733,0.5395515598322875,25.53042410789791,35.82994508743286,0.7366371594451175,0.3103803819695365,-0.04734084651486737,-0.014136205038490144
333,0.10277777777777777,207069,24.058365327963994,0.002400196344974531,0.5392985120383013,26.554573264019734,38.34498906135559,0.7360194577048041,0.3110463751939839,-0.047400286415669034,-0.014103732183133242
334,0.10308641975308643,207629,25.146464327976464,0.002399152292917604,0.5390639246796586,27.55550679240148,36.38022184371948,0.7354723110156546,0.31170569914120444,-0.04745791029708252,-0.014073040027463865
335,0.10339506172839506,208137,22.78690364147547,0.002398186986620117,0.538847030653057,28.991984239154355,36.37010598182678,0.734883860426355,0.3123584199513699,-0.047513465693476094,-0.014044188986085863
336,0.1037037037037037,208673,24.044934721554377,0.0023972948054911407,0.5386465670716784,30.938002849913175,37.02998208999634,0.7343380376298122,0.3130042740850931,-0.047567133566746675,-0.014016905961540331
337,0.10401234567901235,209170,24.113497405255554,0.0023964713087989502,0.5384615361504803,32.910103003673775,37.238189935684204,0.7339157287193149,0.31364342350536845,-0.0476187290799669,-0.01399113990725985
338,0.10432098765432099,209618,21.516900537172887,0.002395711209332272,0.5382907499094968,34.898371749566685,37.46629810333252,0.7333157296466213,0.3142757393796502,-0.04766815044457875,-0.013966891850044414
339,0.10462962962962963,210036,23.608455441920064,0.002395007620050119,0.5381326609040928,36.89583035419572,37.261263847351074,0.7328355014810365,0.31490118072268597,-0.04771542643136992,-0.013944237740663704
340,0.10493827160493827,210419,19.58929949777422,0.002394359832764716,0.5379871100120307,38.914257901939955,37.42908310890198,0.7322132489367901,0.3155196948705315,-0.047760490163592066,-0.013923120959308087
341,0.10524691358024692,210814,21.8991077501831,0.002384623769389522,0.5357995204415581,40.93455269890079,37.53772497177124,0.7315496459186939,0.005648635273634072,0.011058992306192394,-0.012678618751097326
342,0.10555555555555556,211234,18.20685766007864,0.002329566497121936,0.5234287387457333,42.965966542970456,39.50261998176575,0.7308024019683002,0.005741167650633061,0.011289922723004246,-0.011903433380931317
343,0.10586419753086419,211650,18.9143290502868,0.0022911353940245835,0.514793679884908,45.014066826685934,37.37435793876648,0.7302283309477651,0.005968254859099873,0.011429521541708933,-0.011132660308415402
344,0.10617283950617284,212122,17.091839667807704,0.0022676007531393155,0.5095056971590967,47.083585547336035,37.93394899368286,0.729638905376793,0.0063529993907475565,0.01149091151362435,-0.010258901146160536
345,0.10648148148148148,212597,18.108253557240037,0.002252054380215112,0.5060125930206915,49.18883362643829,38.17380905151367,0.7289326818509991,0.006838780297781794,0.011488002906162942,-0.009182314984516528
346,0.10679012345679012,213068,16.804599445925803,0.002237699124077053,0.5027871201166129,51.320929024192814,38.20796203613281,0.7282587516058552,0.007295347479807119,0.011459411675641889,-0.007830812769786404
347,0.10709876543209877,213537,19.44744692299936,0.0022204667331263066,0.49891518571505516,53.478246467909216,38.40220403671265,0.7276355791620785,0.007505517703171718,0.011434802000393523,-0.006219095124657982
348,0.10740740740740741,214050,19.749188860282878,0.0021981170137659774,0.4938934422144721,55.65449632944806,38.09302806854248,0.7270158205142718,0.007245099499112413,0.011390287996923019,-0.004527234958481908
349,0.10771604938271605,214556,18.6535303884121,0.0021725135383792627,0.4881406144477041,57.84185181846632,38.53635287284851,0.7262170408226485,0.006513055978614138,0.011226814524551546,-0.0029486153351648125
350,0.10802469135802469,215010,18.296026765500955,0.0021483399293694607,0.4827090624011901,60.03311356230302,38.31843304634094,0.7256653023484122,0.00543143530222573,0.010948739357236212,-0.0015783546886861408
351,0.10833333333333334,215459,18.804475635364913,0.0021322037291308434,0.4790834303578538,62.22126638668426,40.3926899433136,0.7247507052347987,0.004091911505585712,0.010623043076844663,-0.00043101066587464374
352,0.10864197530864197,215901,18.367722947720864,0.002121610114658313,0.4767031582046589,64.39934041167302,38.0465350151062,0.7242334132380779,0.0025730612060981682,0.010324429167940796,0.0004510025028445658
353,0.10895061728395061,216332,18.00842719074849,0.0021048611684860038,0.4729398486871486,66.5695971729702,37.85568809509277,0.7235260880333836,0.0009893239525937726,0.010083762398485572,0.0010042822121439968
354,0.10925925925925926,216747,14.173897240906102,0.0020762816904829544,0.46651834488220073,68.72755799950076,37.764286041259766,0.7229509774823166,-0.0005412926995835651,0.009916955541040703,0.0011528536250535644
355,0.1095679012345679,217184,15.347286486580716,0.0020479984612113214,0.46016340500665004,70.87726132990221,38.26047396659851,0.7222262245208073,-0.0018227864105247414,0.009837676216586665,0.0008619288536409516
356,0.10987654320987654,217593,17.585530364647973,0.002022021498350991,0.4543266585891401,73.01553807619831,38.65659689903259,0.7215321062150104,-0.002653356862122758,0.009801521425928562,0.00019076484848022844
357,0.11018518518518519,218014,16.967389705001313,0.001995199261622588,0.44829998815134303,75.1410061643484,38.3757119178772,0.7206220402309567,-0.002980725214716212,0.0097207169645187,-0.0006029972456847143
358,0.11049382716049383,218422,14.528540421220713,0.001968433078822079,0.442285912433128,77.2393282239142,38.6521430015564,0.7200974998448387,-0.0029197034933820406,0.009551645740228982,-0.001296422332974394
359,0.11080246913580247,218821,15.514391479052733,0.0019423466721044927,0.43642457514850286,79.31485156558291,38.42625021934509,0.719641696885854,-0.0025666252342161364,0.009326340274805067,-0.0018187720136281968
360,0.1111111111111111,219208,14.530484039738162,0.0019174062016087312,0.43082071750741385,81.34930956777555,40.52361083030701,0.7191591427362104,-0.0044844047062639805,0.008907006823350752,-0.0006892796387047013
361,0.11141975308641976,219587,16.79313438700851,0.001895470696835083,0.42589204360537813,83.33785402285623,38.21036505699158,0.7186291635655077,-0.006538030994119398,0.00878822174194859,0.0002334931465866027
362,0.1117283950617284,219988,18.084085496715694,0.0018746405546708287,0.421211732889028,85.29085349584068,38.180809020996094,0.7180022997209473,-0.0070197612752157836,0.009016130571974142,-0.00040927293955612693
363,0.11203703703703703,220354,21.446158895618517,0.001851112606947942,0.4159252540453973,87.20142336187948,38.19211196899414,0.7171847703154273,-0.007949431162447467,0.009215539483834677,-0.0011702280138460718
364,0.11234567901234568,220692,21.468216766948863,0.0018285519462439192,0.41085611427533003,89.06568849100792,37.799493074417114,0.7166792180780908,-0.009327725092963042,0.009426974808873223,-0.0018396253058884553
365,0.11265432098765432,221012,19.976554624569083,0.0018074516322853782,0.4061150988391521,90.8860114916232,37.84049582481384,0.715993672549627,-0.011102234906185981,0.009739949802505437,-0.0023214390293364684
366,0.11296296296296296,221333,19.418521791286125,0.0017865884756301429,0.4014273701188962,92.65762637756525,37.13632106781006,0.7153080144625892,-0.013173285822571925,0.010209925756972302,-0.002602157015990663
367,0.11327160493827161,221639,19.11993873180551,0.0017657725691277344,0.3967502580038886,94.3694622866574,37.59354615211487,0.7144525509696487,-0.01540410170892904,0.010845193793588257,-0.002694879631211014
368,0.11358024691358025,221953,19.000084467956068,0.0017447226229676891,0.3920205596746799,96.02321590837307,37.80338788032532,0.7139475527225895,-0.017682750196158142,0.011619053496095998,-0.002608991214373671
369,0.11388888888888889,222260,18.975251934987437,0.0017218818878657674,0.38688849017539984,97.61957826422875,39.92483901977539,0.7133083410948792,-0.019947462933811298,0.012491853557626081,-0.0023433822020148703
370,0.11419753086419752,222587,19.017980633916494,0.001696129414192381,0.3811021840832162,99.14989551236056,37.570411920547485,0.7126898633336644,-0.022149754202996454,0.013414716033402323,-0.0018746245861848533
371,0.11450617283950618,222924,18.957013729899263,0.0016681118252551703,0.3748069307568061,100.61535429034778,73.15953302383423,0.7123041649052976,-0.024270562144041163,0.014349571471464822,-0.0011756253664065186
372,0.11481481481481481,223226,18.75796313366477,0.0016383651558049758,0.3681231714859555,102.02400817447537,72.69211006164551,0.7116520773258144,-0.026300669581811823,0.015216660778020107,-0.0002656330519941071
373,0.11512345679012345,223528,19.339204358097692,0.0016088769631588324,0.3614974891953958,103.37683488559662,72.7365550994873,0.7112382534669376,-0.02823957805156958,0.01600202034172671,0.0008271657857331518
374,0.1154320987654321,223849,18.825847687897394,0.001583943212496908,0.355895141429279,104.6752011538912,72.8723578453064,0.7104645690679012,-0.03007767641223393,0.016689705878528974,0.0020939245266182295
375,0.11574074074074074,224162,23.77299763674245,0.0016030025322146335,0.3601775672340482,105.92592603734793,73.46229195594788,0.7099869967269566,-0.03183790111937931,0.01731367772816632,0.0035179794365007106
376,0.11604938271604938,224443,21.370702683344806,0.0016149168070430516,0.36285457767964546,107.1250680423045,73.62379217147827,0.7094116112813685,-0.03346698297239571,0.017864934830810072,0.005042623319784149
377,0.11635802469135803,224712,19.53259467203111,0.001622923700912908,0.3646536413100453,108.2802782337663,74.1147518157959,0.7090372941221824,-0.03495408393096628,0.01834517196806457,0.006596994697550212
378,0.11666666666666667,224942,20.563592020232356,0.0016295402487162543,0.3661403090123131,109.39907682187423,75.9579131603241,0.7083050263028571,-0.03630850759447916,0.018723222711755267,0.00815555847191131
379,0.1169753086419753,225198,20.174811653456107,0.0016333353857763116,0.36699303582099924,110.48425884457448,73.24503493309021,0.7077948091090623,-0.03753468880791554,0.01897039441306048,0.009672300174757132
380,0.11728395061728394,225482,19.85865117009141,0.0016281674030283158,0.3658318452325421,111.53467132806065,73.45317196846008,0.7073766513482487,-0.03864946995202306,0.01907704152709234,0.011136174448395894
381,0.1175925925925926,225735,20.312924386424182,0.0016251369077703124,0.3651509252791381,112.54845060769372,72.85438799858093,0.7068154799986676,-0.03963824932074465,0.019029227829901352,0.012509344012673628
382,0.11790123456790123,225996,20.38289374512822,0.0016283311057003356,0.36586862747647053,113.52000623638125,72.66125297546387,0.7061591086902088,-0.0405046227047948,0.018823142675356012,0.013779150559489821
383,0.11820987654320987,226167,20.163678205646598,0.0016473488429841873,0.3701417101519736,114.44242204937026,72.74045896530151,0.7059385004117498,-0.041276795656305744,0.01845853780474023,0.014946544720918675
384,0.11851851851851852,226344,19.884855175748594,0.0016668306216153944,0.374519057967567,116.8075798782483,71.76135015487671,0.7055130400114084,-0.04197552836773567,0.01794763959138692,0.01599599617219617
385,0.11882716049382716,226546,19.36694173286977,0.0016838693072456616,0.37834746885017295,123.55268512457627,71.95763087272644,0.7047563670255989,-0.04261103402631051,0.01730969747047158,0.01694722084664391
386,0.1191358024691358,226823,18.796052243456895,0.0016970632884696852,0.38131201567021766,130.7670456790108,71.26880812644958,0.703973682768798,-0.04319181510772386,0.016555797107764097,0.017798238259708162
387,0.11944444444444445,227079,19.702088358045117,0.001719502896674698,0.3863539562352152,138.57847183672274,73.75820684432983,0.7030906010435267,-0.043729992129933726,0.015702913759622107,0.01854601069949666
388,0.11975308641975309,227375,17.896664416213287,0.0017448040870387178,0.39203886378233443,147.06575349058247,71.36863398551941,0.7023243682027318,-0.04422222414544779,0.01477590987103437,0.019249289589561135
389,0.12006172839506173,227635,17.409654930487427,0.0017233259150397466,0.3872129476756791,156.3927527114885,70.7962691783905,0.7017114184195128,0.018850252550004252,0.002237761517243267,-0.0018743859718778903
390,0.12037037037037036,227929,16.894907527892027,0.0016952081413747152,0.38089518390975596,166.7645200754781,70.58276987075806,0.7010403056993406,0.018250245832172312,0.0023952393724451094,-0.0019390752576455882
391,0.12067901234567902,228229,17.3385127602074,0.00166623444918125,0.3743851043819258,178.35350090556503,70.49989104270935,0.7003039632160221,0.017580366648882,0.002546395408800069,-0.0019993796467813315
392,0.12098765432098765,228508,19.371801103078347,0.0016364471991001845,0.3676922270762561,191.34510749060126,70.18319392204285,0.699386657713634,0.01683052737791663,0.002683673332815235,-0.002061034829309157
393,0.12129629629629629,228806,18.388334431018276,0.001606073011507551,0.3608674711735246,205.86489689165413,70.5091462135315,0.6983477273696724,0.015991657690049767,0.0028001932296502943,-0.002136553923203646
394,0.12160493827160494,229106,16.98949406933085,0.0015758164267315562,0.3540691393690372,221.78728705130652,70.15201187133789,0.6978105273313367,0.015050577089669158,0.0028900749799951916,-0.0022364287397928957
395,0.12191358024691358,229387,16.645522575716072,0.0015452382487990762,0.3471985490132287,239.45932131979038,69.73067903518677,0.6970890425147603,0.014001075328964033,0.002954515865283043,-0.0023676916445047793
396,0.12222222222222222,229669,16.619799113518006,0.0015144700582486689,0.34028526484933597,259.03940331130343,71.38853096961975,0.6963075835869007,0.012836010181679543,0.00297380623464385,-0.002535607306597818
397,0.12253086419753087,229926,17.458702629490425,0.0014839534813567126,0.33342851559013775,280.50087322133624,68.62238097190857,0.6957973787755203,0.011537294031936292,0.002945871570765638,-0.002739563131876661
398,0.12283950617283951,230162,17.41941454876182,0.0014534760114393807,0.3265805532509219,304.21190078348445,68.89426898956299,0.6954187277193066,0.010094391358889062,0.002847680229831495,-0.002959837473440484
399,0.12314814814814815,230374,17.09121474796826,0.0014238748830400242,0.31992949550147887,329.79156321044223,68.67305302619934,0.6951872645289877,0.00850133999397542,0.002668228883941199,-0.0031855719771023048
400,0.12345679012345678,230601,16.171883918797516,0.001395972239147783,0.31366006910037336,356.5802780934512,69.06667804718018,0.694764547432458,0.006750857552821038,0.0024051228851039554,-0.003405248488759368
401,0.12376543209876543,230825,20.018219049278137,0.0013701582536263539,0.3078599419521784,383.96233112871687,69.40731000900269,0.6944182975096904,0.0048552721733723095,0.002055375264523581,-0.0036049603870822165
402,0.12407407407407407,231005,19.60432083897989,0.0013476957806577846,0.30281286391874424,410.0640835650046,68.90053701400757,0.6936075050410186,0.0028665730696164388,0.001650484996479907,-0.0037752627701504817
403,0.12438271604938271,231250,19.958305308883595,0.0013293883972622905,0.29869939018349057,433.18182871994463,69.88171601295471,0.6930822881078457,0.0009108848165788165,0.0012457404377090493,-0.003837870979882837
404,0.12469135802469136,231470,19.86839592513583,0.0013158218387020987,0.2956511292108785,451.6237866046108,69.28164505958557,0.692350709394516,-0.0007247285096954667,0.0009454708659045895,-0.0036335280726559702
405,0.125,231668,21.90605511241214,0.001304110987634903,0.293019825914186,468.5526089557597,71.68555879592896,0.6915999947724117,-0.0017393190786427668,0.0008750416650181975,-0.0032153157791022127
406,0.12530864197530864,231914,21.897312608613333,0.0012913542349686027,0.29015351968645553,488.1738714003142,69.73701000213623,0.690745239419921,-0.002310292629963121,0.0010579021801060472,-0.0032913655600858207
407,0.12561728395061728,232182,21.189851156966096,0.0012761522346849711,0.28673779240642117,512.4398107786545,69.70982813835144,0.6899894191764724,-0.005754546271548982,0.0014838816755383235,-0.004430783454306299
408,0.1259259259259259,232443,25.159728107779873,0.001265145110822807,0.28426460910493195,531.5047714976301,69.82855296134949,0.6896441501196291,-0.007791736577201072,-0.0007040716594578959,-0.008047332728995452
409,0.12623456790123458,232694,21.589914887343348,0.0012641058837317468,0.2840311058646441,532.9318708088455,69.13549208641052,0.6890985162527657,-0.009445406575452,-0.002214168882429754,-0.011212047303667998
410,0.12654320987654322,232959,21.977561685594953,0.0012641040120918048,0.2840306853271169,534.0406829332431,68.65268182754517,0.6887450381734611,-0.011154198065302852,-0.0031172155572289488,-0.01439648824218491
411,0.12685185185185185,233205,19.323007012891253,0.0012602658334514817,0.2831682875345373,542.9797475215975,68.52102398872375,0.688401186464732,-0.012759237615916387,-0.0034780035238859844,-0.0177247907443081
412,0.1271604938271605,233466,16.768040243568137,0.0012493026739249387,0.28070498255022536,566.3704175324459,68.95396208763123,0.6877894074279195,-0.014020364858193387,-0.0033944399855760253,-0.021062713522108357
413,0.12746913580246913,233718,17.075929584493196,0.0012275093566469018,0.27580825666151537,611.0256192733177,67.9318950176239,0.6871830381450978,-0.014829020656466078,-0.0028980762450819837,-0.024225701443392995
414,0.12777777777777777,233949,18.922564330743466,0.0012005137252504865,0.26974262629169005,668.0995704750607,70.43899893760681,0.6866575142444039,-0.015200347888550673,-0.0020219668857370866,-0.027071746777726214
415,0.12808641975308643,234188,18.71614603428983,0.001175083525911652,0.26402873180427205,727.1256797591792,68.09578704833984,0.6859430644482187,-0.015158249198942519,-0.0008221100340337329,-0.029640002144971717
416,0.12839506172839507,234391,18.828201190497843,0.0011529538162058262,0.2590564221258661,784.7025625487253,67.83665490150452,0.685401830859975,-0.014720286460572923,0.000593935310742975,-0.03195158325299862
417,0.1287037037037037,234564,18.387941991282688,0.001134707080713241,0.25495657532736926,837.5484949835093,67.22378706932068,0.684750524231589,-0.013926989578759064,0.0021864336133115697,-0.03391915884489963
418,0.12901234567901235,234783,17.8275037021285,0.0011198676607986225,0.25162231598803586,883.9578212451033,66.67956304550171,0.6840567340894638,-0.012903715754621323,0.00396840487296793,-0.0354290598476061
419,0.12932098765432098,235030,18.4114879083768,0.0011088427008770125,0.24914512511427453,921.1783088747937,66.59223508834839,0.6831158089873769,-0.011943618395404936,0.0060099304606384485,-0.03627326228580618
420,0.12962962962962962,235274,18.393363864186963,0.0011006394734116062,0.2473019474195546,950.5494830028725,66.54065489768982,0.6823615965533714,-0.011360241056255478,0.009144131140797384,-0.03571633070945111
421,0.12993827160493826,235555,18.711606141336446,0.0010943957594865324,0.245899051512128,973.5221485436894,66.3914098739624,0.681687554119512,-0.008623495972101982,0.01244992647559107,-0.03474369969941343
422,0.13024691358024693,235807,21.33649546739705,0.0010899491160901525,0.24489993818031508,990.0343705597493,66.52950119972229,0.6810781228534719,-0.00520710099691811,0.014719530280766948,-0.03378890023922331
423,0.13055555555555556,236078,22.982674979326603,0.0010880018442469778,0.24446240697177168,997.3024501611397,67.95566201210022,0.6802769596241816,-0.0017997969989221403,0.015983877065637617,-0.032673246887690376
424,0.1308641975308642,236341,23.892825065290538,0.0010892720173151476,0.24474780130925133,992.8091118291833,65.49720883369446,0.679612826685873,0.0012156977893286133,0.016539976187081452,-0.03138626619828665
425,0.13117283950617284,236587,22.33849275123535,0.0010942438273061695,0.24586491397210047,975.0633687724643,65.36527514457703,0.6788600238603641,0.0036810260103731793,0.016830129177059273,-0.029925917426510816
426,0.13148148148148148,236815,30.702053144233613,0.001102641885684544,0.24775186809439592,945.9078464332557,64.22744393348694,0.6781547878898923,0.005700328499594832,0.01695965775785269,-0.028397853274933306
427,0.13179012345679011,237029,36.32994806588462,0.0011135430952435577,0.250201253581922,909.7792877577507,63.59699606895447,0.67770767450917,0.0073394719547688085,0.017004648727745434,-0.026858256486710017
428,0.13209876543209875,237261,34.31551720738586,0.0011250108825935283,0.2527779430544978,873.5347808972908,63.40772485733032,0.676992612505127,0.008751106720896571,0.01691866906403303,-0.02526425691389075
429,0.13240740740740742,237437,25.719161098414617,0.0011361373799885649,0.25527794831527784,840.1503665790513,63.614181995391846,0.6762710143284346,0.009902581312655407,0.016563833786656313,-0.02364387550130381
430,0.13271604938271606,237615,26.983079714804482,0.001146582913519032,0.25762494826060395,810.5593864454246,64.19029116630554,0.6753572339630645,0.010763897219250756,0.015924273100995322,-0.02203959935009425
431,0.1330246913580247,237901,24.86858099916596,0.0011567041300558237,0.2598990776374517,783.5272841989577,64.12828993797302,0.6747066203460946,0.011300984794738391,0.015010566786665349,-0.02053302337274899
432,0.13333333333333333,238191,26.379434773321965,0.001166722940055804,0.2621501973580099,758.2863187785355,66.26358103752136,0.6739610346535034,0.011505478362145575,0.01383478200566915,-0.019214725456949928
433,0.13364197530864197,238403,19.496663228296992,0.0011768376381014031,0.26442286209942967,734.1804844454681,64.68623685836792,0.6731066600847897,0.01140741326772698,0.012430997076360866,-0.01815569651253711
434,0.1339506172839506,238637,17.001491107208626,0.001187135783295204,0.2667367454579306,710.8277578884973,64.12121605873108,0.6722381777893949,0.011042121708288078,0.010846649992938502,-0.017404341421746194
435,0.13425925925925927,238891,19.378229484888926,0.0011972638439253975,0.26901241262954895,688.8849945847895,63.542388916015625,0.6715694311122984,0.010472034170416256,0.009132900917923334,-0.016939705517783735
436,0.1345679012345679,239088,16.908166988074033,0.0012063427800643343,0.27105235272064654,670.166223954373,63.76191806793213,0.6709381153082192,0.009749489239240867,0.0073467906721630255,-0.016734900908508304
437,0.13487654320987655,239260,18.716305586069844,0.0012130657906732302,0.2725629414795148,657.2846374473306,63.31426692008972,0.6700433720066157,0.008927192453074483,0.005522160256353091,-0.016728544614333325
438,0.13518518518518519,239452,18.190425177648653,0.001216705233917651,0.2733806855488588,651.4476278288681,63.116310119628906,0.6691036235733421,0.008056968484183594,0.0036939871862487444,-0.01685723470206969
439,0.13549382716049382,239728,17.839416357198537,0.0012173693221086575,0.2735298990805025,652.0200517486518,63.08140802383423,0.6684285670457055,0.007189067318474284,0.0019113340689171357,-0.017033062576324233
440,0.13580246913580246,239987,18.848871856992755,0.001215817858200897,0.27318130169233956,657.0683635373836,62.50390386581421,0.6678489728341398,0.006362860038263385,0.0002079634099835414,-0.017207362455138417
441,0.1361111111111111,240240,18.52921693837936,0.001212947128176754,0.27253627928251645,664.6058261706954,64.78812599182129,0.6673517935099039,0.005623486949739625,-0.001384566732736621,-0.01731321768493563
442,0.13641975308641976,240431,20.601819035812653,0.0012092492502402236,0.2717054055612705,673.6653185072224,63.075419187545776,0.6664419393715556,0.0050025793600089056,-0.002816067240612628,-0.01731301656135818
443,0.1367283950617284,240671,23.069294539257402,0.0012048964424169121,0.2707273760816341,684.0401252148386,62.94940686225891,0.6656566782724389,0.004486840973071718,-0.003995980192520755,-0.017202150877394
