case,n,gamma,res,block,bins,solver,prec,refresh,bracket,M_ext,spread_ms,fft_ms,kmul_ms,interp_ms,restrict_ms,halo_ms,top_ms,launch_ms,refresh_ms,total_ms,bytes_persistent,launches
cube,100000,1.4142,nom,64,1,amrfft,f32,perstep,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.5375,2.6244,4.633e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f32,perstep,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.6000,5.1464,4.633e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f32,epoch,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.1030,1.1766,4.633e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f32,epoch,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.1075,2.1944,4.633e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f32,epoch,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.1200,4.6664,4.633e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f64,perstep,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.5300,2.0692,9.266e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f64,perstep,2,0,0.2500,0.6053,0.1513,0.5000,0.0000,0.0151,0.1120,1.2700,0.5750,3.4787,9.266e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f64,perstep,3,0,0.6667,1.0089,0.2522,1.3333,0.0000,0.0251,0.1866,2.8100,0.7000,6.9829,9.266e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f64,epoch,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.1060,1.6452,9.266e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f64,epoch,2,0,0.2500,0.6053,0.1513,0.5000,0.0000,0.0151,0.1120,1.2700,0.1150,3.0187,9.266e+07,54
cube,100000,1.4142,nom,64,1,amrfft,f64,epoch,3,0,0.6667,1.0089,0.2522,1.3333,0.0000,0.0251,0.1866,2.8100,0.1400,6.4229,9.266e+07,54
cube,100000,1.4142,nom,64,1,msm,f32,perstep,1,0,0.0500,0.2162,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.5150,1.8503,4.633e+07,30
cube,100000,1.4142,nom,64,1,msm,f32,perstep,2,0,0.1250,0.3027,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.5375,4.0023,4.633e+07,30
cube,100000,1.4142,nom,64,1,msm,f32,perstep,3,0,0.3333,0.5045,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.6000,12.7201,4.633e+07,30
cube,100000,1.4142,nom,64,1,msm,f32,epoch,1,0,0.0500,0.2162,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.1030,1.4383,4.633e+07,30
cube,100000,1.4142,nom,64,1,msm,f32,epoch,2,0,0.1250,0.3027,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.1075,3.5723,4.633e+07,30
cube,100000,1.4142,nom,64,1,msm,f32,epoch,3,0,0.3333,0.5045,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.1200,12.2401,4.633e+07,30
cube,100000,1.4142,nom,64,1,msm,f64,perstep,1,0,0.1000,0.4324,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.5300,2.6406,9.266e+07,30
cube,100000,1.4142,nom,64,1,msm,f64,perstep,2,0,0.2500,0.6053,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.5750,6.3546,9.266e+07,30
cube,100000,1.4142,nom,64,1,msm,f64,perstep,3,0,0.6667,1.0089,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.7000,22.4902,9.266e+07,30
cube,100000,1.4142,nom,64,1,msm,f64,epoch,1,0,0.1000,0.4324,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.1060,2.2166,9.266e+07,30
cube,100000,1.4142,nom,64,1,msm,f64,epoch,2,0,0.2500,0.6053,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.1150,5.8946,9.266e+07,30
cube,100000,1.4142,nom,64,1,msm,f64,epoch,3,0,0.6667,1.0089,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.1400,21.9302,9.266e+07,30
cube,100000,1.4142,nom,64,2,amrfft,f32,perstep,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.5150,1.5886,4.633e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f32,perstep,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.5375,2.6244,4.633e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f32,perstep,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.6000,5.1464,4.633e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f32,epoch,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.1030,1.1766,4.633e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f32,epoch,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.1075,2.1944,4.633e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f32,epoch,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.1200,4.6664,4.633e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f64,perstep,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.5300,2.0692,9.266e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f64,perstep,2,0,0.2500,0.6053,0.1513,0.5000,0.0000,0.0151,0.1120,1.2700,0.5750,3.4787,9.266e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f64,perstep,3,0,0.6667,1.0089,0.2522,1.3333,0.0000,0.0251,0.1866,2.8100,0.7000,6.9829,9.266e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f64,epoch,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.1060,1.6452,9.266e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f64,epoch,2,0,0.2500,0.6053,0.1513,0.5000,0.0000,0.0151,0.1120,1.2700,0.1150,3.0187,9.266e+07,54
cube,100000,1.4142,nom,64,2,amrfft,f64,epoch,3,0,0.6667,1.0089,0.2522,1.3333,0.0000,0.0251,0.1866,2.8100,0.1400,6.4229,9.266e+07,54
cube,100000,1.4142,nom,64,2,msm,f32,perstep,1,0,0.0500,0.2162,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.5150,1.8503,4.633e+07,30
cube,100000,1.4142,nom,64,2,msm,f32,perstep,2,0,0.1250,0.3027,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.5375,4.0023,4.633e+07,30
cube,100000,1.4142,nom,64,2,msm,f32,perstep,3,0,0.3333,0.5045,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.6000,12.7201,4.633e+07,30
cube,100000,1.4142,nom,64,2,msm,f32,epoch,1,0,0.0500,0.2162,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.1030,1.4383,4.633e+07,30
cube,100000,1.4142,nom,64,2,msm,f32,epoch,2,0,0.1250,0.3027,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.1075,3.5723,4.633e+07,30
cube,100000,1.4142,nom,64,2,msm,f32,epoch,3,0,0.3333,0.5045,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.1200,12.2401,4.633e+07,30
cube,100000,1.4142,nom,64,2,msm,f64,perstep,1,0,0.1000,0.4324,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.5300,2.6406,9.266e+07,30
cube,100000,1.4142,nom,64,2,msm,f64,perstep,2,0,0.2500,0.6053,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.5750,6.3546,9.266e+07,30
cube,100000,1.4142,nom,64,2,msm,f64,perstep,3,0,0.6667,1.0089,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.7000,22.4902,9.266e+07,30
cube,100000,1.4142,nom,64,2,msm,f64,epoch,1,0,0.1000,0.4324,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.1060,2.2166,9.266e+07,30
cube,100000,1.4142,nom,64,2,msm,f64,epoch,2,0,0.2500,0.6053,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.1150,5.8946,9.266e+07,30
cube,100000,1.4142,nom,64,2,msm,f64,epoch,3,0,0.6667,1.0089,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.1400,21.9302,9.266e+07,30
cube,100000,1.4142,nom,64,4,amrfft,f32,perstep,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.5150,1.5886,4.633e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f32,perstep,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.5375,2.6244,4.633e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f32,perstep,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.6000,5.1464,4.633e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f32,epoch,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.1030,1.1766,4.633e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f32,epoch,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.1075,2.1944,4.633e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f32,epoch,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.1200,4.6664,4.633e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f64,perstep,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.5300,2.0692,9.266e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f64,perstep,2,0,0.2500,0.6053,0.1513,0.5000,0.0000,0.0151,0.1120,1.2700,0.5750,3.4787,9.266e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f64,perstep,3,0,0.6667,1.0089,0.2522,1.3333,0.0000,0.0251,0.1866,2.8100,0.7000,6.9829,9.266e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f64,epoch,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.1060,1.6452,9.266e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f64,epoch,2,0,0.2500,0.6053,0.1513,0.5000,0.0000,0.0151,0.1120,1.2700,0.1150,3.0187,9.266e+07,54
cube,100000,1.4142,nom,64,4,amrfft,f64,epoch,3,0,0.6667,1.0089,0.2522,1.3333,0.0000,0.0251,0.1866,2.8100,0.1400,6.4229,9.266e+07,54
cube,100000,1.4142,nom,64,4,msm,f32,perstep,1,0,0.0500,0.2162,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.5150,1.8503,4.633e+07,30
cube,100000,1.4142,nom,64,4,msm,f32,perstep,2,0,0.1250,0.3027,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.5375,4.0023,4.633e+07,30
cube,100000,1.4142,nom,64,4,msm,f32,perstep,3,0,0.3333,0.5045,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.6000,12.7201,4.633e+07,30
cube,100000,1.4142,nom,64,4,msm,f32,epoch,1,0,0.0500,0.2162,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.1030,1.4383,4.633e+07,30
cube,100000,1.4142,nom,64,4,msm,f32,epoch,2,0,0.1250,0.3027,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.1075,3.5723,4.633e+07,30
cube,100000,1.4142,nom,64,4,msm,f32,epoch,3,0,0.3333,0.5045,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.1200,12.2401,4.633e+07,30
cube,100000,1.4142,nom,64,4,msm,f64,perstep,1,0,0.1000,0.4324,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.5300,2.6406,9.266e+07,30
cube,100000,1.4142,nom,64,4,msm,f64,perstep,2,0,0.2500,0.6053,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.5750,6.3546,9.266e+07,30
cube,100000,1.4142,nom,64,4,msm,f64,perstep,3,0,0.6667,1.0089,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.7000,22.4902,9.266e+07,30
cube,100000,1.4142,nom,64,4,msm,f64,epoch,1,0,0.1000,0.4324,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.1060,2.2166,9.266e+07,30
cube,100000,1.4142,nom,64,4,msm,f64,epoch,2,0,0.2500,0.6053,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.1150,5.8946,9.266e+07,30
cube,100000,1.4142,nom,64,4,msm,f64,epoch,3,0,0.6667,1.0089,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.1400,21.9302,9.266e+07,30
cube,100000,1.4142,nom,64,8,amrfft,f32,perstep,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.5150,1.5886,4.633e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f32,perstep,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.5375,2.6244,4.633e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f32,perstep,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.6000,5.1464,4.633e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f32,epoch,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.1030,1.1766,4.633e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f32,epoch,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.1075,2.1944,4.633e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f32,epoch,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.1200,4.6664,4.633e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f64,perstep,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.5300,2.0692,9.266e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f64,perstep,2,0,0.2500,0.6053,0.1513,0.5000,0.0000,0.0151,0.1120,1.2700,0.5750,3.4787,9.266e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f64,perstep,3,0,0.6667,1.0089,0.2522,1.3333,0.0000,0.0251,0.1866,2.8100,0.7000,6.9829,9.266e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f64,epoch,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.1060,1.6452,9.266e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f64,epoch,2,0,0.2500,0.6053,0.1513,0.5000,0.0000,0.0151,0.1120,1.2700,0.1150,3.0187,9.266e+07,54
cube,100000,1.4142,nom,64,8,amrfft,f64,epoch,3,0,0.6667,1.0089,0.2522,1.3333,0.0000,0.0251,0.1866,2.8100,0.1400,6.4229,9.266e+07,54
cube,100000,1.4142,nom,64,8,msm,f32,perstep,1,0,0.0500,0.2162,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.5150,1.8503,4.633e+07,30
cube,100000,1.4142,nom,64,8,msm,f32,perstep,2,0,0.1250,0.3027,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.5375,4.0023,4.633e+07,30
cube,100000,1.4142,nom,64,8,msm,f32,perstep,3,0,0.3333,0.5045,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.6000,12.7201,4.633e+07,30
cube,100000,1.4142,nom,64,8,msm,f32,epoch,1,0,0.0500,0.2162,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.1030,1.4383,4.633e+07,30
cube,100000,1.4142,nom,64,8,msm,f32,epoch,2,0,0.1250,0.3027,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.1075,3.5723,4.633e+07,30
cube,100000,1.4142,nom,64,8,msm,f32,epoch,3,0,0.3333,0.5045,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.1200,12.2401,4.633e+07,30
cube,100000,1.4142,nom,64,8,msm,f64,perstep,1,0,0.1000,0.4324,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.5300,2.6406,9.266e+07,30
cube,100000,1.4142,nom,64,8,msm,f64,perstep,2,0,0.2500,0.6053,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.5750,6.3546,9.266e+07,30
cube,100000,1.4142,nom,64,8,msm,f64,perstep,3,0,0.6667,1.0089,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.7000,22.4902,9.266e+07,30
cube,100000,1.4142,nom,64,8,msm,f64,epoch,1,0,0.1000,0.4324,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.1060,2.2166,9.266e+07,30
cube,100000,1.4142,nom,64,8,msm,f64,epoch,2,0,0.2500,0.6053,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.1150,5.8946,9.266e+07,30
cube,100000,1.4142,nom,64,8,msm,f64,epoch,3,0,0.6667,1.0089,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.1400,21.9302,9.266e+07,30
cube,100000,1.4142,nom,64,16,amrfft,f32,perstep,1,0,0.0500,0.2443,0.0681,0.1000,0.0000,0.0054,0.0400,0.6080,0.5150,1.6308,4.633e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f32,perstep,2,0,0.1250,0.3420,0.0953,0.2500,0.0000,0.0075,0.0560,1.2700,0.5375,2.6834,4.633e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f32,perstep,3,0,0.3333,0.5700,0.1589,0.6667,0.0000,0.0126,0.0933,2.8100,0.6000,5.2448,4.633e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f32,epoch,1,0,0.0500,0.2443,0.0681,0.1000,0.0000,0.0054,0.0400,0.6080,0.1030,1.2188,4.633e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f32,epoch,2,0,0.1250,0.3420,0.0953,0.2500,0.0000,0.0075,0.0560,1.2700,0.1075,2.2534,4.633e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f32,epoch,3,0,0.3333,0.5700,0.1589,0.6667,0.0000,0.0126,0.0933,2.8100,0.1200,4.7648,4.633e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f64,perstep,1,0,0.1000,0.4886,0.1362,0.2000,0.0000,0.0108,0.0800,0.6080,0.5300,2.1535,9.266e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f64,perstep,2,0,0.2500,0.6840,0.1907,0.5000,0.0000,0.0151,0.1120,1.2700,0.5750,3.5967,9.266e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f64,perstep,3,0,0.6667,1.1400,0.3178,1.3333,0.0000,0.0251,0.1866,2.8100,0.7000,7.1795,9.266e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f64,epoch,1,0,0.1000,0.4886,0.1362,0.2000,0.0000,0.0108,0.0800,0.6080,0.1060,1.7295,9.266e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f64,epoch,2,0,0.2500,0.6840,0.1907,0.5000,0.0000,0.0151,0.1120,1.2700,0.1150,3.1367,9.266e+07,54
cube,100000,1.4142,nom,64,16,amrfft,f64,epoch,3,0,0.6667,1.1400,0.3178,1.3333,0.0000,0.0251,0.1866,2.8100,0.1400,6.6195,9.266e+07,54
cube,100000,1.4142,nom,64,16,msm,f32,perstep,1,0,0.0500,0.2443,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.5150,2.0010,4.633e+07,30
cube,100000,1.4142,nom,64,16,msm,f32,perstep,2,0,0.1250,0.3420,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.5375,4.4900,4.633e+07,30
cube,100000,1.4142,nom,64,16,msm,f32,perstep,3,0,0.3333,0.5700,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.6000,14.9461,4.633e+07,30
cube,100000,1.4142,nom,64,16,msm,f32,epoch,1,0,0.0500,0.2443,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.1030,1.5890,4.633e+07,30
cube,100000,1.4142,nom,64,16,msm,f32,epoch,2,0,0.1250,0.3420,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.1075,4.0600,4.633e+07,30
cube,100000,1.4142,nom,64,16,msm,f32,epoch,3,0,0.3333,0.5700,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.1200,14.4661,4.633e+07,30
cube,100000,1.4142,nom,64,16,msm,f64,perstep,1,0,0.1000,0.4886,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.5300,2.9420,9.266e+07,30
cube,100000,1.4142,nom,64,16,msm,f64,perstep,2,0,0.2500,0.6840,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.5750,7.3300,9.266e+07,30
cube,100000,1.4142,nom,64,16,msm,f64,perstep,3,0,0.6667,1.1400,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.7000,26.9423,9.266e+07,30
cube,100000,1.4142,nom,64,16,msm,f64,epoch,1,0,0.1000,0.4886,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.1060,2.5180,9.266e+07,30
cube,100000,1.4142,nom,64,16,msm,f64,epoch,2,0,0.2500,0.6840,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.1150,6.8700,9.266e+07,30
cube,100000,1.4142,nom,64,16,msm,f64,epoch,3,0,0.6667,1.1400,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.1400,26.3823,9.266e+07,30
cube,100000,1.4142,nom,64,32,amrfft,f32,perstep,1,0,0.0500,0.2797,0.0858,0.1000,0.0000,0.0054,0.0400,0.6080,0.5150,1.6839,4.633e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f32,perstep,2,0,0.1250,0.3916,0.1201,0.2500,0.0000,0.0075,0.0560,1.2700,0.5375,2.7577,4.633e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f32,perstep,3,0,0.3333,0.6526,0.2002,0.6667,0.0000,0.0126,0.0933,2.8100,0.6000,5.3687,4.633e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f32,epoch,1,0,0.0500,0.2797,0.0858,0.1000,0.0000,0.0054,0.0400,0.6080,0.1030,1.2719,4.633e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f32,epoch,2,0,0.1250,0.3916,0.1201,0.2500,0.0000,0.0075,0.0560,1.2700,0.1075,2.3277,4.633e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f32,epoch,3,0,0.3333,0.6526,0.2002,0.6667,0.0000,0.0126,0.0933,2.8100,0.1200,4.8887,4.633e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f64,perstep,1,0,0.1000,0.5594,0.1716,0.2000,0.0000,0.0108,0.0800,0.6080,0.5300,2.2597,9.266e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f64,perstep,2,0,0.2500,0.7831,0.2402,0.5000,0.0000,0.0151,0.1120,1.2700,0.5750,3.7454,9.266e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f64,perstep,3,0,0.6667,1.3052,0.4004,1.3333,0.0000,0.0251,0.1866,2.8100,0.7000,7.4273,9.266e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f64,epoch,1,0,0.1000,0.5594,0.1716,0.2000,0.0000,0.0108,0.0800,0.6080,0.1060,1.8357,9.266e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f64,epoch,2,0,0.2500,0.7831,0.2402,0.5000,0.0000,0.0151,0.1120,1.2700,0.1150,3.2854,9.266e+07,54
cube,100000,1.4142,nom,64,32,amrfft,f64,epoch,3,0,0.6667,1.3052,0.4004,1.3333,0.0000,0.0251,0.1866,2.8100,0.1400,6.8673,9.266e+07,54
cube,100000,1.4142,nom,64,32,msm,f32,perstep,1,0,0.0500,0.2797,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.5150,2.1909,4.633e+07,30
cube,100000,1.4142,nom,64,32,msm,f32,perstep,2,0,0.1250,0.3916,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.5375,5.1044,4.633e+07,30
cube,100000,1.4142,nom,64,32,msm,f32,perstep,3,0,0.3333,0.6526,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.6000,17.7508,4.633e+07,30
cube,100000,1.4142,nom,64,32,msm,f32,epoch,1,0,0.0500,0.2797,0.0000,0.1000,0.0000,0.0054,0.0400,0.5600,0.1030,1.7789,4.633e+07,30
cube,100000,1.4142,nom,64,32,msm,f32,epoch,2,0,0.1250,0.3916,0.0000,0.2500,0.0000,0.0075,0.0560,1.1500,0.1075,4.6744,4.633e+07,30
cube,100000,1.4142,nom,64,32,msm,f32,epoch,3,0,0.3333,0.6526,0.0000,0.6667,0.0000,0.0126,0.0933,2.4500,0.1200,17.2708,4.633e+07,30
cube,100000,1.4142,nom,64,32,msm,f64,perstep,1,0,0.1000,0.5594,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.5300,3.3218,9.266e+07,30
cube,100000,1.4142,nom,64,32,msm,f64,perstep,2,0,0.2500,0.7831,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.5750,8.5589,9.266e+07,30
cube,100000,1.4142,nom,64,32,msm,f64,perstep,3,0,0.6667,1.3052,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.7000,32.5515,9.266e+07,30
cube,100000,1.4142,nom,64,32,msm,f64,epoch,1,0,0.1000,0.5594,0.0000,0.2000,0.0000,0.0108,0.0800,0.5600,0.1060,2.8978,9.266e+07,30
cube,100000,1.4142,nom,64,32,msm,f64,epoch,2,0,0.2500,0.7831,0.0000,0.5000,0.0000,0.0151,0.1120,1.1500,0.1150,8.0989,9.266e+07,30
cube,100000,1.4142,nom,64,32,msm,f64,epoch,3,0,0.6667,1.3052,0.0000,1.3333,0.0000,0.0251,0.1866,2.4500,0.1400,31.9915,9.266e+07,30
cube,100000,1.4142,nom,128,1,amrfft,f32,perstep,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.5150,1.5886,4.633e+07,54
cube,100000,1.4142,nom,128,1,amrfft,f32,perstep,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.5375,2.6244,4.633e+07,54
cube,100000,1.4142,nom,128,1,amrfft,f32,perstep,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.6000,5.1464,4.633e+07,54
cube,100000,1.4142,nom,128,1,amrfft,f32,epoch,1,0,0.0500,0.2162,0.0540,0.1000,0.0000,0.0054,0.0400,0.6080,0.1030,1.1766,4.633e+07,54
cube,100000,1.4142,nom,128,1,amrfft,f32,epoch,2,0,0.1250,0.3027,0.0757,0.2500,0.0000,0.0075,0.0560,1.2700,0.1075,2.1944,4.633e+07,54
cube,100000,1.4142,nom,128,1,amrfft,f32,epoch,3,0,0.3333,0.5045,0.1261,0.6667,0.0000,0.0126,0.0933,2.8100,0.1200,4.6664,4.633e+07,54
cube,100000,1.4142,nom,128,1,amrfft,f64,perstep,1,0,0.1000,0.4324,0.1081,0.2000,0.0000,0.0108,0.0800,0.6080,0.5300,2.0692,9.266e+07,54
