case,n,K_max,P,precision,sigma_classes,demoted_pairs,candidate_reclaimed_pairs,routes,demoted_direct_ns,residual_direct_ns,class_P2M_ns,refresh_scatter_ns,metadata_ns,route_group_ns,new_table_ns,proposed_subwork_ns,nearfield_anchor_ns,proposed_nearfield_ns,proposed_nearfield_delta_fraction,solve_anchor_ns,proposed_solve_ns,proposed_solve_delta_fraction,accuracy_certified,selected_nearfield_ns,selected_solve_ns,selected_nearfield_delta_fraction,selected_solve_delta_fraction,capacity_bytes,bounded_capacity,selector_decision
synthetic,100000,32,8,Float32,1,9698310241,48326626,174872,32586322.409760,32423944.946400,103300.000000,27000.000000,27748544.400000,43718.000000,1966160.000000,62414302.952800,616450.0,3.0444430543040004e7,-48.38669890995215,1.0837e6,3.0911680543040004e7,-27.52420461662822,false,616450.0,1.0837e6,0.0,0.0,2178761536,false,direct_fallback
synthetic,100000,32,8,Float64,1,9698310241,48326626,174872,65172644.819520,64847889.892800,206600.000000,45000.000000,27748544.400000,43718.000000,1966160.000000,95061183.505600,1.2329e6,3.112143868608e7,-24.24246790987104,2.1674e6,3.205593868608e7,-13.790042763716896,false,1.2329e6,2.1674e6,0.0,0.0,2178761536,false,direct_fallback
synthetic,100000,32,4,Float32,2,9698310241,4380006673,26960115,32586322.409760,17869499.988480,103300.000000,27000.000000,53859774.600000,6740028.750000,26737640.000000,113171852.757480,616450.0,8.120198034772e7,-130.72516886644496,1.0837e6,8.166923034772e7,-74.3614748986989,false,616450.0,1.0837e6,0.0,0.0,7215005512,false,direct_fallback
synthetic,100000,32,4,Float64,2,9698310241,4380006673,26960115,65172644.819520,35738999.976960,206600.000000,45000.000000,53859774.600000,6740028.750000,26737640.000000,138997262.164960,1.2329e6,7.505751734544e7,-59.87883635772569,2.1674e6,7.599201734544e7,-34.06137184896189,false,1.2329e6,2.1674e6,0.0,0.0,7215005512,false,direct_fallback
synthetic,100000,32,8,Float32,2,9698310241,4380006673,26960115,32586322.409760,17869499.988480,103300.000000,27000.000000,53859774.600000,6740028.750000,26737640.000000,121006462.176480,616450.0,8.903658976672e7,-143.43440630500444,1.0837e6,8.950383976672e7,-81.59097514692257,false,616450.0,1.0837e6,0.0,0.0,7215005512,false,direct_fallback
synthetic,100000,32,8,Float64,2,9698310241,4380006673,26960115,65172644.819520,35738999.976960,206600.000000,45000.000000,53859774.600000,6740028.750000,26737640.000000,154666481.002960,1.2329e6,9.072673618344e7,-72.58807379628519,2.1674e6,9.166123618344e7,-41.29087209718557,false,1.2329e6,2.1674e6,0.0,0.0,7215005512,false,direct_fallback
synthetic,100000,32,4,Float32,4,9698310241,5889346977,67050202,32586322.409760,12798116.567040,103300.000000,27000.000000,99664890.300000,16762550.500000,73047840.000000,221888486.068240,616450.0,1.8991861365848e8,-307.08437611887416,1.0837e6,1.9038586365848e8,-174.6813358480022,false,616450.0,1.0837e6,0.0,0.0,16176584752,false,direct_fallback
synthetic,100000,32,4,Float64,4,9698310241,5889346977,67050202,65172644.819520,25596233.134080,206600.000000,45000.000000,99664890.300000,16762550.500000,73047840.000000,254292691.336480,1.2329e6,1.9035294651696e8,-153.3944736125882,2.1674e6,1.9128744651696e8,-87.25664229812679,false,1.2329e6,2.1674e6,0.0,0.0,16176584752,false,direct_fallback
synthetic,100000,32,8,Float32,4,9698310241,5889346977,67050202,32586322.409760,12798116.567040,103300.000000,27000.000000,99664890.300000,16762550.500000,73047840.000000,241373274.769440,616450.0,2.0940340235968e8,-338.6924363041285,1.0837e6,2.0987065235968e8,-192.66120915352957,false,616450.0,1.0837e6,0.0,0.0,16176584752,false,direct_fallback
synthetic,100000,32,8,Float64,4,9698310241,5889346977,67050202,65172644.819520,25596233.134080,206600.000000,45000.000000,99664890.300000,16762550.500000,73047840.000000,293262268.738880,1.2329e6,2.2932252391935998e8,-185.00253379784246,2.1674e6,2.3025702391935998e8,-105.23651560365414,false,1.2329e6,2.1674e6,0.0,0.0,16176584752,false,direct_fallback
synthetic,100000,32,4,Float32,8,9698310241,6487081035,129820207,32586322.409760,10789730.132160,103300.000000,27000.000000,174836813.400000,32455051.750000,156328040.000000,412265687.436360,616450.0,3.802958150266e8,-615.9126693593965,1.0837e6,3.807630650266e8,-350.3546784410815,false,616450.0,1.0837e6,0.0,0.0,31556516328,false,direct_fallback
synthetic,100000,32,4,Float64,8,9698310241,6487081035,129820207,65172644.819520,21579460.264320,206600.000000,45000.000000,174836813.400000,32455051.750000,156328040.000000,460902469.722720,1.2329e6,3.9696272490320003e8,-320.9747951197989,2.1674e6,3.9789722490320003e8,-182.58273733653226,false,1.2329e6,2.1674e6,0.0,0.0,31556516328,false,direct_fallback
synthetic,100000,32,8,Float32,8,9698310241,6487081035,129820207,32586322.409760,10789730.132160,103300.000000,27000.000000,174836813.400000,32455051.750000,156328040.000000,449991439.590560,616450.0,4.180215671808e8,-677.1110668842566,1.0837e6,4.184888171808e8,-385.1666671410907,false,616450.0,1.0837e6,0.0,0.0,31556516328,false,direct_fallback
synthetic,100000,32,8,Float64,8,9698310241,6487081035,129820207,65172644.819520,21579460.264320,206600.000000,45000.000000,174836813.400000,32455051.750000,156328040.000000,536353974.031120,1.2329e6,4.7241422921160007e8,-382.17319264465897,2.1674e6,4.7334872921160007e8,-217.3947260365415,false,1.2329e6,2.1674e6,0.0,0.0,31556516328,false,direct_fallback
synthetic,100000,32,4,Float32,1,8299001695,48326626,174872,27884645.695200,27722268.231840,103300.000000,27000.000000,23723427.600000,43718.000000,1966160.000000,53636691.635040,616450.0,2.636849593984e7,-41.77475211264498,1.0837e6,2.683574593984e7,-23.763076441672048,false,616450.0,1.0837e6,0.0,0.0,1892531008,false,direct_fallback
synthetic,100000,32,4,Float64,1,8299001695,48326626,174872,55769291.390400,55444536.463680,206600.000000,45000.000000,23723427.600000,43718.000000,1966160.000000,81531077.670080,1.2329e6,2.6994686279680006e7,-20.895276404963912,2.1674e6,2.7929186279680006e7,-11.88603224124758,false,1.2329e6,2.1674e6,0.0,0.0,1892531008,false,direct_fallback
synthetic,100000,32,8,Float32,1,8299001695,48326626,174872,27884645.695200,27722268.231840,103300.000000,27000.000000,23723427.600000,43718.000000,1966160.000000,53687509.438240,616450.0,2.6419313743040007e7,-41.857188325152094,1.0837e6,2.6886563743040007e7,-23.809969311654523,false,616450.0,1.0837e6,0.0,0.0,1892531008,false,direct_fallback
synthetic,100000,32,8,Float64,1,8299001695,48326626,174872,55769291.390400,55444536.463680,206600.000000,45000.000000,23723427.600000,43718.000000,1966160.000000,81632713.276480,1.2329e6,2.7096321886080004e7,-20.977712617471006,2.1674e6,2.8030821886080004e7,-11.932925111230047,false,1.2329e6,2.1674e6,0.0,0.0,1892531008,false,direct_fallback
synthetic,100000,32,4,Float32,2,8299001695,3549772457,11798732,27884645.695200,15957410.239680,103300.000000,27000.000000,25362588.600000,2949683.000000,24261240.000000,72089933.358880,616450.0,4.482173766368e7,-71.70944547599967,1.0837e6,4.528898766368e7,-40.791074710418016,false,616450.0,1.0837e6,0.0,0.0,4571082400,false,direct_fallback
synthetic,100000,32,4,Float64,2,8299001695,3549772457,11798732,55769291.390400,31914820.479360,206600.000000,45000.000000,25362588.600000,2949683.000000,24261240.000000,91597355.117760,1.2329e6,3.706096372736e7,-29.059991667904942,2.1674e6,3.799546372736e7,-16.530434496336625,false,1.2329e6,2.1674e6,0.0,0.0,4571082400,false,direct_fallback
synthetic,100000,32,8,Float32,2,8299001695,3549772457,11798732,27884645.695200,15957410.239680,103300.000000,27000.000000,25362588.600000,2949683.000000,24261240.000000,75518644.878080,616450.0,4.8250449182880014e7,-77.27147243552602,1.0837e6,4.8717699182880014e7,-43.95496833337641,false,616450.0,1.0837e6,0.0,0.0,4571082400,false,direct_fallback
synthetic,100000,32,8,Float64,2,8299001695,3549772457,11798732,55769291.390400,31914820.479360,206600.000000,45000.000000,25362588.600000,2949683.000000,24261240.000000,98454778.156160,1.2329e6,4.391838676576e7,-34.62201862743126,2.1674e6,4.485288676576e7,-19.694328119295008,false,1.2329e6,2.1674e6,0.0,0.0,4571082400,false,direct_fallback
synthetic,100000,32,4,Float32,4,8299001695,4694530923,16473501,27884645.695200,12111021.793920,103300.000000,27000.000000,26532486.900000,4118375.250000,58756680.000000,106436063.334520,616450.0,7.916786763932002e7,-127.42544835642796,1.0837e6,7.963511763932002e7,-72.48446769338379,false,616450.0,1.0837e6,0.0,0.0,8298802680,false,direct_fallback
synthetic,100000,32,4,Float64,4,8299001695,4694530923,16473501,55769291.390400,24222043.587840,206600.000000,45000.000000,26532486.900000,4118375.250000,58756680.000000,123455584.519040,1.2329e6,6.891919312864e7,-54.90006742528996,2.1674e6,6.985369312864e7,-31.229257695229304,false,1.2329e6,2.1674e6,0.0,0.0,8298802680,false,direct_fallback
synthetic,100000,32,8,Float32,4,8299001695,4694530923,16473501,27884645.695200,12111021.793920,103300.000000,27000.000000,26532486.900000,4118375.250000,58756680.000000,111223262.725120,616450.0,8.395506702992001e7,-135.19120290359317,1.0837e6,8.442231702992001e7,-76.90192583733507,false,616450.0,1.0837e6,0.0,0.0,8298802680,false,direct_fallback
synthetic,100000,32,8,Float64,4,8299001695,4694530923,16473501,55769291.390400,24222043.587840,206600.000000,45000.000000,26532486.900000,4118375.250000,58756680.000000,133029983.300240,1.2329e6,7.849359190984002e7,-62.6658219724552,2.1674e6,7.942809190984002e7,-35.646715839180594,false,1.2329e6,2.1674e6,0.0,0.0,8298802680,false,direct_fallback
synthetic,100000,32,4,Float32,8,8299001695,5177708442,18744834,27884645.695200,10487545.330080,103300.000000,27000.000000,27218730.600000,4686208.500000,108106760.000000,156076793.190480,616450.0,1.2880859749528e8,-207.95222239480898,1.0837e6,1.2927584749528e8,-118.29117605913075,false,616450.0,1.0837e6,0.0,0.0,13455562416,false,direct_fallback
synthetic,100000,32,4,Float64,8,8299001695,5177708442,18744834,55769291.390400,20975090.660160,206600.000000,45000.000000,27218730.600000,4686208.500000,108106760.000000,172132887.280960,1.2329e6,1.1759649589056e8,-94.38202278413496,2.1674e6,1.1853099589056e8,-53.68810366824767,false,1.2329e6,2.1674e6,0.0,0.0,13455562416,false,direct_fallback
synthetic,100000,32,8,Float32,8,8299001695,5177708442,18744834,27884645.695200,10487545.330080,103300.000000,27000.000000,27218730.600000,4686208.500000,108106760.000000,161524041.950880,616450.0,1.3425584625568e8,-216.78870347259306,1.0837e6,1.3472309625568e8,-123.3177043976008,false,616450.0,1.0837e6,0.0,0.0,13455562416,false,direct_fallback
synthetic,100000,32,8,Float64,8,8299001695,5177708442,18744834,55769291.390400,20975090.660160,206600.000000,45000.000000,27218730.600000,4686208.500000,108106760.000000,183027384.801760,1.2329e6,1.2849099341136003e8,-103.21850386191907,2.1674e6,1.2942549341136003e8,-58.714632006717736,false,1.2329e6,2.1674e6,0.0,0.0,13455562416,false,direct_fallback
synthetic,100000,32,4,Float32,1,4068556736,8289796,28828,13670350.632960,13642496.918400,103300.000000,27000.000000,11840554.800000,7207.000000,421280.000000,26050216.135200,616450.0,1.299631550224e7,-20.082513589488197,1.0837e6,1.346356550224e7,-11.423701672270925,false,616450.0,1.0837e6,0.0,0.0,885825952,false,direct_fallback
synthetic,100000,32,4,Float64,1,4068556736,8289796,28828,27340701.265920,27284993.836800,206600.000000,45000.000000,11840554.800000,7207.000000,421280.000000,39822390.470400,1.2329e6,1.3714589204480004e7,-10.123845570995217,2.1674e6,1.4649089204480004e7,-5.758830490209469,false,1.2329e6,2.1674e6,0.0,0.0,885825952,false,direct_fallback
synthetic,100000,32,8,Float32,1,4068556736,8289796,28828,13670350.632960,13642496.918400,103300.000000,27000.000000,11840554.800000,7207.000000,421280.000000,26058593.552000,616450.0,1.300469291904e7,-20.096103364490226,1.0837e6,1.347194291904e7,-11.431432055956446,false,616450.0,1.0837e6,0.0,0.0,885825952,false,direct_fallback
synthetic,100000,32,8,Float64,1,4068556736,8289796,28828,27340701.265920,27284993.836800,206600.000000,45000.000000,11840554.800000,7207.000000,421280.000000,39839145.304000,1.2329e6,1.3731344038080003e7,-10.137435345997245,2.1674e6,1.4665844038080003e7,-5.766560873894991,false,1.2329e6,2.1674e6,0.0,0.0,885825952,false,direct_fallback
synthetic,100000,32,4,Float32,2,4068556736,286373374,1614352,13670350.632960,12708136.096320,103300.000000,27000.000000,13137329.700000,403588.000000,8098280.000000,34946764.487520,616450.0,2.1892863854560003e7,-34.51441942503042,1.0837e6,2.2360113854560003e7,-19.63312157844422,false,616450.0,1.0837e6,0.0,0.0,1802218432,false,direct_fallback
synthetic,100000,32,4,Float64,2,4068556736,286373374,1614352,27340701.265920,25416272.192640,206600.000000,45000.000000,13137329.700000,403588.000000,8098280.000000,48245331.275040,1.2329e6,2.213753000912e7,-16.955657400535323,2.1674e6,2.307203000912e7,-9.645026302998984,false,1.2329e6,2.1674e6,0.0,0.0,1802218432,false,direct_fallback
synthetic,100000,32,8,Float32,2,4068556736,286373374,1614352,13670350.632960,12708136.096320,103300.000000,27000.000000,13137329.700000,403588.000000,8098280.000000,35415895.178720,616450.0,2.2361994545760006e7,-35.27543928260201,1.0837e6,2.2829244545760006e7,-20.06601877434715,false,616450.0,1.0837e6,0.0,0.0,1802218432,false,direct_fallback
synthetic,100000,32,8,Float64,2,4068556736,286373374,1614352,27340701.265920,25416272.192640,206600.000000,45000.000000,13137329.700000,403588.000000,8098280.000000,49183592.657440,1.2329e6,2.3075791391520005e7,-17.716677258106905,2.1674e6,2.4010291391520005e7,-10.077923498901912,false,1.2329e6,2.1674e6,0.0,0.0,1802218432,false,direct_fallback
synthetic,100000,32,4,Float32,4,4068556736,1164522418,4961723,13670350.632960,9757555.308480,103300.000000,27000.000000,14776406.100000,1240430.750000,20544120.000000,47890688.862280,616450.0,3.483678822932e7,-55.51194456861059,1.0837e6,3.530403822932e7,-31.57731681214358,false,616450.0,1.0837e6,0.0,0.0,3273565896,false,direct_fallback
synthetic,100000,32,4,Float64,4,4068556736,1164522418,4961723,27340701.265920,19515110.616960,206600.000000,45000.000000,14776406.100000,1240430.750000,20544120.000000,59211420.874560,1.2329e6,3.3103619608639996e7,-25.850206511996102,2.1674e6,3.403811960864e7,-14.704585959509089,false,1.2329e6,2.1674e6,0.0,0.0,3273565896,false,direct_fallback
synthetic,100000,32,8,Float32,4,4068556736,1164522418,4961723,13670350.632960,9757555.308480,103300.000000,27000.000000,14776406.100000,1240430.750000,20544120.000000,49332565.566080,616450.0,3.6278664933120005e7,-57.85094481810366,1.0837e6,3.6745914933120005e7,-32.90782959593984,false,616450.0,1.0837e6,0.0,0.0,3273565896,false,direct_fallback
synthetic,100000,32,8,Float64,4,4068556736,1164522418,4961723,27340701.265920,19515110.616960,206600.000000,45000.000000,14776406.100000,1240430.750000,20544120.000000,62095174.282160,1.2329e6,3.598737301624e7,-28.18920676148917,2.1674e6,3.692187301624e7,-16.035098743305344,false,1.2329e6,2.1674e6,0.0,0.0,3273565896,false,direct_fallback
synthetic,100000,32,4,Float32,8,4068556736,1666033900,8394545,13670350.632960,8072476.728960,103300.000000,27000.000000,17969239.800000,2098636.250000,37403720.000000,68113827.555960,616450.0,5.5059926923e7,-88.31774989536865,1.0837e6,5.5527176923e7,-50.238513355172095,false,616450.0,1.0837e6,0.0,0.0,5309422616,false,direct_fallback
synthetic,100000,32,4,Float64,8,4068556736,1666033900,8394545,27340701.265920,16144953.457920,206600.000000,45000.000000,17969239.800000,2098636.250000,37403720.000000,78747059.061920,1.2329e6,5.2639257796000004e7,-41.69548040879228,2.1674e6,5.3573757796000004e7,-23.717983665221006,false,1.2329e6,2.1674e6,0.0,0.0,5309422616,false,direct_fallback
synthetic,100000,32,8,Float32,8,4068556736,1666033900,8394545,13670350.632960,8072476.728960,103300.000000,27000.000000,17969239.800000,2098636.250000,37403720.000000,70553282.332960,616450.0,5.749938170000001e7,-92.27501289642308,1.0837e6,5.796663170000001e7,-52.489555873396704,false,616450.0,1.0837e6,0.0,0.0,5309422616,false,direct_fallback
synthetic,100000,32,8,Float64,8,4068556736,1666033900,8394545,27340701.265920,16144953.457920,206600.000000,45000.000000,17969239.800000,2098636.250000,37403720.000000,83625968.615920,1.2329e6,5.751816735000001e7,-45.65274340984671,2.1674e6,5.845266735000001e7,-25.969026183445607,false,1.2329e6,2.1674e6,0.0,0.0,5309422616,false,direct_fallback
cube,4096,32,4,Float32,1,6600178,0,0,22176.598080,22176.598080,4231.168000,1105.920000,92570.400000,0.000000,0.000000,120084.086080,25249.792,123157.28000000001,-3.8775562190769732,44388.352,142295.84,-2.2057022526990866,false,25249.792,44388.352,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,4,Float64,1,6600178,0,0,44353.196160,44353.196160,8462.336000,1843.200000,92570.400000,0.000000,0.000000,147229.132160,50499.584,153375.52000000002,-2.0371640289155653,88776.704,191652.64,-1.1588167995063212,false,50499.584,88776.704,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,8,Float32,1,6600178,0,0,22176.598080,22176.598080,4231.168000,1105.920000,92570.400000,0.000000,0.000000,120084.086080,25249.792,123157.28000000001,-3.8775562190769732,44388.352,142295.84,-2.2057022526990866,false,25249.792,44388.352,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,8,Float64,1,6600178,0,0,44353.196160,44353.196160,8462.336000,1843.200000,92570.400000,0.000000,0.000000,147229.132160,50499.584,153375.52000000002,-2.0371640289155653,88776.704,191652.64,-1.1588167995063212,false,50499.584,88776.704,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,4,Float32,2,6600178,0,0,22176.598080,22176.598080,4231.168000,1105.920000,92570.400000,0.000000,0.000000,120084.086080,25249.792,123157.28000000001,-3.8775562190769732,44388.352,142295.84,-2.2057022526990866,false,25249.792,44388.352,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,4,Float64,2,6600178,0,0,44353.196160,44353.196160,8462.336000,1843.200000,92570.400000,0.000000,0.000000,147229.132160,50499.584,153375.52000000002,-2.0371640289155653,88776.704,191652.64,-1.1588167995063212,false,50499.584,88776.704,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,8,Float32,2,6600178,0,0,22176.598080,22176.598080,4231.168000,1105.920000,92570.400000,0.000000,0.000000,120084.086080,25249.792,123157.28000000001,-3.8775562190769732,44388.352,142295.84,-2.2057022526990866,false,25249.792,44388.352,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,8,Float64,2,6600178,0,0,44353.196160,44353.196160,8462.336000,1843.200000,92570.400000,0.000000,0.000000,147229.132160,50499.584,153375.52000000002,-2.0371640289155653,88776.704,191652.64,-1.1588167995063212,false,50499.584,88776.704,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,4,Float32,4,6600178,0,0,22176.598080,22176.598080,4231.168000,1105.920000,92570.400000,0.000000,0.000000,120084.086080,25249.792,123157.28000000001,-3.8775562190769732,44388.352,142295.84,-2.2057022526990866,false,25249.792,44388.352,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,4,Float64,4,6600178,0,0,44353.196160,44353.196160,8462.336000,1843.200000,92570.400000,0.000000,0.000000,147229.132160,50499.584,153375.52000000002,-2.0371640289155653,88776.704,191652.64,-1.1588167995063212,false,50499.584,88776.704,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,8,Float32,4,6600178,0,0,22176.598080,22176.598080,4231.168000,1105.920000,92570.400000,0.000000,0.000000,120084.086080,25249.792,123157.28000000001,-3.8775562190769732,44388.352,142295.84,-2.2057022526990866,false,25249.792,44388.352,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,8,Float64,4,6600178,0,0,44353.196160,44353.196160,8462.336000,1843.200000,92570.400000,0.000000,0.000000,147229.132160,50499.584,153375.52000000002,-2.0371640289155653,88776.704,191652.64,-1.1588167995063212,false,50499.584,88776.704,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,4,Float32,8,6600178,0,0,22176.598080,22176.598080,4231.168000,1105.920000,92570.400000,0.000000,0.000000,120084.086080,25249.792,123157.28000000001,-3.8775562190769732,44388.352,142295.84,-2.2057022526990866,false,25249.792,44388.352,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,4,Float64,8,6600178,0,0,44353.196160,44353.196160,8462.336000,1843.200000,92570.400000,0.000000,0.000000,147229.132160,50499.584,153375.52000000002,-2.0371640289155653,88776.704,191652.64,-1.1588167995063212,false,50499.584,88776.704,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,8,Float32,8,6600178,0,0,22176.598080,22176.598080,4231.168000,1105.920000,92570.400000,0.000000,0.000000,120084.086080,25249.792,123157.28000000001,-3.8775562190769732,44388.352,142295.84,-2.2057022526990866,false,25249.792,44388.352,0.0,0.0,6582784,false,direct_fallback
cube,4096,32,8,Float64,8,6600178,0,0,44353.196160,44353.196160,8462.336000,1843.200000,92570.400000,0.000000,0.000000,147229.132160,50499.584,153375.52000000002,-2.0371640289155653,88776.704,191652.64,-1.1588167995063212,false,50499.584,88776.704,0.0,0.0,6582784,false,direct_fallback
wake,4096,32,4,Float32,1,15736770,558074,36000,77212.462005,74474.271924,4231.168000,1105.920000,597945.600000,9000.000000,684560.000000,1381778.559924,18878.464,1.323444561919e6,-69.10340258185201,109744.128,1.4143102259189999e6,-11.887343056012982,false,18878.464,109744.128,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,4,Float64,1,15736770,558074,36000,154424.924010,148948.543848,8462.336000,1843.200000,597945.600000,9000.000000,684560.000000,1471682.879848,37756.928,1.355014883838e6,-34.88784775705269,219488.256,1.536746211838e6,-6.0014962979978295,false,37756.928,219488.256,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,8,Float32,1,15736770,558074,36000,77212.462005,74474.271924,4231.168000,1105.920000,597945.600000,9000.000000,684560.000000,1392240.159924,18878.464,1.333906161919e6,-69.65755783516074,109744.128,1.424771825919e6,-11.982670252015671,false,18878.464,109744.128,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,8,Float64,1,15736770,558074,36000,154424.924010,148948.543848,8462.336000,1843.200000,597945.600000,9000.000000,684560.000000,1492606.079848,37756.928,1.3759380838379997e6,-35.442003010361425,219488.256,1.5576694118379997e6,-6.096823494000516,false,37756.928,219488.256,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,4,Float32,2,15736770,558074,36000,77212.462005,74474.271924,4231.168000,1105.920000,597945.600000,9000.000000,684560.000000,1381778.559924,18878.464,1.323444561919e6,-69.10340258185201,109744.128,1.4143102259189999e6,-11.887343056012982,false,18878.464,109744.128,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,4,Float64,2,15736770,558074,36000,154424.924010,148948.543848,8462.336000,1843.200000,597945.600000,9000.000000,684560.000000,1471682.879848,37756.928,1.355014883838e6,-34.88784775705269,219488.256,1.536746211838e6,-6.0014962979978295,false,37756.928,219488.256,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,8,Float32,2,15736770,558074,36000,77212.462005,74474.271924,4231.168000,1105.920000,597945.600000,9000.000000,684560.000000,1392240.159924,18878.464,1.333906161919e6,-69.65755783516074,109744.128,1.424771825919e6,-11.982670252015671,false,18878.464,109744.128,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,8,Float64,2,15736770,558074,36000,154424.924010,148948.543848,8462.336000,1843.200000,597945.600000,9000.000000,684560.000000,1492606.079848,37756.928,1.3759380838379997e6,-35.442003010361425,219488.256,1.5576694118379997e6,-6.096823494000516,false,37756.928,219488.256,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,4,Float32,4,15736770,558074,36000,77212.462005,74474.271924,4231.168000,1105.920000,597945.600000,9000.000000,684560.000000,1381778.559924,18878.464,1.323444561919e6,-69.10340258185201,109744.128,1.4143102259189999e6,-11.887343056012982,false,18878.464,109744.128,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,4,Float64,4,15736770,558074,36000,154424.924010,148948.543848,8462.336000,1843.200000,597945.600000,9000.000000,684560.000000,1471682.879848,37756.928,1.355014883838e6,-34.88784775705269,219488.256,1.536746211838e6,-6.0014962979978295,false,37756.928,219488.256,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,8,Float32,4,15736770,558074,36000,77212.462005,74474.271924,4231.168000,1105.920000,597945.600000,9000.000000,684560.000000,1392240.159924,18878.464,1.333906161919e6,-69.65755783516074,109744.128,1.424771825919e6,-11.982670252015671,false,18878.464,109744.128,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,8,Float64,4,15736770,558074,36000,154424.924010,148948.543848,8462.336000,1843.200000,597945.600000,9000.000000,684560.000000,1492606.079848,37756.928,1.3759380838379997e6,-35.442003010361425,219488.256,1.5576694118379997e6,-6.096823494000516,false,37756.928,219488.256,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,4,Float32,8,15736770,558074,36000,77212.462005,74474.271924,4231.168000,1105.920000,597945.600000,9000.000000,684560.000000,1381778.559924,18878.464,1.323444561919e6,-69.10340258185201,109744.128,1.4143102259189999e6,-11.887343056012982,false,18878.464,109744.128,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,4,Float64,8,15736770,558074,36000,154424.924010,148948.543848,8462.336000,1843.200000,597945.600000,9000.000000,684560.000000,1471682.879848,37756.928,1.355014883838e6,-34.88784775705269,219488.256,1.536746211838e6,-6.0014962979978295,false,37756.928,219488.256,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,8,Float32,8,15736770,558074,36000,77212.462005,74474.271924,4231.168000,1105.920000,597945.600000,9000.000000,684560.000000,1392240.159924,18878.464,1.333906161919e6,-69.65755783516074,109744.128,1.424771825919e6,-11.982670252015671,false,18878.464,109744.128,0.0,0.0,113483520,false,direct_fallback
wake,4096,32,8,Float64,8,15736770,558074,36000,154424.924010,148948.543848,8462.336000,1843.200000,597945.600000,9000.000000,684560.000000,1492606.079848,37756.928,1.3759380838379997e6,-35.442003010361425,219488.256,1.5576694118379997e6,-6.096823494000516,false,37756.928,219488.256,0.0,0.0,113483520,false,direct_fallback
multiscale,4096,32,4,Float32,1,295758,0,0,1277.822439,1277.822439,4231.168000,1105.920000,5306.400000,0.000000,0.000000,11921.310439,26265.6,36909.088,-0.40522538986354795,102295.552,112939.04000000001,-0.10404643986866616,false,26265.6,102295.552,0.0,0.0,377344,true,direct_fallback
multiscale,4096,32,4,Float64,1,295758,0,0,2555.644878,2555.644878,8462.336000,1843.200000,5306.400000,0.000000,0.000000,18167.580878,52531.2,68143.136,-0.2971935916179338,204591.104,220203.04,-0.07630799040020829,false,52531.2,204591.104,0.0,0.0,377344,true,direct_fallback
multiscale,4096,32,8,Float32,1,295758,0,0,1277.822439,1277.822439,4231.168000,1105.920000,5306.400000,0.000000,0.000000,11921.310439,26265.6,36909.088,-0.40522538986354795,102295.552,112939.04000000001,-0.10404643986866616,false,26265.6,102295.552,0.0,0.0,377344,true,direct_fallback
multiscale,4096,32,8,Float64,1,295758,0,0,2555.644878,2555.644878,8462.336000,1843.200000,5306.400000,0.000000,0.000000,18167.580878,52531.2,68143.136,-0.2971935916179338,204591.104,220203.04,-0.07630799040020829,false,52531.2,204591.104,0.0,0.0,377344,true,direct_fallback
multiscale,4096,32,4,Float32,2,295758,0,0,1277.822439,1277.822439,4231.168000,1105.920000,5306.400000,0.000000,0.000000,11921.310439,26265.6,36909.088,-0.40522538986354795,102295.552,112939.04000000001,-0.10404643986866616,false,26265.6,102295.552,0.0,0.0,377344,true,direct_fallback
multiscale,4096,32,4,Float64,2,295758,0,0,2555.644878,2555.644878,8462.336000,1843.200000,5306.400000,0.000000,0.000000,18167.580878,52531.2,68143.136,-0.2971935916179338,204591.104,220203.04,-0.07630799040020829,false,52531.2,204591.104,0.0,0.0,377344,true,direct_fallback
