stage,form,precision,blas_threads,P,batch,measured_batch,scaled_from_per_expansion,seconds,seconds_per_expansion
m2m_z_translation,compiled_block_loop,Float64,1,6,32768,32768,false,6.168569e-03,1.882498e-07
m2l_z_translation,dense,Float64,1,6,32768,32768,false,2.211842e-03,6.750006e-08
m2l_z_translation,dense_packed,Float64,1,6,32768,32768,false,8.754509e-03,2.671664e-07
m2l_z_translation,compiled_block_loop,Float64,1,6,32768,32768,false,6.169965e-03,1.882924e-07
l2l_z_translation,dense,Float64,1,6,32768,32768,false,2.202731e-03,6.722202e-08
l2l_z_translation,dense_packed,Float64,1,6,32768,32768,false,8.703634e-03,2.656138e-07
l2l_z_translation,compiled_block_loop,Float64,1,6,32768,32768,false,6.172910e-03,1.883823e-07
axis_swap,dense,Float64,1,6,32768,32768,false,4.245715e-03,1.295689e-07
axis_swap,dense_packed,Float64,1,6,32768,32768,false,1.394684e-02,4.256237e-07
axis_swap,compiled_block_loop,Float64,1,6,32768,32768,false,1.499903e-02,4.577341e-07
m2m_z_translation,dense,Float32,1,6,32768,32768,false,1.405669e-03,4.289761e-08
m2m_z_translation,dense_packed,Float32,1,6,32768,32768,false,5.610935e-03,1.712321e-07
m2m_z_translation,compiled_block_loop,Float32,1,6,32768,32768,false,5.735572e-03,1.750358e-07
m2l_z_translation,dense,Float32,1,6,32768,32768,false,1.400988e-03,4.275476e-08
m2l_z_translation,dense_packed,Float32,1,6,32768,32768,false,5.635772e-03,1.719901e-07
m2l_z_translation,compiled_block_loop,Float32,1,6,32768,32768,false,5.735983e-03,1.750483e-07
l2l_z_translation,dense,Float32,1,6,32768,32768,false,1.401142e-03,4.275946e-08
l2l_z_translation,dense_packed,Float32,1,6,32768,32768,false,5.689575e-03,1.736320e-07
l2l_z_translation,compiled_block_loop,Float32,1,6,32768,32768,false,5.737731e-03,1.751017e-07
axis_swap,dense,Float32,1,6,32768,32768,false,2.511637e-03,7.664908e-08
axis_swap,dense_packed,Float32,1,6,32768,32768,false,9.367919e-03,2.858862e-07
axis_swap,compiled_block_loop,Float32,1,6,32768,32768,false,1.432350e-02,4.371186e-07
m2m_z_translation,recurrence,Float64,1,6,262144,2048,true,3.801434e-02,1.450132e-07
m2l_z_translation,recurrence,Float64,1,6,262144,2048,true,7.637171e-02,2.913350e-07
l2l_z_translation,recurrence,Float64,1,6,262144,2048,true,4.585728e-02,1.749316e-07
axis_swap,recurrence,Float64,1,6,262144,2048,true,4.686171e-01,1.787632e-06
m2m_z_translation,dense,Float64,1,6,262144,262144,false,2.090452e-02,7.974442e-08
m2m_z_translation,dense_packed,Float64,1,6,262144,262144,false,1.013143e-01,3.864832e-07
m2m_z_translation,compiled_block_loop,Float64,1,6,262144,262144,false,5.009535e-02,1.910986e-07
m2l_z_translation,dense,Float64,1,6,262144,262144,false,2.074428e-02,7.913316e-08
m2l_z_translation,dense_packed,Float64,1,6,262144,262144,false,1.001724e-01,3.821274e-07
m2l_z_translation,compiled_block_loop,Float64,1,6,262144,262144,false,5.008475e-02,1.910582e-07
l2l_z_translation,dense,Float64,1,6,262144,262144,false,2.072423e-02,7.905666e-08
l2l_z_translation,dense_packed,Float64,1,6,262144,262144,false,1.001776e-01,3.821474e-07
l2l_z_translation,compiled_block_loop,Float64,1,6,262144,262144,false,4.995306e-02,1.905558e-07
axis_swap,dense,Float64,1,6,262144,262144,false,4.089272e-02,1.559934e-07
axis_swap,dense_packed,Float64,1,6,262144,262144,false,1.959877e-01,7.476336e-07
axis_swap,compiled_block_loop,Float64,1,6,262144,262144,false,1.211972e-01,4.623308e-07
m2m_z_translation,dense,Float32,1,6,262144,262144,false,1.252405e-02,4.777545e-08
m2m_z_translation,dense_packed,Float32,1,6,262144,262144,false,4.692917e-02,1.790206e-07
m2m_z_translation,compiled_block_loop,Float32,1,6,262144,262144,false,4.590854e-02,1.751272e-07
m2l_z_translation,dense,Float32,1,6,262144,262144,false,1.255685e-02,4.790058e-08
m2l_z_translation,dense_packed,Float32,1,6,262144,262144,false,4.696047e-02,1.791400e-07
m2l_z_translation,compiled_block_loop,Float32,1,6,262144,262144,false,4.588690e-02,1.750446e-07
l2l_z_translation,dense,Float32,1,6,262144,262144,false,1.253201e-02,4.780582e-08
l2l_z_translation,dense_packed,Float32,1,6,262144,262144,false,4.699748e-02,1.792811e-07
l2l_z_translation,compiled_block_loop,Float32,1,6,262144,262144,false,4.593549e-02,1.752300e-07
axis_swap,dense,Float32,1,6,262144,262144,false,2.101925e-02,8.018209e-08
axis_swap,dense_packed,Float32,1,6,262144,262144,false,9.372621e-02,3.575371e-07
axis_swap,compiled_block_loop,Float32,1,6,262144,262144,false,1.146933e-01,4.375201e-07
m2m_z_translation,recurrence,Float64,1,7,1,1,false,1.995870e-07,1.995870e-07
m2l_z_translation,recurrence,Float64,1,7,1,1,false,4.048420e-07,4.048420e-07
l2l_z_translation,recurrence,Float64,1,7,1,1,false,2.395730e-07,2.395730e-07
axis_swap,recurrence,Float64,1,7,1,1,false,2.764850e-06,2.764850e-06
m2m_z_translation,dense,Float64,1,7,1,1,false,2.381600e-07,2.381600e-07
m2m_z_translation,dense_packed,Float64,1,7,1,1,false,4.651460e-07,4.651460e-07
m2m_z_translation,compiled_block_loop,Float64,1,7,1,1,false,2.666200e-07,2.666200e-07
m2l_z_translation,dense,Float64,1,7,1,1,false,2.378440e-07,2.378440e-07
m2l_z_translation,dense_packed,Float64,1,7,1,1,false,4.685960e-07,4.685960e-07
m2l_z_translation,compiled_block_loop,Float64,1,7,1,1,false,2.666590e-07,2.666590e-07
l2l_z_translation,dense,Float64,1,7,1,1,false,2.395850e-07,2.395850e-07
l2l_z_translation,dense_packed,Float64,1,7,1,1,false,4.646850e-07,4.646850e-07
l2l_z_translation,compiled_block_loop,Float64,1,7,1,1,false,2.667610e-07,2.667610e-07
axis_swap,dense,Float64,1,7,1,1,false,3.345350e-07,3.345350e-07
axis_swap,dense_packed,Float64,1,7,1,1,false,6.461820e-07,6.461820e-07
axis_swap,compiled_block_loop,Float64,1,7,1,1,false,6.677550e-07,6.677550e-07
m2m_z_translation,dense,Float32,1,7,1,1,false,2.299360e-07,2.299360e-07
m2m_z_translation,dense_packed,Float32,1,7,1,1,false,4.577030e-07,4.577030e-07
m2m_z_translation,compiled_block_loop,Float32,1,7,1,1,false,2.524690e-07,2.524690e-07
m2l_z_translation,dense,Float32,1,7,1,1,false,2.288430e-07,2.288430e-07
m2l_z_translation,dense_packed,Float32,1,7,1,1,false,4.590640e-07,4.590640e-07
m2l_z_translation,compiled_block_loop,Float32,1,7,1,1,false,2.508100e-07,2.508100e-07
l2l_z_translation,dense,Float32,1,7,1,1,false,2.302670e-07,2.302670e-07
l2l_z_translation,dense_packed,Float32,1,7,1,1,false,4.567350e-07,4.567350e-07
l2l_z_translation,compiled_block_loop,Float32,1,7,1,1,false,2.511970e-07,2.511970e-07
axis_swap,dense,Float32,1,7,1,1,false,2.710860e-07,2.710860e-07
axis_swap,dense_packed,Float32,1,7,1,1,false,5.887870e-07,5.887870e-07
axis_swap,compiled_block_loop,Float32,1,7,1,1,false,6.476370e-07,6.476370e-07
m2m_z_translation,recurrence,Float64,1,7,8,8,false,1.603560e-06,2.004450e-07
m2l_z_translation,recurrence,Float64,1,7,8,8,false,3.242160e-06,4.052700e-07
l2l_z_translation,recurrence,Float64,1,7,8,8,false,1.926330e-06,2.407913e-07
axis_swap,recurrence,Float64,1,7,8,8,false,2.213400e-05,2.766750e-06
m2m_z_translation,dense,Float64,1,7,8,8,false,4.033670e-07,5.042088e-08
m2m_z_translation,dense_packed,Float64,1,7,8,8,false,1.441800e-06,1.802250e-07
m2m_z_translation,compiled_block_loop,Float64,1,7,8,8,false,2.033050e-06,2.541312e-07
m2l_z_translation,dense,Float64,1,7,8,8,false,4.111980e-07,5.139975e-08
m2l_z_translation,dense_packed,Float64,1,7,8,8,false,1.421840e-06,1.777300e-07
m2l_z_translation,compiled_block_loop,Float64,1,7,8,8,false,2.032430e-06,2.540538e-07
l2l_z_translation,dense,Float64,1,7,8,8,false,4.027420e-07,5.034275e-08
l2l_z_translation,dense_packed,Float64,1,7,8,8,false,1.413380e-06,1.766725e-07
l2l_z_translation,compiled_block_loop,Float64,1,7,8,8,false,2.047450e-06,2.559312e-07
axis_swap,dense,Float64,1,7,8,8,false,7.428380e-07,9.285475e-08
axis_swap,dense_packed,Float64,1,7,8,8,false,2.446850e-06,3.058563e-07
axis_swap,compiled_block_loop,Float64,1,7,8,8,false,5.260450e-06,6.575563e-07
m2m_z_translation,dense,Float32,1,7,8,8,false,3.993020e-07,4.991275e-08
m2m_z_translation,dense_packed,Float32,1,7,8,8,false,1.550780e-06,1.938475e-07
m2m_z_translation,compiled_block_loop,Float32,1,7,8,8,false,1.884670e-06,2.355837e-07
m2l_z_translation,dense,Float32,1,7,8,8,false,3.998330e-07,4.997912e-08
m2l_z_translation,dense_packed,Float32,1,7,8,8,false,1.532110e-06,1.915137e-07
m2l_z_translation,compiled_block_loop,Float32,1,7,8,8,false,1.885100e-06,2.356375e-07
l2l_z_translation,dense,Float32,1,7,8,8,false,3.998310e-07,4.997888e-08
l2l_z_translation,dense_packed,Float32,1,7,8,8,false,1.552830e-06,1.941038e-07
l2l_z_translation,compiled_block_loop,Float32,1,7,8,8,false,1.890970e-06,2.363712e-07
axis_swap,dense,Float32,1,7,8,8,false,5.145130e-07,6.431412e-08
axis_swap,dense_packed,Float32,1,7,8,8,false,2.537290e-06,3.171612e-07
axis_swap,compiled_block_loop,Float32,1,7,8,8,false,5.098440e-06,6.373050e-07
m2m_z_translation,recurrence,Float64,1,7,64,64,false,1.275050e-05,1.992266e-07
m2l_z_translation,recurrence,Float64,1,7,64,64,false,2.589400e-05,4.045937e-07
l2l_z_translation,recurrence,Float64,1,7,64,64,false,1.532870e-05,2.395109e-07
axis_swap,recurrence,Float64,1,7,64,64,false,1.769260e-04,2.764469e-06
m2m_z_translation,dense,Float64,1,7,64,64,false,1.913040e-06,2.989125e-08
m2m_z_translation,dense_packed,Float64,1,7,64,64,false,9.988300e-06,1.560672e-07
m2m_z_translation,compiled_block_loop,Float64,1,7,64,64,false,1.607850e-05,2.512266e-07
m2l_z_translation,dense,Float64,1,7,64,64,false,1.920580e-06,3.000906e-08
m2l_z_translation,dense_packed,Float64,1,7,64,64,false,9.863900e-06,1.541234e-07
m2l_z_translation,compiled_block_loop,Float64,1,7,64,64,false,1.607460e-05,2.511656e-07
l2l_z_translation,dense,Float64,1,7,64,64,false,1.927810e-06,3.012203e-08
l2l_z_translation,dense_packed,Float64,1,7,64,64,false,1.025380e-05,1.602156e-07
l2l_z_translation,compiled_block_loop,Float64,1,7,64,64,false,1.607230e-05,2.511297e-07
axis_swap,dense,Float64,1,7,64,64,false,4.260590e-06,6.657172e-08
axis_swap,dense_packed,Float64,1,7,64,64,false,1.680900e-05,2.626406e-07
axis_swap,compiled_block_loop,Float64,1,7,64,64,false,4.165910e-05,6.509234e-07
m2m_z_translation,dense,Float32,1,7,64,64,false,1.519960e-06,2.374938e-08
m2m_z_translation,dense_packed,Float32,1,7,64,64,false,1.029920e-05,1.609250e-07
m2m_z_translation,compiled_block_loop,Float32,1,7,64,64,false,1.464640e-05,2.288500e-07
m2l_z_translation,dense,Float32,1,7,64,64,false,1.579300e-06,2.467656e-08
m2l_z_translation,dense_packed,Float32,1,7,64,64,false,1.026590e-05,1.604047e-07
m2l_z_translation,compiled_block_loop,Float32,1,7,64,64,false,1.477310e-05,2.308297e-07
l2l_z_translation,dense,Float32,1,7,64,64,false,1.658890e-06,2.592016e-08
l2l_z_translation,dense_packed,Float32,1,7,64,64,false,1.025530e-05,1.602391e-07
l2l_z_translation,compiled_block_loop,Float32,1,7,64,64,false,1.478800e-05,2.310625e-07
axis_swap,dense,Float32,1,7,64,64,false,2.535770e-06,3.962141e-08
axis_swap,dense_packed,Float32,1,7,64,64,false,1.690700e-05,2.641719e-07
axis_swap,compiled_block_loop,Float32,1,7,64,64,false,4.025310e-05,6.289547e-07
m2m_z_translation,recurrence,Float64,1,7,512,512,false,1.018800e-04,1.989844e-07
m2l_z_translation,recurrence,Float64,1,7,512,512,false,2.069410e-04,4.041816e-07
l2l_z_translation,recurrence,Float64,1,7,512,512,false,1.225890e-04,2.394316e-07
axis_swap,recurrence,Float64,1,7,512,512,false,1.417947e-03,2.769428e-06
m2m_z_translation,dense,Float64,1,7,512,512,false,1.382670e-05,2.700527e-08
m2m_z_translation,dense_packed,Float64,1,7,512,512,false,7.615200e-05,1.487344e-07
m2m_z_translation,compiled_block_loop,Float64,1,7,512,512,false,1.276070e-04,2.492324e-07
m2l_z_translation,dense,Float64,1,7,512,512,false,1.352800e-05,2.642187e-08
m2l_z_translation,dense_packed,Float64,1,7,512,512,false,7.672800e-05,1.498594e-07
m2l_z_translation,compiled_block_loop,Float64,1,7,512,512,false,1.265900e-04,2.472461e-07
l2l_z_translation,dense,Float64,1,7,512,512,false,1.364340e-05,2.664727e-08
l2l_z_translation,dense_packed,Float64,1,7,512,512,false,7.378400e-05,1.441094e-07
l2l_z_translation,compiled_block_loop,Float64,1,7,512,512,false,1.269580e-04,2.479648e-07
axis_swap,dense,Float64,1,7,512,512,false,3.409000e-05,6.658203e-08
axis_swap,dense_packed,Float64,1,7,512,512,false,1.413830e-04,2.761387e-07
axis_swap,compiled_block_loop,Float64,1,7,512,512,false,3.320840e-04,6.486016e-07
m2m_z_translation,dense,Float32,1,7,512,512,false,1.159440e-05,2.264531e-08
m2m_z_translation,dense_packed,Float32,1,7,512,512,false,7.573700e-05,1.479238e-07
m2m_z_translation,compiled_block_loop,Float32,1,7,512,512,false,1.174160e-04,2.293281e-07
m2l_z_translation,dense,Float32,1,7,512,512,false,1.175650e-05,2.296191e-08
m2l_z_translation,dense_packed,Float32,1,7,512,512,false,7.225400e-05,1.411211e-07
m2l_z_translation,compiled_block_loop,Float32,1,7,512,512,false,1.177070e-04,2.298965e-07
l2l_z_translation,dense,Float32,1,7,512,512,false,1.172440e-05,2.289922e-08
l2l_z_translation,dense_packed,Float32,1,7,512,512,false,7.315910e-05,1.428889e-07
l2l_z_translation,compiled_block_loop,Float32,1,7,512,512,false,1.175830e-04,2.296543e-07
axis_swap,dense,Float32,1,7,512,512,false,1.823570e-05,3.561660e-08
axis_swap,dense_packed,Float32,1,7,512,512,false,1.325350e-04,2.588574e-07
axis_swap,compiled_block_loop,Float32,1,7,512,512,false,3.205030e-04,6.259824e-07
m2m_z_translation,recurrence,Float64,1,7,4096,2048,true,8.148940e-04,1.989487e-07
m2l_z_translation,recurrence,Float64,1,7,4096,2048,true,1.656428e-03,4.044014e-07
l2l_z_translation,recurrence,Float64,1,7,4096,2048,true,9.803920e-04,2.393535e-07
axis_swap,recurrence,Float64,1,7,4096,2048,true,1.136635e-02,2.774987e-06
m2m_z_translation,dense,Float64,1,7,4096,4096,false,1.840370e-04,4.493091e-08
m2m_z_translation,dense_packed,Float64,1,7,4096,4096,false,1.096580e-03,2.677197e-07
m2m_z_translation,compiled_block_loop,Float64,1,7,4096,4096,false,1.009084e-03,2.463584e-07
m2l_z_translation,dense,Float64,1,7,4096,4096,false,1.740970e-04,4.250415e-08
m2l_z_translation,dense_packed,Float64,1,7,4096,4096,false,1.095027e-03,2.673406e-07
m2l_z_translation,compiled_block_loop,Float64,1,7,4096,4096,false,1.012938e-03,2.472993e-07
l2l_z_translation,dense,Float64,1,7,4096,4096,false,1.793870e-04,4.379565e-08
l2l_z_translation,dense_packed,Float64,1,7,4096,4096,false,1.115089e-03,2.722385e-07
l2l_z_translation,compiled_block_loop,Float64,1,7,4096,4096,false,1.008873e-03,2.463069e-07
axis_swap,dense,Float64,1,7,4096,4096,false,6.195520e-04,1.512578e-07
axis_swap,dense_packed,Float64,1,7,4096,4096,false,2.198153e-03,5.366584e-07
axis_swap,compiled_block_loop,Float64,1,7,4096,4096,false,2.657273e-03,6.487483e-07
m2m_z_translation,dense,Float32,1,7,4096,4096,false,1.040810e-04,2.541040e-08
m2m_z_translation,dense_packed,Float32,1,7,4096,4096,false,6.812060e-04,1.663101e-07
m2m_z_translation,compiled_block_loop,Float32,1,7,4096,4096,false,9.344240e-04,2.281309e-07
m2l_z_translation,dense,Float32,1,7,4096,4096,false,1.009560e-04,2.464746e-08
m2l_z_translation,dense_packed,Float32,1,7,4096,4096,false,6.804830e-04,1.661335e-07
m2l_z_translation,compiled_block_loop,Float32,1,7,4096,4096,false,9.333370e-04,2.278655e-07
l2l_z_translation,dense,Float32,1,7,4096,4096,false,1.020910e-04,2.492456e-08
l2l_z_translation,dense_packed,Float32,1,7,4096,4096,false,6.682420e-04,1.631450e-07
l2l_z_translation,compiled_block_loop,Float32,1,7,4096,4096,false,9.306880e-04,2.272188e-07
axis_swap,dense,Float32,1,7,4096,4096,false,2.891710e-04,7.059839e-08
axis_swap,dense_packed,Float32,1,7,4096,4096,false,1.446763e-03,3.532136e-07
axis_swap,compiled_block_loop,Float32,1,7,4096,4096,false,2.567386e-03,6.268032e-07
m2m_z_translation,recurrence,Float64,1,7,32768,2048,true,6.519296e-03,1.989531e-07
m2l_z_translation,recurrence,Float64,1,7,32768,2048,true,1.324320e-02,4.041504e-07
l2l_z_translation,recurrence,Float64,1,7,32768,2048,true,7.842768e-03,2.393423e-07
axis_swap,recurrence,Float64,1,7,32768,2048,true,9.088522e-02,2.773597e-06
m2m_z_translation,dense,Float64,1,7,32768,32768,false,2.765481e-03,8.439578e-08
m2m_z_translation,dense_packed,Float64,1,7,32768,32768,false,1.112902e-02,3.396307e-07
m2m_z_translation,compiled_block_loop,Float64,1,7,32768,32768,false,8.069797e-03,2.462707e-07
m2l_z_translation,dense,Float64,1,7,32768,32768,false,2.779641e-03,8.482791e-08
m2l_z_translation,dense_packed,Float64,1,7,32768,32768,false,1.112282e-02,3.394417e-07
m2l_z_translation,compiled_block_loop,Float64,1,7,32768,32768,false,8.070091e-03,2.462796e-07
l2l_z_translation,dense,Float64,1,7,32768,32768,false,2.762270e-03,8.429779e-08
l2l_z_translation,dense_packed,Float64,1,7,32768,32768,false,1.110654e-02,3.389446e-07
l2l_z_translation,compiled_block_loop,Float64,1,7,32768,32768,false,8.077520e-03,2.465063e-07
axis_swap,dense,Float64,1,7,32768,32768,false,5.942640e-03,1.813550e-07
axis_swap,dense_packed,Float64,1,7,32768,32768,false,1.957161e-02,5.972781e-07
axis_swap,compiled_block_loop,Float64,1,7,32768,32768,false,2.127866e-02,6.493731e-07
m2m_z_translation,dense,Float32,1,7,32768,32768,false,1.754840e-03,5.355347e-08
m2m_z_translation,dense_packed,Float32,1,7,32768,32768,false,7.483090e-03,2.283658e-07
m2m_z_translation,compiled_block_loop,Float32,1,7,32768,32768,false,7.467128e-03,2.278787e-07
m2l_z_translation,dense,Float32,1,7,32768,32768,false,1.777565e-03,5.424698e-08
m2l_z_translation,dense_packed,Float32,1,7,32768,32768,false,7.662217e-03,2.338323e-07
m2l_z_translation,compiled_block_loop,Float32,1,7,32768,32768,false,7.469681e-03,2.279566e-07
l2l_z_translation,dense,Float32,1,7,32768,32768,false,1.756794e-03,5.361310e-08
l2l_z_translation,dense_packed,Float32,1,7,32768,32768,false,7.615243e-03,2.323988e-07
l2l_z_translation,compiled_block_loop,Float32,1,7,32768,32768,false,7.473157e-03,2.280627e-07
axis_swap,dense,Float32,1,7,32768,32768,false,3.361352e-03,1.025803e-07
axis_swap,dense_packed,Float32,1,7,32768,32768,false,1.299398e-02,3.965449e-07
axis_swap,compiled_block_loop,Float32,1,7,32768,32768,false,2.057375e-02,6.278610e-07
m2m_z_translation,recurrence,Float64,1,7,262144,2048,true,5.215104e-02,1.989404e-07
m2l_z_translation,recurrence,Float64,1,7,262144,2048,true,1.059864e-01,4.043062e-07
l2l_z_translation,recurrence,Float64,1,7,262144,2048,true,6.273638e-02,2.393203e-07
axis_swap,recurrence,Float64,1,7,262144,2048,true,7.267478e-01,2.772323e-06
m2m_z_translation,dense,Float64,1,7,262144,262144,false,2.719896e-02,1.037558e-07
m2m_z_translation,dense_packed,Float64,1,7,262144,262144,false,1.496979e-01,5.710522e-07
m2m_z_translation,compiled_block_loop,Float64,1,7,262144,262144,false,6.557189e-02,2.501369e-07
m2l_z_translation,dense,Float64,1,7,262144,262144,false,2.752077e-02,1.049834e-07
m2l_z_translation,dense_packed,Float64,1,7,262144,262144,false,1.488177e-01,5.676946e-07
m2l_z_translation,compiled_block_loop,Float64,1,7,262144,262144,false,6.562132e-02,2.503255e-07
l2l_z_translation,dense,Float64,1,7,262144,262144,false,2.736262e-02,1.043801e-07
l2l_z_translation,dense_packed,Float64,1,7,262144,262144,false,1.487807e-01,5.675534e-07
l2l_z_translation,compiled_block_loop,Float64,1,7,262144,262144,false,6.550787e-02,2.498927e-07
axis_swap,dense,Float64,1,7,262144,262144,false,5.929803e-02,2.262040e-07
axis_swap,dense_packed,Float64,1,7,262144,262144,false,2.848714e-01,1.086698e-06
axis_swap,compiled_block_loop,Float64,1,7,262144,262144,false,1.716886e-01,6.549401e-07
m2m_z_translation,dense,Float32,1,7,262144,262144,false,1.547838e-02,5.904533e-08
m2m_z_translation,dense_packed,Float32,1,7,262144,262144,false,6.567909e-02,2.505458e-07
m2m_z_translation,compiled_block_loop,Float32,1,7,262144,262144,false,5.976325e-02,2.279787e-07
m2l_z_translation,dense,Float32,1,7,262144,262144,false,1.548649e-02,5.907626e-08
m2l_z_translation,dense_packed,Float32,1,7,262144,262144,false,6.593463e-02,2.515207e-07
m2l_z_translation,compiled_block_loop,Float32,1,7,262144,262144,false,5.980274e-02,2.281293e-07
l2l_z_translation,dense,Float32,1,7,262144,262144,false,1.549479e-02,5.910791e-08
l2l_z_translation,dense_packed,Float32,1,7,262144,262144,false,6.626260e-02,2.527718e-07
l2l_z_translation,compiled_block_loop,Float32,1,7,262144,262144,false,5.978570e-02,2.280644e-07
axis_swap,dense,Float32,1,7,262144,262144,false,2.904231e-02,1.107876e-07
axis_swap,dense_packed,Float32,1,7,262144,262144,false,1.453152e-01,5.543337e-07
axis_swap,compiled_block_loop,Float32,1,7,262144,262144,false,1.646598e-01,6.281272e-07
m2m_z_translation,recurrence,Float64,1,10,1,1,false,4.409820e-07,4.409820e-07
m2l_z_translation,recurrence,Float64,1,10,1,1,false,9.223590e-07,9.223590e-07
l2l_z_translation,recurrence,Float64,1,10,1,1,false,5.306550e-07,5.306550e-07
axis_swap,recurrence,Float64,1,10,1,1,false,8.177030e-06,8.177030e-06
m2m_z_translation,dense,Float64,1,10,1,1,false,3.933790e-07,3.933790e-07
m2m_z_translation,dense_packed,Float64,1,10,1,1,false,7.701750e-07,7.701750e-07
m2m_z_translation,compiled_block_loop,Float64,1,10,1,1,false,5.647720e-07,5.647720e-07
m2l_z_translation,dense,Float64,1,10,1,1,false,3.762410e-07,3.762410e-07
m2l_z_translation,dense_packed,Float64,1,10,1,1,false,7.496640e-07,7.496640e-07
m2l_z_translation,compiled_block_loop,Float64,1,10,1,1,false,5.648500e-07,5.648500e-07
l2l_z_translation,dense,Float64,1,10,1,1,false,3.799820e-07,3.799820e-07
l2l_z_translation,dense_packed,Float64,1,10,1,1,false,7.484430e-07,7.484430e-07
l2l_z_translation,compiled_block_loop,Float64,1,10,1,1,false,5.647100e-07,5.647100e-07
axis_swap,dense,Float64,1,10,1,1,false,5.864080e-07,5.864080e-07
axis_swap,dense_packed,Float64,1,10,1,1,false,1.112660e-06,1.112660e-06
axis_swap,compiled_block_loop,Float64,1,10,1,1,false,1.544230e-06,1.544230e-06
m2m_z_translation,dense,Float32,1,10,1,1,false,3.330790e-07,3.330790e-07
m2m_z_translation,dense_packed,Float32,1,10,1,1,false,6.970150e-07,6.970150e-07
m2m_z_translation,compiled_block_loop,Float32,1,10,1,1,false,5.418590e-07,5.418590e-07
m2l_z_translation,dense,Float32,1,10,1,1,false,3.337920e-07,3.337920e-07
m2l_z_translation,dense_packed,Float32,1,10,1,1,false,6.994480e-07,6.994480e-07
m2l_z_translation,compiled_block_loop,Float32,1,10,1,1,false,5.378080e-07,5.378080e-07
l2l_z_translation,dense,Float32,1,10,1,1,false,3.338690e-07,3.338690e-07
l2l_z_translation,dense_packed,Float32,1,10,1,1,false,6.994940e-07,6.994940e-07
l2l_z_translation,compiled_block_loop,Float32,1,10,1,1,false,5.395560e-07,5.395560e-07
axis_swap,dense,Float32,1,10,1,1,false,4.752160e-07,4.752160e-07
axis_swap,dense_packed,Float32,1,10,1,1,false,1.010360e-06,1.010360e-06
axis_swap,compiled_block_loop,Float32,1,10,1,1,false,1.510330e-06,1.510330e-06
m2m_z_translation,recurrence,Float64,1,10,8,8,false,3.533740e-06,4.417175e-07
m2l_z_translation,recurrence,Float64,1,10,8,8,false,7.373540e-06,9.216925e-07
l2l_z_translation,recurrence,Float64,1,10,8,8,false,4.253780e-06,5.317225e-07
axis_swap,recurrence,Float64,1,10,8,8,false,6.544870e-05,8.181088e-06
m2m_z_translation,dense,Float64,1,10,8,8,false,7.792750e-07,9.740937e-08
m2m_z_translation,dense_packed,Float64,1,10,8,8,false,2.536240e-06,3.170300e-07
m2m_z_translation,compiled_block_loop,Float64,1,10,8,8,false,4.389160e-06,5.486450e-07
m2l_z_translation,dense,Float64,1,10,8,8,false,7.666260e-07,9.582825e-08
m2l_z_translation,dense_packed,Float64,1,10,8,8,false,2.516470e-06,3.145588e-07
m2l_z_translation,compiled_block_loop,Float64,1,10,8,8,false,4.389640e-06,5.487050e-07
l2l_z_translation,dense,Float64,1,10,8,8,false,7.644980e-07,9.556225e-08
l2l_z_translation,dense_packed,Float64,1,10,8,8,false,2.527900e-06,3.159875e-07
l2l_z_translation,compiled_block_loop,Float64,1,10,8,8,false,4.388250e-06,5.485312e-07
axis_swap,dense,Float64,1,10,8,8,false,1.588000e-06,1.985000e-07
axis_swap,dense_packed,Float64,1,10,8,8,false,4.681970e-06,5.852462e-07
axis_swap,compiled_block_loop,Float64,1,10,8,8,false,1.225210e-05,1.531513e-06
m2m_z_translation,dense,Float32,1,10,8,8,false,6.156600e-07,7.695750e-08
m2m_z_translation,dense_packed,Float32,1,10,8,8,false,2.578520e-06,3.223150e-07
m2m_z_translation,compiled_block_loop,Float32,1,10,8,8,false,4.145330e-06,5.181663e-07
m2l_z_translation,dense,Float32,1,10,8,8,false,6.120250e-07,7.650312e-08
m2l_z_translation,dense_packed,Float32,1,10,8,8,false,2.639770e-06,3.299712e-07
m2l_z_translation,compiled_block_loop,Float32,1,10,8,8,false,4.141080e-06,5.176350e-07
l2l_z_translation,dense,Float32,1,10,8,8,false,6.219760e-07,7.774700e-08
l2l_z_translation,dense_packed,Float32,1,10,8,8,false,2.595280e-06,3.244100e-07
l2l_z_translation,compiled_block_loop,Float32,1,10,8,8,false,4.141850e-06,5.177312e-07
axis_swap,dense,Float32,1,10,8,8,false,1.124780e-06,1.405975e-07
axis_swap,dense_packed,Float32,1,10,8,8,false,4.708990e-06,5.886238e-07
axis_swap,compiled_block_loop,Float32,1,10,8,8,false,1.188230e-05,1.485287e-06
m2m_z_translation,recurrence,Float64,1,10,64,64,false,2.818870e-05,4.404484e-07
m2l_z_translation,recurrence,Float64,1,10,64,64,false,5.896740e-05,9.213656e-07
l2l_z_translation,recurrence,Float64,1,10,64,64,false,3.397040e-05,5.307875e-07
axis_swap,recurrence,Float64,1,10,64,64,false,5.230950e-04,8.173359e-06
m2m_z_translation,dense,Float64,1,10,64,64,false,4.087880e-06,6.387312e-08
m2m_z_translation,dense_packed,Float64,1,10,64,64,false,1.903680e-05,2.974500e-07
m2m_z_translation,compiled_block_loop,Float64,1,10,64,64,false,3.468760e-05,5.419937e-07
m2l_z_translation,dense,Float64,1,10,64,64,false,4.099950e-06,6.406172e-08
