level,q_parent,q_child,offset,orbit,routes,admissible_rank,sigma,relative_tail_at_rank7
4,6,6,0:1:5,5:1:0,1440,11,2.665131690080326e6:2.0933859153953174e6:2.0076942784936596e6:1.9898570581493473e6:1.5940896023952684e6:1.5835705711006848e6:1.482473335116483e6:1463.8636259251803:1210.8542683564388:1023.5077322138416:1023.1296985875421:933.6084494260972:7.7619845991763645:5.676324995063031:5.242715354095769:0.607912474875859,0.0004960417077771436
4,6,6,1:1:5,5:1:1,1350,11,2.640453472763968e6:2.0271062715350334e6:1.8555371325107408e6:1.7930472844397998e6:1.3191020732449803e6:1.1906261650617293e6:1.1833796009911553e6:1471.4150360673623:1177.0511130813265:874.1395494861795:871.6507696884528:820.4960483133517:7.746969438135459:5.362627335091023:4.710522131985017:0.5931169187963572,0.0005077185462776868
4,6,6,2:1:5,5:2:1,1260,10,2.2893176891159927e6:1.8302712749702353e6:1.4243885811533565e6:1.2161807112477615e6:1.07200081397413e6:568373.8195255522:566844.5207815255:1326.969243536923:1070.17183932212:658.3001935189563:566.3681459215175:550.3238890187739:7.364090559733896:4.575403048512164:3.658330307806818:0.5530961714360664,0.0005341140099146453
4,6,6,3:1:5,5:3:1,630,10,1.6966743867839815e6:1.51865621440249e6:882239.4707518931:850512.3283469401:622897.6996141601:219267.67366036415:217723.46664672025:1026.6800144350686:892.8467529862514:503.3010384039777:314.32406671509597:294.69555530706106:6.514775506048075:3.6265123542559303:2.6582083632771525:0.4978211181656421,0.0005651668826777442
4,6,6,-3:2:5,5:3:2,588,10,1.4251769652310815e6:1.347677074340511e6:720999.1217811998:664545.5047533651:441085.5659285387:138358.95304320203:136632.17868846722:880.0300618116036:795.9927977840032:437.1610647129374:233.81322916965195:214.459529848009:6.035213703833029:3.2033459624809906:2.26926789190203:0.4698599905626264,0.0005806876245768062
4,6,6,-2:2:5,5:2:2,1176,10,1.9149992096469158e6:1.6399207172353622e6:1.0698025577481922e6:938999.1152924009:802008.3554425914:310555.0369431427:309135.3250284261:1140.5720403504706:962.1130637409515:555.7175366333752:391.3493066277381:372.54495104792767:6.854328277166586:3.963038742227419:2.9898199100989014:0.5184719463141849,0.0005538292187621274
4,6,6,-1:2:5,5:2:1,1260,10,2.2893176891159927e6:1.8302712749702348e6:1.4243885811533565e6:1.2161807112477617e6:1.07200081397413e6:568373.8195255521:566844.5207815255:1326.9692435369443:1070.171839322081:658.3001935189566:566.3681459215181:550.3238890188128:7.36409055975966:4.575403048518318:3.658330307901158:0.5530961714408507,0.0005341140099146466
4,6,6,0:2:5,5:2:0,1344,10,2.4184292677357174e6:1.895378381772988e6:1.561394091287188e6:1.3927646226955827e6:1.1323009751614411e6:714705.3705797086:712881.5101404457:1386.6406210688726:1106.3538418491169:705.2711031586066:648.9440819446626:633.0577589035095:7.51911324531715:4.8152434506501445:3.949937156444796:0.5657701778601368,0.0005263616330783524
4,6,6,1:2:5,5:2:1,1260,10,2.2893176891159927e6:1.830271274970235e6:1.424388581153357e6:1.216180711247762e6:1.07200081397413e6:568373.8195255526:566844.5207815255:1326.9692435369595:1070.1718393221863:658.3001935189753:566.368145921477:550.3238890187645:7.364090559730579:4.5754030485371455:3.658330307818477:0.5530961715086541,0.0005341140099146594
4,6,6,2:2:5,5:2:2,1176,10,1.9149992096469165e6:1.639920717235362e6:1.0698025577481925e6:938999.1152924015:802008.3554425914:310555.03694314294:309135.3250284261:1140.5720403504583:962.1130637409898:555.7175366333721:391.3493066277617:372.5449510479211:6.854328277142586:3.963038742151132:2.989819910111466:0.5184719463139982,0.0005538292187621327
4,6,6,3:2:5,5:3:2,588,10,1.4251769652310815e6:1.3476770743405104e6:720999.1217811998:664545.5047533647:441085.56592853845:138358.95304320205:136632.178688467:880.0300618116029:795.9927977840252:437.161064712959:233.81322916964064:214.4595298479742:6.0352137038210225:3.2033459624564515:2.269267891885341:0.46985999055594263,0.0005806876245768117
4,6,6,-3:3:5,5:3:3,294,9,1.0965916224270072e6:1.0949093159830235e6:525583.7908788061:426014.29099813965:269984.8318535656:72467.36555480851:70701.01307628892:694.2403220818228:656.6418529461548:348.1365116659598:152.88347856520625:135.9791985260554:5.33688890614933:2.6580100085703324:1.8062042404245613:0.42975119577240495,0.00060481114742699
4,6,6,-2:3:5,5:3:2,588,10,1.4251769652310812e6:1.3476770743405104e6:720999.1217811995:664545.5047533646:441085.5659285386:138358.953043202:136632.17868846713:880.0300618115937:795.9927977839585:437.1610647129318:233.81322916966562:214.45952984799533:6.035213703834677:3.203345962459392:2.269267891906525:0.4698599905552379,0.0005806876245767903
4,6,6,-1:3:5,5:3:1,630,10,1.6966743867839822e6:1.5186562144024908e6:882239.4707518935:850512.3283469406:622897.6996141602:219267.67366036426:217723.4666467203:1026.6800144350793:892.846752986207:503.3010384039677:314.3240667151467:294.6955553070234:6.514775506122262:3.6265123541851003:2.6582083632664797:0.497821118187905,0.0005651668826777369
4,6,6,0:3:5,5:3:0,672,10,1.802095803655999e6:1.5786333733887651e6:971342.6195349029:894359.3140029886:705372.9062619249:259726.26254809758:258250.7270979284:1082.0955656779356:927.0812828922058:528.4427126878227:349.8768381877542:330.53881357279124:6.683136782675551:3.7885833948403023:2.815205283014647:0.5079265662482494,0.000559628220433454
4,6,6,1:3:5,5:3:1,630,10,1.6966743867839817e6:1.5186562144024905e6:882239.4707518931:850512.32834694:622897.6996141599:219267.67366036423:217723.46664672016:1026.6800144350825:892.8467529862764:503.3010384040013:314.32406671508113:294.6955553070357:6.514775506055213:3.6265123542572435:2.6582083632837565:0.49782111818973507,0.0005651668826777531
4,6,6,2:3:5,5:3:2,588,10,1.4251769652310815e6:1.3476770743405109e6:720999.1217811998:664545.5047533645:441085.56592853845:138358.95304320197:136632.178688467:880.030061811594:795.9927977839999:437.1610647129453:233.8132291696589:214.45952984800283:6.035213703846346:3.203345962490809:2.2692678918932043:0.4698599905823025,0.0005806876245768037
4,6,6,3:3:5,5:3:3,294,9,1.0965916224270072e6:1.0949093159830235e6:525583.7908788061:426014.2909981397:269984.8318535655:72467.36555480848:70701.01307628889:694.2403220818256:656.6418529461477:348.13651166600465:152.88347856521224:135.9791985260527:5.336888906150645:2.6580100086018708:1.806204240420432:0.4297511957825862,0.0006048111474269978
5,6,6,-3:-3:-5,5:3:3,3150,7,1.4005105681908712e8:1.3984505053284344e8:6.711310333267193e7:5.444070466831388e7:3.444792235840724e7:9.261749981335541e6:9.034628422073787e6:21753.1517413475:20714.4738999855:10943.240485379552:4880.514803277956:4304.2042803389795:36.722935953862105:21.738742698455916:13.920385030051472:1.1005543558232558,0.00014892302877934926
5,6,6,-2:-3:-5,5:3:2,6300,7,1.8203922962455565e8:1.7212572548128858e8:9.208760454049714e7:8.492671197822683e7:5.629307737596682e7:1.7687159302129168e7:1.7465130476978023e7:27636.01481460371:25106.717488147093:13730.064869047663:7469.372027526283:6813.04062627032:42.136600031820656:26.175653922718723:17.487071573209864:1.1791032072571752,0.00014312727462656053
5,6,6,-1:-3:-5,5:3:1,6510,7,2.1672630174352598e8:1.9396727630383778e8:1.1274640544427128e8:1.0863391368635269e8:7.95144251401923e7:2.803513902937544e7:2.7836465859653424e7:32283.921838866638:28154.381114917644:15797.628947281437:10047.358345641514:9383.249453199085:45.87999108979394:29.617771158433097:20.489585563007665:1.2338834987474518,0.00013940279426235852
5,6,6,0:-3:-5,5:3:0,6720,7,2.3019495033319956e8:2.016290468021968e8:1.2413188638572943e8:1.1423400655500147e8:9.005043199150074e7:3.3210397641497668e7:3.3020473469066657e7:34040.49969823108:29230.366376195732:16583.74402992388:11186.424106161196:10532.468229850801:47.19956446769744:30.935934075487506:21.70347045851586:1.253693046169009,0.00013807528938928994
5,6,6,1:-3:-5,5:3:1,6510,7,2.1672630174352592e8:1.9396727630383772e8:1.1274640544427122e8:1.0863391368635271e8:7.951442514019227e7:2.8035139029375467e7:2.7836465859653432e7:32283.92183886675:28154.381114917156:15797.62894728353:10047.358345644914:9383.249453199047:45.87999108493982:29.61777115783771:20.48958556901404:1.2338834969637056,0.000139402794262362
5,6,6,2:-3:-5,5:3:2,6300,7,1.8203922962455574e8:1.721257254812886e8:9.208760454049711e7:8.49267119782268e7:5.629307737596679e7:1.7687159302129164e7:1.7465130476978023e7:27636.014814603484:25106.71748814655:13730.064869046737:7469.372027525464:6813.040626269997:42.13660002832909:26.175653923668815:17.48707157579393:1.1791032049543513,0.00014312727462655704
5,6,6,3:-3:-5,5:3:3,3150,7,1.400510568190872e8:1.3984505053284344e8:6.711310333267193e7:5.444070466831389e7:3.444792235840722e7:9.261749981335547e6:9.034628422073783e6:21753.151741347563:20714.473899983164:10943.240485379873:4880.514803278759:4304.204280339577:36.72293595290408:21.738742698904115:13.920385026380364:1.1005543559692452,0.000148923028779344
5,6,6,-3:-2:-5,5:3:2,6300,7,1.820392296245557e8:1.7212572548128867e8:9.208760454049711e7:8.492671197822681e7:5.629307737596682e7:1.768715930212916e7:1.746513047697803e7:27636.014814603375:25106.717488145558:13730.06486904562:7469.372027525024:6813.04062627032:42.13660003003225:26.17565392545071:17.48707157754863:1.1791032056425899,0.0001431272746265533
5,6,6,-2:-2:-5,5:2:2,12600,7,2.4461903347044867e8:2.0945824223622212e8:1.3671194814453182e8:1.1993462752889879e8:1.0239653478737764e8:3.971272309590871e7:3.952986527174721e7:35894.010978852:30330.62531291891:17437.064699078623:12515.583008267375:11879.808902645382:48.54441910240366:32.354736656157044:23.055021562419356:1.274373388666234,0.00013668657432714084
5,6,6,-1:-2:-5,5:2:1,13020,7,2.9243480975902474e8:2.3377531781996745e8:1.8200589814816645e8:1.5533136578014526e8:1.369047253242724e8:7.270178877068378e7:7.250412607686394e7:41799.52458720628:33718.65172981353:20659.03975386666:18128.91172816857:17581.070958577067:52.568573267635465:37.33433419246005:28.247601843515636:1.3423474991193645,0.0001319755140457556
5,6,6,0:-2:-5,5:2:0,13440,7,3.0892585604267204e8:2.4209298725828204e8:1.995010827918921e8:1.7789817143825504e8:1.446044179491691e8:9.142958656917803e7:9.11933434321771e7:43688.0706595524:34850.810580582176:22157.78065597989:20779.129605742935:20217.20611770614:53.79643085445664:39.28443110263933:30.52562898806849:1.3672613882625375,0.0001301267958943852
5,6,6,1:-2:-5,5:2:1,13020,7,2.9243480975902486e8:2.3377531781996757e8:1.8200589814816642e8:1.553313657801453e8:1.369047253242724e8:7.270178877068381e7:7.250412607686396e7:41799.524587206644:33718.65172981987:20659.03975386463:18128.911728169795:17581.070958572283:52.5685732637321:37.334334189039744:28.247601836840047:1.3423474982001156,0.00013197551404575973
5,6,6,2:-2:-5,5:2:2,12600,7,2.446190334704487e8:2.0945824223622224e8:1.3671194814453188e8:1.1993462752889878e8:1.0239653478737763e8:3.971272309590873e7:3.952986527174719e7:35894.010978852486:30330.625312927998:17437.06469907912:12515.583008264264:11879.80890264573:48.544419092576746:32.354736645109504:23.055021564305513:1.2743733884606785,0.00013668657432715377
5,6,6,3:-2:-5,5:3:2,6300,7,1.8203922962455574e8:1.7212572548128867e8:9.20876045404971e7:8.492671197822683e7:5.629307737596679e7:1.768715930212917e7:1.746513047697803e7:27636.014814603936:25106.717488146365:13730.064869047308:7469.372027526344:6813.040626269328:42.13660002806133:26.175653927700413:17.487071574992488:1.1791032053972812,0.00014312727462655853
5,6,6,-3:-1:-5,5:3:1,6510,7,2.1672630174352598e8:1.9396727630383766e8:1.1274640544427125e8:1.0863391368635277e8:7.951442514019227e7:2.8035139029375438e7:2.7836465859653432e7:32283.92183886695:28154.381114917756:15797.628947282334:10047.358345642873:9383.249453202427:45.879991086417945:29.61777115852284:20.489585562648138:1.2338834979054856,0.00013940279426236294
5,6,6,-2:-1:-5,5:2:1,13020,7,2.924348097590248e8:2.337753178199674e8:1.8200589814816657e8:1.5533136578014526e8:1.3690472532427236e8:7.270178877068383e7:7.250412607686399e7:41799.52458720542:33718.651729822814:20659.0397538599:18128.911728158302:17581.070958569926:52.56857327876314:37.33433419942768:28.24760184598676:1.3423474954496522,0.0001319755140457498
5,6,6,-1:-1:-5,5:1:1,13454,7,3.3728884047201097e8:2.5892235270087677e8:2.3704938139449582e8:2.290470236466018e8:1.684846343932453e8:1.5235156912134293e8:1.5139576097850513e8:46363.570646535845:37059.18081410948:27935.065771804915:27930.558306515304:25808.250903209835:55.56317728028356:43.73470137350605:36.543761014791826:1.4210850924143785,0.00012568344238710665
5,6,6,0:-1:-5,5:1:0,13888,7,3.404469408784859e8:2.6739048692580613e8:2.5646536954565048e8:2.541821223956949e8:2.0399097747925502e8:2.0266129056904277e8:1.8933745487153035e8:46114.15917689906:38113.265336547745:32796.943079424906:32787.55902203519:29331.139583918684:55.52187396156867:46.28486100072431:40.91160102082729:1.4502462436904888,0.00012289818681782887
5,6,6,1:-1:-5,5:1:1,13454,7,3.3728884047201097e8:2.5892235270087674e8:2.370493813944958e8:2.2904702364660177e8:1.6848463439324525e8:1.523515691213429e8:1.5139576097850516e8:46363.570646534296:37059.18081411111:27935.06577180036:27930.558306524916:25808.25090320858:55.56317726798951:43.73470136978679:36.54376100866479:1.4210850940445512,0.00012568344238710877
5,6,6,2:-1:-5,5:2:1,13020,7,2.924348097590249e8:2.3377531781996733e8:1.8200589814816648e8:1.5533136578014535e8:1.3690472532427242e8:7.270178877068381e7:7.250412607686399e7:41799.52458720427:33718.65172981375:20659.03975386118:18128.91172816724:17581.070958572844:52.568573276779404:37.33433418851902:28.247601845637128:1.3423474967299578,0.00013197551404574596
5,6,6,3:-1:-5,5:3:1,6510,7,2.1672630174352592e8:1.9396727630383772e8:1.1274640544427125e8:1.0863391368635266e8:7.95144251401923e7:2.803513902937545e7:2.7836465859653432e7:32283.921838866827:28154.381114914388:15797.62894728477:10047.358345643655:9383.249453202008:45.879991090624735:29.617771155584094:20.489585568429497:1.2338834975584696,0.00013940279426235953
5,6,6,-3:0:-5,5:3:0,6720,7,2.3019495033319962e8:2.0162904680219677e8:1.2413188638572937e8:1.1423400655500145e8:9.00504319915007e7:3.3210397641497675e7:3.302047346906665e7:34040.49969823217:29230.366376198566:16583.744029924463:11186.424106160457:10532.468229856822:47.19956447195781:30.93593407796841:21.70347045859668:1.2536930471209493,0.00013807528938930008
5,6,6,-2:0:-5,5:2:0,13440,7,3.0892585604267204e8:2.42092987258282e8:1.9950108279189205e8:1.7789817143825504e8:1.4460441794916913e8:9.142958656917803e7:9.11933434321771e7:43688.07065955044:34850.81058058152:22157.78065597721:20779.12960573872:20217.206117714413:53.79643085288949:39.28443109534043:30.52562898339741:1.3672613876454291,0.00013012679589438265
5,6,6,-1:0:-5,5:1:0,13888,7,3.404469408784859e8:2.6739048692580625e8:2.564653695456505e8:2.5418212239569488e8:2.0399097747925496e8:2.026612905690427e8:1.8933745487153038e8:46114.15917689264:38113.265336547905:32796.94307941767:32787.55902203272:29331.13958391423:55.52187396002324:46.28486100201718:40.91160101938675:1.4502462415169768,0.0001228981868178151
5,6,6,0:0:-5,5:0:0,14336,7,2.7586574896570796e8:2.758657486515383e8:2.758657486515377e8:2.758655508926491e8:2.7586555089264905e8:2.756710192506485e8:2.756710192506483e8:39122.1874881456:39120.60722143865:39120.607221438535:38873.410431255135:38873.41043125478:51.99158271944125:49.092612905234546:49.09261289484355:1.4811033924794301,0.000119574396385533
5,6,6,1:0:-5,5:1:0,13888,7,3.404469408784859e8:2.6739048692580628e8:2.5646536954565045e8:2.5418212239569488e8:2.0399097747925496e8:2.0266129056904274e8:1.8933745487153038e8:46114.15917689265:38113.26533654787:32796.94307942724:32787.55902204099:29331.139583914293:55.52187396015984:46.28486100206669:40.91160101940268:1.4502462420309952,0.00012289818681782602
5,6,6,2:0:-5,5:2:0,13440,7,3.0892585604267204e8:2.4209298725828204e8:1.9950108279189214e8:1.7789817143825504e8:1.4460441794916913e8:9.142958656917806e7:9.11933434321771e7:43688.070659550416:34850.810580581034:22157.7806559757:20779.129605742146:20217.206117702317:53.796430852428124:39.28443109569517:30.52562898267576:1.3672613877956763,0.00013012679589437603
5,6,6,3:0:-5,5:3:0,6720,7,2.3019495033319965e8:2.016290468021967e8:1.2413188638572942e8:1.1423400655500141e8:9.005043199150077e7:3.321039764149769e7:3.302047346906666e7:34040.499698232175:29230.36637619718:16583.744029924557:11186.42410615852:10532.468229851254:47.19956447143824:30.935934078046866:21.703470458977602:1.2536930471527212,0.00013807528938929354
5,6,6,-3:1:-5,5:3:1,6510,7,2.1672630174352598e8:1.9396727630383766e8:1.1274640544427125e8:1.0863391368635277e8:7.951442514019227e7:2.8035139029375438e7:2.7836465859653432e7:32283.92183886695:28154.381114917756:15797.628947282334:10047.358345642873:9383.249453202427:45.879991086417945:29.61777115852284:20.489585562648138:1.2338834979054856,0.00013940279426236294
5,6,6,-2:1:-5,5:2:1,13020,7,2.924348097590248e8:2.337753178199674e8:1.8200589814816657e8:1.5533136578014526e8:1.3690472532427236e8:7.270178877068383e7:7.250412607686399e7:41799.52458720542:33718.651729822814:20659.0397538599:18128.911728158302:17581.070958569926:52.56857327876314:37.33433419942768:28.24760184598676:1.3423474954496522,0.0001319755140457498
5,6,6,-1:1:-5,5:1:1,13454,7,3.3728884047201097e8:2.5892235270087677e8:2.3704938139449582e8:2.290470236466018e8:1.684846343932453e8:1.5235156912134293e8:1.5139576097850513e8:46363.570646535845:37059.18081410948:27935.065771804915:27930.558306515304:25808.250903209835:55.56317728028356:43.73470137350605:36.543761014791826:1.4210850924143785,0.00012568344238710665
5,6,6,0:1:-5,5:1:0,13888,7,3.404469408784859e8:2.6739048692580613e8:2.5646536954565048e8:2.541821223956949e8:2.0399097747925502e8:2.0266129056904277e8:1.8933745487153035e8:46114.15917689906:38113.265336547745:32796.943079424906:32787.55902203519:29331.139583918684:55.52187396156867:46.28486100072431:40.91160102082729:1.4502462436904888,0.00012289818681782887
5,6,6,1:1:-5,5:1:1,13454,7,3.3728884047201097e8:2.5892235270087674e8:2.370493813944958e8:2.2904702364660177e8:1.6848463439324525e8:1.523515691213429e8:1.5139576097850516e8:46363.570646534296:37059.18081411111:27935.06577180036:27930.558306524916:25808.25090320858:55.56317726798951:43.73470136978679:36.54376100866479:1.4210850940445512,0.00012568344238710877
5,6,6,2:1:-5,5:2:1,13020,7,2.924348097590249e8:2.3377531781996733e8:1.8200589814816648e8:1.5533136578014535e8:1.3690472532427242e8:7.270178877068381e7:7.250412607686399e7:41799.52458720427:33718.65172981375:20659.03975386118:18128.91172816724:17581.070958572844:52.568573276779404:37.33433418851902:28.247601845637128:1.3423474967299578,0.00013197551404574596
5,6,6,3:1:-5,5:3:1,6510,7,2.1672630174352592e8:1.9396727630383772e8:1.1274640544427125e8:1.0863391368635266e8:7.95144251401923e7:2.803513902937545e7:2.7836465859653432e7:32283.921838866827:28154.381114914388:15797.62894728477:10047.358345643655:9383.249453202008:45.879991090624735:29.617771155584094:20.489585568429497:1.2338834975584696,0.00013940279426235953
5,6,6,-3:2:-5,5:3:2,6300,7,1.820392296245557e8:1.7212572548128867e8:9.208760454049711e7:8.492671197822681e7:5.629307737596682e7:1.768715930212916e7:1.746513047697803e7:27636.014814603375:25106.717488145558:13730.06486904562:7469.372027525024:6813.04062627032:42.13660003003225:26.17565392545071:17.48707157754863:1.1791032056425899,0.0001431272746265533
5,6,6,-2:2:-5,5:2:2,12600,7,2.4461903347044867e8:2.0945824223622212e8:1.3671194814453182e8:1.1993462752889879e8:1.0239653478737764e8:3.971272309590871e7:3.952986527174721e7:35894.010978852:30330.62531291891:17437.064699078623:12515.583008267375:11879.808902645382:48.54441910240366:32.354736656157044:23.055021562419356:1.274373388666234,0.00013668657432714084
5,6,6,-1:2:-5,5:2:1,13020,7,2.9243480975902474e8:2.3377531781996745e8:1.8200589814816645e8:1.5533136578014526e8:1.369047253242724e8:7.270178877068378e7:7.250412607686394e7:41799.52458720628:33718.65172981353:20659.03975386666:18128.91172816857:17581.070958577067:52.568573267635465:37.33433419246005:28.247601843515636:1.3423474991193645,0.0001319755140457556
5,6,6,0:2:-5,5:2:0,13440,7,3.0892585604267204e8:2.4209298725828204e8:1.995010827918921e8:1.7789817143825504e8:1.446044179491691e8:9.142958656917803e7:9.11933434321771e7:43688.0706595524:34850.810580582176:22157.78065597989:20779.129605742935:20217.20611770614:53.79643085445664:39.28443110263933:30.52562898806849:1.3672613882625375,0.0001301267958943852
5,6,6,1:2:-5,5:2:1,13020,7,2.9243480975902486e8:2.3377531781996757e8:1.8200589814816642e8:1.553313657801453e8:1.369047253242724e8:7.270178877068381e7:7.250412607686396e7:41799.524587206644:33718.65172981987:20659.03975386463:18128.911728169795:17581.070958572283:52.5685732637321:37.334334189039744:28.247601836840047:1.3423474982001156,0.00013197551404575973
5,6,6,2:2:-5,5:2:2,12600,7,2.446190334704487e8:2.0945824223622224e8:1.3671194814453188e8:1.1993462752889878e8:1.0239653478737763e8:3.971272309590873e7:3.952986527174719e7:35894.010978852486:30330.625312927998:17437.06469907912:12515.583008264264:11879.80890264573:48.544419092576746:32.354736645109504:23.055021564305513:1.2743733884606785,0.00013668657432715377
5,6,6,3:2:-5,5:3:2,6300,7,1.8203922962455574e8:1.7212572548128867e8:9.20876045404971e7:8.492671197822683e7:5.629307737596679e7:1.768715930212917e7:1.746513047697803e7:27636.014814603936:25106.717488146365:13730.064869047308:7469.372027526344:6813.040626269328:42.13660002806133:26.175653927700413:17.487071574992488:1.1791032053972812,0.00014312727462655853
5,6,6,-3:3:-5,5:3:3,3150,7,1.4005105681908712e8:1.3984505053284344e8:6.711310333267193e7:5.444070466831388e7:3.444792235840724e7:9.261749981335541e6:9.034628422073787e6:21753.1517413475:20714.4738999855:10943.240485379552:4880.514803277956:4304.2042803389795:36.722935953862105:21.738742698455916:13.920385030051472:1.1005543558232558,0.00014892302877934926
5,6,6,-2:3:-5,5:3:2,6300,7,1.8203922962455565e8:1.7212572548128858e8:9.208760454049714e7:8.492671197822683e7:5.629307737596682e7:1.7687159302129168e7:1.7465130476978023e7:27636.01481460371:25106.717488147093:13730.064869047663:7469.372027526283:6813.04062627032:42.136600031820656:26.175653922718723:17.487071573209864:1.1791032072571752,0.00014312727462656053
5,6,6,-1:3:-5,5:3:1,6510,7,2.1672630174352598e8:1.9396727630383778e8:1.1274640544427128e8:1.0863391368635269e8:7.95144251401923e7:2.803513902937544e7:2.7836465859653424e7:32283.921838866638:28154.381114917644:15797.628947281437:10047.358345641514:9383.249453199085:45.87999108979394:29.617771158433097:20.489585563007665:1.2338834987474518,0.00013940279426235852
5,6,6,0:3:-5,5:3:0,6720,7,2.3019495033319956e8:2.016290468021968e8:1.2413188638572943e8:1.1423400655500147e8:9.005043199150074e7:3.3210397641497668e7:3.3020473469066657e7:34040.49969823108:29230.366376195732:16583.74402992388:11186.424106161196:10532.468229850801:47.19956446769744:30.935934075487506:21.70347045851586:1.253693046169009,0.00013807528938928994
5,6,6,1:3:-5,5:3:1,6510,7,2.1672630174352592e8:1.9396727630383772e8:1.1274640544427122e8:1.0863391368635271e8:7.951442514019227e7:2.8035139029375467e7:2.7836465859653432e7:32283.92183886675:28154.381114917156:15797.62894728353:10047.358345644914:9383.249453199047:45.87999108493982:29.61777115783771:20.48958556901404:1.2338834969637056,0.000139402794262362
5,6,6,2:3:-5,5:3:2,6300,7,1.8203922962455574e8:1.721257254812886e8:9.208760454049711e7:8.49267119782268e7:5.629307737596679e7:1.7687159302129164e7:1.7465130476978023e7:27636.014814603484:25106.71748814655:13730.064869046737:7469.372027525464:6813.040626269997:42.13660002832909:26.175653923668815:17.48707157579393:1.1791032049543513,0.00014312727462655704
5,6,6,3:3:-5,5:3:3,3150,7,1.400510568190872e8:1.3984505053284344e8:6.711310333267193e7:5.444070466831389e7:3.444792235840722e7:9.261749981335547e6:9.034628422073783e6:21753.151741347563:20714.473899983164:10943.240485379873:4880.514803278759:4304.204280339577:36.72293595290408:21.738742698904115:13.920385026380364:1.1005543559692452,0.000148923028779344
5,6,6,-3:-3:-4,4:3:3,6300,7,4.376636523211197e8:4.195852482209416e8:1.6286019553760064e8:1.187888046294675e8:7.529324463432363e7:1.5982940503146468e7:1.5193533644243192e7:44005.58614411871:43450.66877610513:21355.256563117982:7514.911974447982:6321.3861556206975:54.54347930283927:30.988907277971094:18.653902528168842:1.26368819285587,0.00010277324855430969
5,6,6,-2:-3:-4,4:3:2,12600,7,6.060505227027535e8:5.958550325135416e8:2.7395099624458116e8:2.1414649781176963e8:1.3459872622710726e8:3.401390362439413e7:3.2976581876437202e7:59818.95138374636:57803.217279656514:30045.284344592746:12510.724018767432:10879.467003720278:66.24430990994014:39.35176242669736:24.62353495088758:1.3780613199190408,9.682928340280753e-5
5,6,6,-1:-3:-4,4:3:1,13020,7,7.525669144515618e8:7.369105298971831e8:3.735830455506205e8:3.190383895527057e8:2.049244250623351e8:5.9094871699377805e7:5.7997002269153014e7:73952.04221808788:69128.02794725161:37094.450671258775:18057.150109920258:16151.909582706234:75.22026574673447:46.364234991920625:29.996991471246584:1.4616368548126897,9.340420903881342e-5
5,6,6,0:-3:-4,4:3:0,13440,7,8.18227890789688e8:7.85814353932846e8:4.119071771566516e8:3.672067925794899e8:2.39772355180493e8:7.268046556438011e7:7.159802009611186e7:79793.29486861982:73418.75870997498:39823.593240650254:20684.49493437167:18706.166808904498:78.59874545507151:49.176817568420404:32.258368528912236:1.49271415529884,9.224773759377305e-5
5,6,6,1:-3:-4,4:3:1,13020,7,7.525669144515615e8:7.369105298971828e8:3.735830455506205e8:3.1903838955270535e8:2.0492442506233504e8:5.909487169937775e7:5.799700226915303e7:73952.04221808794:69128.02794724784:37094.450671263425:18057.150109920203:16151.909582713613:75.22026574085658:46.36423498152201:29.99699150249599:1.4616368537584186,9.340420903881373e-5
5,6,6,2:-3:-4,4:3:2,12600,7,6.060505227027537e8:5.958550325135417e8:2.7395099624458116e8:2.1414649781176972e8:1.3459872622710726e8:3.401390362439414e7:3.2976581876437254e7:59818.95138374711:57803.217279650795:30045.284344593:12510.724018738125:10879.467003725853:66.244309906177:39.35176242377741:24.62353495597308:1.3780613186267034,9.682928340280051e-5
5,6,6,3:-3:-4,4:3:3,6300,7,4.3766365232111967e8:4.195852482209417e8:1.6286019553760064e8:1.1878880462946753e8:7.529324463432366e7:1.5982940503146451e7:1.51935336442432e7:44005.58614411829:43450.668776101484:21355.256563109906:7514.9119744441605:6321.386155620615:54.543479298401714:30.9889072896798:18.653902550114527:1.2636881960315145,0.00010277324855430081
5,6,6,-3:-2:-4,4:3:2,12600,7,6.06050522702754e8:5.958550325135419e8:2.739509962445811e8:2.1414649781176978e8:1.3459872622710726e8:3.401390362439416e7:3.2976581876437254e7:59818.95138374765:57803.21727965723:30045.284344587708:12510.724018762485:10879.46700372577:66.2443099104323:39.35176243138298:24.623534951496154:1.3780613201042815,9.682928340280707e-5
5,6,6,-2:-2:-4,4:2:2,25200,7,8.926718822477441e8:8.372903640083674e8:4.519520821589917e8:4.2415796622160167e8:2.834099548886707e8:9.065410998380956e7:8.96092021030615e7:86317.51507634256:77970.6107055739:42780.19518091483:23886.182235699725:21856.186656076836:82.17956481870102:52.2854541684461:34.83576481785336:1.5256749590192804,9.106456795075898e-5
5,6,6,-1:-2:-4,4:2:1,26040,7,1.1795251640091891e9:1.0055979792323968e9:6.636696543417562e8:5.769724211983753e8:5.001817494808336e8:1.9602105664772442e8:1.9515311947459084e8:110412.37938831793:93029.63228382083:53602.99626911911:39026.69253479051:37087.310960140734:94.0154545435475:63.89262782914276:45.3103106071628:1.6380375189624332,8.717446818170482e-5
