case,class,sigma_bin,output,rank,svd_relative_rms,singular_value
rotor,corner,18.000,uj,72,1.158639652e-06,5.866081406e-04
rotor,corner,18.000,uj,73,9.102008293e-07,4.986824898e-04
rotor,corner,18.000,uj,74,7.195611687e-07,3.877212519e-04
rotor,corner,18.000,uj,75,5.870913517e-07,2.893939237e-04
rotor,corner,18.000,uj,76,4.525990294e-07,2.601067629e-04
rotor,corner,18.000,uj,77,3.583501663e-07,1.923028711e-04
rotor,corner,18.000,uj,78,2.812655487e-07,1.544522747e-04
rotor,corner,18.000,uj,79,2.157042182e-07,1.255566584e-04
rotor,corner,18.000,uj,80,1.741922012e-07,8.849371471e-05
rotor,corner,18.000,uj,81,1.313581713e-07,7.957685314e-05
rotor,corner,18.000,uj,82,9.029185364e-08,6.636325178e-05
rotor,corner,18.000,uj,83,7.270920502e-08,3.723816277e-05
rotor,corner,18.000,uj,84,5.870708586e-08,2.983818292e-05
rotor,corner,18.000,uj,85,4.505333151e-08,2.618139496e-05
rotor,corner,18.000,uj,86,3.383620324e-08,2.069195023e-05
rotor,corner,18.000,uj,87,2.533816547e-08,1.559829142e-05
rotor,corner,18.000,uj,88,2.076189036e-08,1.010317029e-05
rotor,corner,18.000,uj,89,1.587432017e-08,9.307920415e-06
rotor,corner,18.000,uj,90,1.143253432e-08,7.660648413e-06
rotor,corner,18.000,uj,91,8.692183349e-09,5.165577452e-06
rotor,corner,18.000,uj,92,6.910768386e-09,3.667218739e-06
rotor,corner,18.000,uj,93,5.696657405e-09,2.721405691e-06
rotor,corner,18.000,uj,94,4.562656672e-09,2.372557329e-06
rotor,corner,18.000,uj,95,3.535427631e-09,2.006206698e-06
rotor,corner,18.000,uj,96,2.841769764e-09,1.462980282e-06
rotor,corner,18.000,uj,97,2.314914643e-09,1.146520340e-06
rotor,corner,18.000,uj,98,1.687957147e-09,1.101934485e-06
rotor,corner,18.000,uj,99,1.324436926e-09,7.278989020e-07
rotor,corner,18.000,uj,100,1.089050561e-09,5.242809302e-07
rotor,corner,18.000,uj,101,8.741855018e-10,4.517727640e-07
rotor,corner,18.000,uj,102,6.931235586e-10,3.705457149e-07
rotor,corner,18.000,uj,103,5.055760027e-10,3.298084378e-07
rotor,corner,18.000,uj,104,3.849729179e-10,2.279601761e-07
rotor,corner,18.000,uj,105,3.207648189e-10,1.480701310e-07
rotor,corner,18.000,uj,106,2.610531512e-10,1.296504567e-07
rotor,corner,18.000,uj,107,2.074611338e-10,1.102204947e-07
rotor,corner,18.000,uj,108,1.606685290e-10,9.129350945e-08
rotor,corner,18.000,uj,109,1.294626772e-10,6.618599883e-08
rotor,corner,18.000,uj,110,1.010484764e-10,5.629432026e-08
rotor,corner,18.000,uj,111,7.125798524e-11,4.983569262e-08
rotor,corner,18.000,uj,112,5.609719990e-11,3.056469383e-08
rotor,corner,18.000,uj,113,4.488839958e-11,2.340238798e-08
rotor,corner,18.000,uj,114,3.621802060e-11,1.844580197e-08
rotor,corner,18.000,uj,115,2.617965650e-11,1.740870908e-08
rotor,corner,18.000,uj,116,2.131487395e-11,1.057315016e-08
rotor,corner,18.000,uj,117,1.610043121e-11,9.715820489e-09
rotor,shell,1.000,u,1,6.214761549e-01,2.724725736e+02
rotor,shell,1.000,u,2,1.966720049e-01,2.050365300e+02
rotor,shell,1.000,u,3,1.421341061e-01,4.727654248e+01
rotor,shell,1.000,u,4,6.017846954e-02,4.478388258e+01
rotor,shell,1.000,u,5,5.205576661e-02,1.050107721e+01
rotor,shell,1.000,u,6,4.327569652e-02,1.006208565e+01
rotor,shell,1.000,u,7,3.505236647e-02,8.826803188e+00
rotor,shell,1.000,u,8,2.458110411e-02,8.690913997e+00
rotor,shell,1.000,u,9,1.772906323e-02,5.921793150e+00
rotor,shell,1.000,u,10,1.070526788e-02,4.915054321e+00
rotor,shell,1.000,u,11,7.523124299e-03,2.648835307e+00
rotor,shell,1.000,u,12,4.319479258e-03,2.142232877e+00
rotor,shell,1.000,u,13,3.810575033e-03,7.074335306e-01
rotor,shell,1.000,u,14,3.270287166e-03,6.802625581e-01
rotor,shell,1.000,u,15,2.717577234e-03,6.327111702e-01
rotor,shell,1.000,u,16,2.256372458e-03,5.267669044e-01
rotor,shell,1.000,u,17,1.729703863e-03,5.039209393e-01
rotor,shell,1.000,u,18,1.415872588e-03,3.455565445e-01
rotor,shell,1.000,u,19,1.124768428e-03,2.991002302e-01
rotor,shell,1.000,u,20,7.999049973e-04,2.750108494e-01
rotor,shell,1.000,u,21,6.182426500e-04,1.765281924e-01
rotor,shell,1.000,u,22,4.541271182e-04,1.459042734e-01
rotor,shell,1.000,u,23,3.287192619e-04,1.089736594e-01
rotor,shell,1.000,u,24,2.335162760e-04,8.046468592e-02
rotor,shell,1.000,u,25,1.915256484e-04,4.646361077e-02
rotor,shell,1.000,u,26,1.643167657e-04,3.422197734e-02
rotor,shell,1.000,u,27,1.339833175e-04,3.308327292e-02
rotor,shell,1.000,u,28,1.118727242e-04,2.564256879e-02
rotor,shell,1.000,u,29,9.678116353e-05,1.951646725e-02
rotor,shell,1.000,u,30,8.282907224e-05,1.741029321e-02
rotor,shell,1.000,u,31,7.261557892e-05,1.385785252e-02
rotor,shell,1.000,u,32,6.226223186e-05,1.299665317e-02
rotor,shell,1.000,u,33,5.196751776e-05,1.192662726e-02
rotor,shell,1.000,u,34,4.340908001e-05,9.936628440e-03
rotor,shell,1.000,u,35,3.572912809e-05,8.574192819e-03
rotor,shell,1.000,u,36,2.881327175e-05,7.347953943e-03
rotor,shell,1.000,u,37,2.227416204e-05,6.356780931e-03
rotor,shell,1.000,u,38,1.488970592e-05,5.761566784e-03
rotor,shell,1.000,u,39,1.147663296e-05,3.299275558e-03
rotor,shell,1.000,u,40,8.732848235e-06,2.589843307e-03
rotor,shell,1.000,u,41,7.534600313e-06,1.535514607e-03
rotor,shell,1.000,u,42,6.528081514e-06,1.308476448e-03
rotor,shell,1.000,u,43,5.482294799e-06,1.232596008e-03
rotor,shell,1.000,u,44,4.383847172e-06,1.144944003e-03
rotor,shell,1.000,u,45,3.605100430e-06,8.674886408e-04
rotor,shell,1.000,uj,1,7.453257881e-01,4.637475444e+02
rotor,shell,1.000,uj,2,4.621694210e-01,4.067305170e+02
rotor,shell,1.000,uj,3,2.879544697e-01,2.514548957e+02
rotor,shell,1.000,uj,4,1.943373556e-01,1.478030716e+02
rotor,shell,1.000,uj,5,1.451280898e-01,8.990257154e+01
rotor,shell,1.000,uj,6,1.182738347e-01,5.850148793e+01
rotor,shell,1.000,uj,7,1.011216619e-01,4.267016388e+01
rotor,shell,1.000,uj,8,8.285945953e-02,4.031940276e+01
rotor,shell,1.000,uj,9,6.228257920e-02,3.801344768e+01
rotor,shell,1.000,uj,10,4.199915010e-02,3.199084312e+01
rotor,shell,1.000,uj,11,3.127615029e-02,1.949789996e+01
rotor,shell,1.000,uj,12,2.360614509e-02,1.427134311e+01
rotor,shell,1.000,uj,13,2.018773670e-02,8.510784196e+00
rotor,shell,1.000,uj,14,1.711001658e-02,7.452582330e+00
rotor,shell,1.000,uj,15,1.444713145e-02,6.376406186e+00
rotor,shell,1.000,uj,16,1.167238569e-02,5.921681632e+00
rotor,shell,1.000,uj,17,8.927169570e-03,5.230799543e+00
rotor,shell,1.000,uj,18,7.125712540e-03,3.740583439e+00
rotor,shell,1.000,uj,19,5.612723525e-03,3.053703227e+00
rotor,shell,1.000,uj,20,4.342324536e-03,2.473674972e+00
rotor,shell,1.000,uj,21,3.637470376e-03,1.649667365e+00
rotor,shell,1.000,uj,22,2.803184918e-03,1.612401709e+00
rotor,shell,1.000,uj,23,2.117918553e-03,1.277355672e+00
rotor,shell,1.000,uj,24,1.724300531e-03,8.554200685e-01
rotor,shell,1.000,uj,25,1.396393418e-03,7.036422248e-01
rotor,shell,1.000,uj,26,1.197128449e-03,5.000475678e-01
rotor,shell,1.000,uj,27,1.022839345e-03,4.326725477e-01
rotor,shell,1.000,uj,28,8.594687197e-04,3.857298261e-01
rotor,shell,1.000,uj,29,7.353047375e-04,3.095267592e-01
rotor,shell,1.000,uj,30,6.421110030e-04,2.492164833e-01
rotor,shell,1.000,uj,31,5.500291159e-04,2.304632287e-01
rotor,shell,1.000,uj,32,4.656171034e-04,2.036686760e-01
rotor,shell,1.000,uj,33,3.919941226e-04,1.747844579e-01
rotor,shell,1.000,uj,34,3.348225286e-04,1.417925684e-01
rotor,shell,1.000,uj,35,2.812378679e-04,1.263812868e-01
rotor,shell,1.000,uj,36,2.311607967e-04,1.114228697e-01
rotor,shell,1.000,uj,37,1.791067534e-04,1.016510112e-01
rotor,shell,1.000,uj,38,1.308016731e-04,8.510674517e-02
rotor,shell,1.000,uj,39,1.026845638e-04,5.635946503e-02
rotor,shell,1.000,uj,40,8.392499916e-05,4.115562579e-02
rotor,shell,1.000,uj,41,7.390226009e-05,2.766528216e-02
rotor,shell,1.000,uj,42,6.365453506e-05,2.611593874e-02
rotor,shell,1.000,uj,43,5.432596475e-05,2.307616019e-02
rotor,shell,1.000,uj,44,4.472278020e-05,2.145275192e-02
rotor,shell,1.000,uj,45,3.669299558e-05,1.778513294e-02
rotor,shell,1.000,uj,46,3.007175273e-05,1.462494533e-02
rotor,shell,1.000,uj,47,2.434184078e-05,1.228226782e-02
rotor,shell,1.000,uj,48,2.099722693e-05,8.565646929e-03
rotor,shell,1.000,uj,49,1.732362747e-05,8.253048134e-03
rotor,shell,1.000,uj,50,1.283299784e-05,8.094608964e-03
rotor,shell,1.000,uj,51,1.030587289e-05,5.319065304e-03
rotor,shell,1.000,uj,52,7.964756606e-06,4.549242969e-03
rotor,shell,1.000,uj,53,5.799370394e-06,3.797457341e-03
rotor,shell,1.000,uj,54,4.231039398e-06,2.758856337e-03
rotor,shell,1.000,uj,55,2.745096708e-06,2.239542906e-03
rotor,shell,1.000,uj,56,1.793631136e-06,1.445488014e-03
rotor,shell,1.000,uj,57,9.668577723e-07,1.050841283e-03
rotor,shell,1.000,uj,58,6.286472517e-07,5.109677958e-04
rotor,shell,1.000,uj,59,4.286957952e-07,3.198314210e-04
rotor,shell,1.000,uj,60,2.631139968e-07,2.354238918e-04
rotor,shell,1.000,uj,61,1.881117450e-07,1.279631639e-04
rotor,shell,1.000,uj,62,1.432401688e-07,8.481668391e-05
rotor,shell,1.000,uj,63,1.087517074e-07,6.484568238e-05
rotor,shell,1.000,uj,64,8.079930749e-08,5.063181462e-05
rotor,shell,1.000,uj,65,4.382457961e-08,4.721761258e-05
rotor,shell,1.000,uj,66,2.976404655e-08,2.237469507e-05
rotor,shell,1.000,uj,67,1.877291762e-08,1.606602138e-05
rotor,shell,1.000,uj,68,1.283913778e-08,9.526710466e-06
rotor,shell,1.000,uj,69,8.902283692e-09,6.435310581e-06
rotor,shell,6.000,u,1,6.214761549e-01,2.724725736e+02
rotor,shell,6.000,u,2,1.966720049e-01,2.050365300e+02
rotor,shell,6.000,u,3,1.421341061e-01,4.727654248e+01
rotor,shell,6.000,u,4,6.017846954e-02,4.478388258e+01
rotor,shell,6.000,u,5,5.205576661e-02,1.050107721e+01
rotor,shell,6.000,u,6,4.327569652e-02,1.006208565e+01
rotor,shell,6.000,u,7,3.505236647e-02,8.826803188e+00
rotor,shell,6.000,u,8,2.458110411e-02,8.690913997e+00
rotor,shell,6.000,u,9,1.772906323e-02,5.921793150e+00
rotor,shell,6.000,u,10,1.070526788e-02,4.915054321e+00
rotor,shell,6.000,u,11,7.523124299e-03,2.648835307e+00
rotor,shell,6.000,u,12,4.319479258e-03,2.142232877e+00
rotor,shell,6.000,u,13,3.810575033e-03,7.074335306e-01
rotor,shell,6.000,u,14,3.270287166e-03,6.802625581e-01
rotor,shell,6.000,u,15,2.717577234e-03,6.327111702e-01
rotor,shell,6.000,u,16,2.256372458e-03,5.267669044e-01
rotor,shell,6.000,u,17,1.729703863e-03,5.039209393e-01
rotor,shell,6.000,u,18,1.415872588e-03,3.455565445e-01
rotor,shell,6.000,u,19,1.124768428e-03,2.991002302e-01
rotor,shell,6.000,u,20,7.999049973e-04,2.750108494e-01
rotor,shell,6.000,u,21,6.182426500e-04,1.765281924e-01
rotor,shell,6.000,u,22,4.541271182e-04,1.459042734e-01
rotor,shell,6.000,u,23,3.287192619e-04,1.089736594e-01
rotor,shell,6.000,u,24,2.335162760e-04,8.046468592e-02
rotor,shell,6.000,u,25,1.915256484e-04,4.646361077e-02
rotor,shell,6.000,u,26,1.643167657e-04,3.422197734e-02
rotor,shell,6.000,u,27,1.339833175e-04,3.308327292e-02
rotor,shell,6.000,u,28,1.118727242e-04,2.564256879e-02
rotor,shell,6.000,u,29,9.678116353e-05,1.951646725e-02
rotor,shell,6.000,u,30,8.282907224e-05,1.741029321e-02
rotor,shell,6.000,u,31,7.261557892e-05,1.385785252e-02
rotor,shell,6.000,u,32,6.226223186e-05,1.299665317e-02
rotor,shell,6.000,u,33,5.196751776e-05,1.192662726e-02
rotor,shell,6.000,u,34,4.340908001e-05,9.936628440e-03
rotor,shell,6.000,u,35,3.572912809e-05,8.574192819e-03
rotor,shell,6.000,u,36,2.881327175e-05,7.347953943e-03
rotor,shell,6.000,u,37,2.227416204e-05,6.356780931e-03
rotor,shell,6.000,u,38,1.488970592e-05,5.761566784e-03
rotor,shell,6.000,u,39,1.147663296e-05,3.299275558e-03
rotor,shell,6.000,u,40,8.732848235e-06,2.589843307e-03
rotor,shell,6.000,u,41,7.534600313e-06,1.535514607e-03
rotor,shell,6.000,u,42,6.528081514e-06,1.308476448e-03
rotor,shell,6.000,u,43,5.482294799e-06,1.232596008e-03
rotor,shell,6.000,u,44,4.383847172e-06,1.144944003e-03
rotor,shell,6.000,u,45,3.605100430e-06,8.674886408e-04
rotor,shell,6.000,uj,1,7.453257881e-01,4.637475444e+02
rotor,shell,6.000,uj,2,4.621694210e-01,4.067305170e+02
rotor,shell,6.000,uj,3,2.879544697e-01,2.514548957e+02
rotor,shell,6.000,uj,4,1.943373556e-01,1.478030716e+02
rotor,shell,6.000,uj,5,1.451280898e-01,8.990257154e+01
rotor,shell,6.000,uj,6,1.182738347e-01,5.850148793e+01
rotor,shell,6.000,uj,7,1.011216619e-01,4.267016388e+01
rotor,shell,6.000,uj,8,8.285945953e-02,4.031940276e+01
rotor,shell,6.000,uj,9,6.228257920e-02,3.801344768e+01
rotor,shell,6.000,uj,10,4.199915010e-02,3.199084312e+01
rotor,shell,6.000,uj,11,3.127615029e-02,1.949789996e+01
rotor,shell,6.000,uj,12,2.360614509e-02,1.427134311e+01
rotor,shell,6.000,uj,13,2.018773670e-02,8.510784196e+00
rotor,shell,6.000,uj,14,1.711001658e-02,7.452582330e+00
rotor,shell,6.000,uj,15,1.444713145e-02,6.376406186e+00
rotor,shell,6.000,uj,16,1.167238569e-02,5.921681632e+00
rotor,shell,6.000,uj,17,8.927169570e-03,5.230799543e+00
rotor,shell,6.000,uj,18,7.125712540e-03,3.740583439e+00
rotor,shell,6.000,uj,19,5.612723525e-03,3.053703227e+00
rotor,shell,6.000,uj,20,4.342324536e-03,2.473674972e+00
rotor,shell,6.000,uj,21,3.637470376e-03,1.649667365e+00
rotor,shell,6.000,uj,22,2.803184918e-03,1.612401709e+00
rotor,shell,6.000,uj,23,2.117918553e-03,1.277355672e+00
rotor,shell,6.000,uj,24,1.724300531e-03,8.554200685e-01
rotor,shell,6.000,uj,25,1.396393418e-03,7.036422248e-01
rotor,shell,6.000,uj,26,1.197128449e-03,5.000475678e-01
rotor,shell,6.000,uj,27,1.022839345e-03,4.326725477e-01
rotor,shell,6.000,uj,28,8.594687197e-04,3.857298261e-01
rotor,shell,6.000,uj,29,7.353047375e-04,3.095267592e-01
rotor,shell,6.000,uj,30,6.421110030e-04,2.492164833e-01
rotor,shell,6.000,uj,31,5.500291159e-04,2.304632287e-01
rotor,shell,6.000,uj,32,4.656171034e-04,2.036686760e-01
rotor,shell,6.000,uj,33,3.919941226e-04,1.747844579e-01
rotor,shell,6.000,uj,34,3.348225286e-04,1.417925684e-01
rotor,shell,6.000,uj,35,2.812378679e-04,1.263812868e-01
rotor,shell,6.000,uj,36,2.311607967e-04,1.114228697e-01
rotor,shell,6.000,uj,37,1.791067534e-04,1.016510112e-01
rotor,shell,6.000,uj,38,1.308016731e-04,8.510674517e-02
rotor,shell,6.000,uj,39,1.026845638e-04,5.635946503e-02
rotor,shell,6.000,uj,40,8.392499916e-05,4.115562579e-02
rotor,shell,6.000,uj,41,7.390226009e-05,2.766528216e-02
rotor,shell,6.000,uj,42,6.365453506e-05,2.611593874e-02
rotor,shell,6.000,uj,43,5.432596475e-05,2.307616019e-02
rotor,shell,6.000,uj,44,4.472278020e-05,2.145275192e-02
rotor,shell,6.000,uj,45,3.669299558e-05,1.778513294e-02
rotor,shell,6.000,uj,46,3.007175273e-05,1.462494533e-02
rotor,shell,6.000,uj,47,2.434184078e-05,1.228226782e-02
rotor,shell,6.000,uj,48,2.099722693e-05,8.565646929e-03
rotor,shell,6.000,uj,49,1.732362747e-05,8.253048134e-03
rotor,shell,6.000,uj,50,1.283299784e-05,8.094608964e-03
rotor,shell,6.000,uj,51,1.030587289e-05,5.319065304e-03
rotor,shell,6.000,uj,52,7.964756606e-06,4.549242969e-03
rotor,shell,6.000,uj,53,5.799370394e-06,3.797457341e-03
rotor,shell,6.000,uj,54,4.231039398e-06,2.758856337e-03
rotor,shell,6.000,uj,55,2.745096708e-06,2.239542906e-03
rotor,shell,6.000,uj,56,1.793631136e-06,1.445488014e-03
rotor,shell,6.000,uj,57,9.668577723e-07,1.050841283e-03
rotor,shell,6.000,uj,58,6.286472517e-07,5.109677958e-04
rotor,shell,6.000,uj,59,4.286957952e-07,3.198314210e-04
rotor,shell,6.000,uj,60,2.631139968e-07,2.354238918e-04
rotor,shell,6.000,uj,61,1.881117450e-07,1.279631639e-04
rotor,shell,6.000,uj,62,1.432401688e-07,8.481668391e-05
rotor,shell,6.000,uj,63,1.087517074e-07,6.484568238e-05
rotor,shell,6.000,uj,64,8.079930749e-08,5.063181462e-05
rotor,shell,6.000,uj,65,4.382457961e-08,4.721761258e-05
rotor,shell,6.000,uj,66,2.976404655e-08,2.237469507e-05
rotor,shell,6.000,uj,67,1.877291762e-08,1.606602138e-05
rotor,shell,6.000,uj,68,1.283913778e-08,9.526710466e-06
rotor,shell,6.000,uj,69,8.902283692e-09,6.435310581e-06
rotor,shell,18.000,u,1,6.214761549e-01,2.724725736e+02
rotor,shell,18.000,u,2,1.966720049e-01,2.050365300e+02
rotor,shell,18.000,u,3,1.421341061e-01,4.727654248e+01
rotor,shell,18.000,u,4,6.017846954e-02,4.478388258e+01
rotor,shell,18.000,u,5,5.205576661e-02,1.050107721e+01
rotor,shell,18.000,u,6,4.327569652e-02,1.006208565e+01
rotor,shell,18.000,u,7,3.505236647e-02,8.826803188e+00
rotor,shell,18.000,u,8,2.458110411e-02,8.690913997e+00
rotor,shell,18.000,u,9,1.772906323e-02,5.921793150e+00
rotor,shell,18.000,u,10,1.070526788e-02,4.915054321e+00
rotor,shell,18.000,u,11,7.523124299e-03,2.648835307e+00
rotor,shell,18.000,u,12,4.319479258e-03,2.142232877e+00
rotor,shell,18.000,u,13,3.810575033e-03,7.074335306e-01
rotor,shell,18.000,u,14,3.270287166e-03,6.802625581e-01
rotor,shell,18.000,u,15,2.717577234e-03,6.327111702e-01
rotor,shell,18.000,u,16,2.256372458e-03,5.267669044e-01
rotor,shell,18.000,u,17,1.729703863e-03,5.039209393e-01
rotor,shell,18.000,u,18,1.415872588e-03,3.455565445e-01
rotor,shell,18.000,u,19,1.124768428e-03,2.991002302e-01
rotor,shell,18.000,u,20,7.999049973e-04,2.750108494e-01
rotor,shell,18.000,u,21,6.182426500e-04,1.765281924e-01
rotor,shell,18.000,u,22,4.541271182e-04,1.459042734e-01
rotor,shell,18.000,u,23,3.287192619e-04,1.089736594e-01
rotor,shell,18.000,u,24,2.335162760e-04,8.046468592e-02
rotor,shell,18.000,u,25,1.915256484e-04,4.646361077e-02
rotor,shell,18.000,u,26,1.643167657e-04,3.422197734e-02
rotor,shell,18.000,u,27,1.339833175e-04,3.308327292e-02
rotor,shell,18.000,u,28,1.118727242e-04,2.564256879e-02
rotor,shell,18.000,u,29,9.678116353e-05,1.951646725e-02
rotor,shell,18.000,u,30,8.282907224e-05,1.741029321e-02
rotor,shell,18.000,u,31,7.261557892e-05,1.385785252e-02
rotor,shell,18.000,u,32,6.226223186e-05,1.299665317e-02
rotor,shell,18.000,u,33,5.196751776e-05,1.192662726e-02
rotor,shell,18.000,u,34,4.340908001e-05,9.936628440e-03
rotor,shell,18.000,u,35,3.572912809e-05,8.574192819e-03
rotor,shell,18.000,u,36,2.881327175e-05,7.347953943e-03
rotor,shell,18.000,u,37,2.227416204e-05,6.356780931e-03
rotor,shell,18.000,u,38,1.488970592e-05,5.761566784e-03
rotor,shell,18.000,u,39,1.147663296e-05,3.299275558e-03
rotor,shell,18.000,u,40,8.732848235e-06,2.589843307e-03
rotor,shell,18.000,u,41,7.534600313e-06,1.535514607e-03
rotor,shell,18.000,u,42,6.528081514e-06,1.308476448e-03
rotor,shell,18.000,u,43,5.482294799e-06,1.232596008e-03
rotor,shell,18.000,u,44,4.383847172e-06,1.144944003e-03
rotor,shell,18.000,u,45,3.605100430e-06,8.674886408e-04
rotor,shell,18.000,uj,1,7.453257881e-01,4.637475444e+02
rotor,shell,18.000,uj,2,4.621694210e-01,4.067305170e+02
rotor,shell,18.000,uj,3,2.879544697e-01,2.514548957e+02
rotor,shell,18.000,uj,4,1.943373556e-01,1.478030716e+02
rotor,shell,18.000,uj,5,1.451280898e-01,8.990257154e+01
rotor,shell,18.000,uj,6,1.182738347e-01,5.850148793e+01
rotor,shell,18.000,uj,7,1.011216619e-01,4.267016388e+01
rotor,shell,18.000,uj,8,8.285945953e-02,4.031940276e+01
rotor,shell,18.000,uj,9,6.228257920e-02,3.801344768e+01
rotor,shell,18.000,uj,10,4.199915010e-02,3.199084312e+01
rotor,shell,18.000,uj,11,3.127615029e-02,1.949789996e+01
rotor,shell,18.000,uj,12,2.360614509e-02,1.427134311e+01
rotor,shell,18.000,uj,13,2.018773670e-02,8.510784196e+00
rotor,shell,18.000,uj,14,1.711001658e-02,7.452582330e+00
rotor,shell,18.000,uj,15,1.444713145e-02,6.376406186e+00
rotor,shell,18.000,uj,16,1.167238569e-02,5.921681632e+00
rotor,shell,18.000,uj,17,8.927169570e-03,5.230799543e+00
rotor,shell,18.000,uj,18,7.125712540e-03,3.740583439e+00
rotor,shell,18.000,uj,19,5.612723525e-03,3.053703227e+00
rotor,shell,18.000,uj,20,4.342324536e-03,2.473674972e+00
rotor,shell,18.000,uj,21,3.637470376e-03,1.649667365e+00
rotor,shell,18.000,uj,22,2.803184918e-03,1.612401709e+00
rotor,shell,18.000,uj,23,2.117918553e-03,1.277355672e+00
rotor,shell,18.000,uj,24,1.724300531e-03,8.554200685e-01
rotor,shell,18.000,uj,25,1.396393418e-03,7.036422248e-01
rotor,shell,18.000,uj,26,1.197128449e-03,5.000475678e-01
rotor,shell,18.000,uj,27,1.022839345e-03,4.326725477e-01
rotor,shell,18.000,uj,28,8.594687197e-04,3.857298261e-01
rotor,shell,18.000,uj,29,7.353047375e-04,3.095267592e-01
rotor,shell,18.000,uj,30,6.421110030e-04,2.492164833e-01
rotor,shell,18.000,uj,31,5.500291159e-04,2.304632287e-01
rotor,shell,18.000,uj,32,4.656171034e-04,2.036686760e-01
rotor,shell,18.000,uj,33,3.919941226e-04,1.747844579e-01
rotor,shell,18.000,uj,34,3.348225286e-04,1.417925684e-01
rotor,shell,18.000,uj,35,2.812378679e-04,1.263812868e-01
rotor,shell,18.000,uj,36,2.311607967e-04,1.114228697e-01
rotor,shell,18.000,uj,37,1.791067534e-04,1.016510112e-01
rotor,shell,18.000,uj,38,1.308016731e-04,8.510674517e-02
rotor,shell,18.000,uj,39,1.026845638e-04,5.635946503e-02
rotor,shell,18.000,uj,40,8.392499916e-05,4.115562579e-02
rotor,shell,18.000,uj,41,7.390226009e-05,2.766528216e-02
rotor,shell,18.000,uj,42,6.365453506e-05,2.611593874e-02
rotor,shell,18.000,uj,43,5.432596475e-05,2.307616019e-02
rotor,shell,18.000,uj,44,4.472278020e-05,2.145275192e-02
rotor,shell,18.000,uj,45,3.669299558e-05,1.778513294e-02
rotor,shell,18.000,uj,46,3.007175273e-05,1.462494533e-02
rotor,shell,18.000,uj,47,2.434184078e-05,1.228226782e-02
rotor,shell,18.000,uj,48,2.099722693e-05,8.565646929e-03
rotor,shell,18.000,uj,49,1.732362747e-05,8.253048134e-03
rotor,shell,18.000,uj,50,1.283299784e-05,8.094608964e-03
rotor,shell,18.000,uj,51,1.030587289e-05,5.319065304e-03
rotor,shell,18.000,uj,52,7.964756606e-06,4.549242969e-03
rotor,shell,18.000,uj,53,5.799370394e-06,3.797457341e-03
rotor,shell,18.000,uj,54,4.231039398e-06,2.758856337e-03
rotor,shell,18.000,uj,55,2.745096708e-06,2.239542906e-03
rotor,shell,18.000,uj,56,1.793631136e-06,1.445488014e-03
rotor,shell,18.000,uj,57,9.668577723e-07,1.050841283e-03
rotor,shell,18.000,uj,58,6.286472517e-07,5.109677958e-04
rotor,shell,18.000,uj,59,4.286957952e-07,3.198314210e-04
rotor,shell,18.000,uj,60,2.631139968e-07,2.354238918e-04
rotor,shell,18.000,uj,61,1.881117450e-07,1.279631639e-04
rotor,shell,18.000,uj,62,1.432401688e-07,8.481668391e-05
