stage,form,precision,blas_threads,P,batch,measured_batch,scaled_from_per_expansion,seconds,seconds_per_expansion
axis_swap,recurrence,Float64,72,5,8,8,false,9.600700e-06,1.200088e-06
m2m_z_translation,dense,Float64,72,5,8,8,false,1.589380e-06,1.986725e-07
m2m_z_translation,dense_packed,Float64,72,5,8,8,false,2.462820e-06,3.078525e-07
m2m_z_translation,compiled_block_loop,Float64,72,5,8,8,false,1.063000e-06,1.328750e-07
m2l_z_translation,dense,Float64,72,5,8,8,false,1.574050e-06,1.967562e-07
m2l_z_translation,dense_packed,Float64,72,5,8,8,false,2.462420e-06,3.078025e-07
m2l_z_translation,compiled_block_loop,Float64,72,5,8,8,false,1.048770e-06,1.310963e-07
l2l_z_translation,dense,Float64,72,5,8,8,false,1.585170e-06,1.981463e-07
l2l_z_translation,dense_packed,Float64,72,5,8,8,false,2.454400e-06,3.068000e-07
l2l_z_translation,compiled_block_loop,Float64,72,5,8,8,false,1.047960e-06,1.309950e-07
axis_swap,dense,Float64,72,5,8,8,false,2.084610e-06,2.605763e-07
axis_swap,dense_packed,Float64,72,5,8,8,false,3.344670e-06,4.180838e-07
axis_swap,compiled_block_loop,Float64,72,5,8,8,false,2.204630e-06,2.755788e-07
m2m_z_translation,dense,Float32,72,5,8,8,false,1.470150e-06,1.837687e-07
m2m_z_translation,dense_packed,Float32,72,5,8,8,false,2.308130e-06,2.885162e-07
m2m_z_translation,compiled_block_loop,Float32,72,5,8,8,false,1.274890e-06,1.593613e-07
m2l_z_translation,dense,Float32,72,5,8,8,false,1.482680e-06,1.853350e-07
m2l_z_translation,dense_packed,Float32,72,5,8,8,false,2.320450e-06,2.900562e-07
m2l_z_translation,compiled_block_loop,Float32,72,5,8,8,false,1.273790e-06,1.592237e-07
l2l_z_translation,dense,Float32,72,5,8,8,false,1.472260e-06,1.840325e-07
l2l_z_translation,dense_packed,Float32,72,5,8,8,false,2.260430e-06,2.825537e-07
l2l_z_translation,compiled_block_loop,Float32,72,5,8,8,false,1.275390e-06,1.594238e-07
axis_swap,dense,Float32,72,5,8,8,false,1.898260e-06,2.372825e-07
axis_swap,dense_packed,Float32,72,5,8,8,false,3.101810e-06,3.877262e-07
axis_swap,compiled_block_loop,Float32,72,5,8,8,false,2.436370e-06,3.045463e-07
m2m_z_translation,recurrence,Float64,72,5,64,64,false,6.996520e-06,1.093206e-07
m2l_z_translation,recurrence,Float64,72,5,64,64,false,1.578960e-05,2.467125e-07
l2l_z_translation,recurrence,Float64,72,5,64,64,false,1.019910e-05,1.593609e-07
axis_swap,recurrence,Float64,72,5,64,64,false,7.661460e-05,1.197103e-06
m2m_z_translation,dense,Float64,72,5,64,64,false,5.157870e-06,8.059172e-08
m2m_z_translation,dense_packed,Float64,72,5,64,64,false,1.074310e-05,1.678609e-07
m2m_z_translation,compiled_block_loop,Float64,72,5,64,64,false,8.276320e-06,1.293175e-07
m2l_z_translation,dense,Float64,72,5,64,64,false,5.149150e-06,8.045547e-08
m2l_z_translation,dense_packed,Float64,72,5,64,64,false,1.078620e-05,1.685344e-07
m2l_z_translation,compiled_block_loop,Float64,72,5,64,64,false,8.394540e-06,1.311647e-07
l2l_z_translation,dense,Float64,72,5,64,64,false,5.174910e-06,8.085797e-08
l2l_z_translation,dense_packed,Float64,72,5,64,64,false,1.073510e-05,1.677359e-07
l2l_z_translation,compiled_block_loop,Float64,72,5,64,64,false,8.312690e-06,1.298858e-07
axis_swap,dense,Float64,72,5,64,64,false,9.157770e-06,1.430902e-07
axis_swap,dense_packed,Float64,72,5,64,64,false,1.759400e-05,2.749063e-07
axis_swap,compiled_block_loop,Float64,72,5,64,64,false,1.784050e-05,2.787578e-07
m2m_z_translation,dense,Float32,72,5,64,64,false,4.614850e-06,7.210703e-08
m2m_z_translation,dense_packed,Float32,72,5,64,64,false,9.842460e-06,1.537884e-07
m2m_z_translation,compiled_block_loop,Float32,72,5,64,64,false,9.909500e-06,1.548359e-07
m2l_z_translation,dense,Float32,72,5,64,64,false,4.770150e-06,7.453359e-08
m2l_z_translation,dense_packed,Float32,72,5,64,64,false,9.855370e-06,1.539902e-07
m2l_z_translation,compiled_block_loop,Float32,72,5,64,64,false,9.939040e-06,1.552975e-07
l2l_z_translation,dense,Float32,72,5,64,64,false,4.798700e-06,7.497969e-08
l2l_z_translation,dense_packed,Float32,72,5,64,64,false,9.802400e-06,1.531625e-07
l2l_z_translation,compiled_block_loop,Float32,72,5,64,64,false,9.923910e-06,1.550611e-07
axis_swap,dense,Float32,72,5,64,64,false,6.816880e-06,1.065137e-07
axis_swap,dense_packed,Float32,72,5,64,64,false,1.495910e-05,2.337359e-07
axis_swap,compiled_block_loop,Float32,72,5,64,64,false,1.941530e-05,3.033641e-07
m2m_z_translation,recurrence,Float64,72,5,512,512,false,5.591990e-05,1.092186e-07
m2l_z_translation,recurrence,Float64,72,5,512,512,false,1.261670e-04,2.464199e-07
l2l_z_translation,recurrence,Float64,72,5,512,512,false,8.154390e-05,1.592654e-07
axis_swap,recurrence,Float64,72,5,512,512,false,6.129590e-04,1.197186e-06
m2m_z_translation,dense,Float64,72,5,512,512,false,3.268430e-05,6.383652e-08
m2m_z_translation,dense_packed,Float64,72,5,512,512,false,7.394060e-05,1.444152e-07
m2m_z_translation,compiled_block_loop,Float64,72,5,512,512,false,6.610590e-05,1.291131e-07
m2l_z_translation,dense,Float64,72,5,512,512,false,3.255700e-05,6.358789e-08
m2l_z_translation,dense_packed,Float64,72,5,512,512,false,7.428730e-05,1.450924e-07
m2l_z_translation,compiled_block_loop,Float64,72,5,512,512,false,6.635140e-05,1.295926e-07
l2l_z_translation,dense,Float64,72,5,512,512,false,3.255000e-05,6.357422e-08
l2l_z_translation,dense_packed,Float64,72,5,512,512,false,7.386550e-05,1.442686e-07
l2l_z_translation,compiled_block_loop,Float64,72,5,512,512,false,6.601980e-05,1.289449e-07
axis_swap,dense,Float64,72,5,512,512,false,6.451190e-05,1.259998e-07
axis_swap,dense_packed,Float64,72,5,512,512,false,1.394110e-04,2.722871e-07
axis_swap,compiled_block_loop,Float64,72,5,512,512,false,1.419060e-04,2.771602e-07
m2m_z_translation,dense,Float32,72,5,512,512,false,3.024160e-05,5.906563e-08
m2m_z_translation,dense_packed,Float32,72,5,512,512,false,6.786920e-05,1.325570e-07
m2m_z_translation,compiled_block_loop,Float32,72,5,512,512,false,7.896810e-05,1.542346e-07
m2l_z_translation,dense,Float32,72,5,512,512,false,2.873390e-05,5.612090e-08
m2l_z_translation,dense_packed,Float32,72,5,512,512,false,6.797850e-05,1.327705e-07
m2l_z_translation,compiled_block_loop,Float32,72,5,512,512,false,7.886080e-05,1.540250e-07
l2l_z_translation,dense,Float32,72,5,512,512,false,2.868180e-05,5.601914e-08
l2l_z_translation,dense_packed,Float32,72,5,512,512,false,6.943720e-05,1.356195e-07
l2l_z_translation,compiled_block_loop,Float32,72,5,512,512,false,7.909030e-05,1.544732e-07
axis_swap,dense,Float32,72,5,512,512,false,4.532400e-05,8.852344e-08
axis_swap,dense_packed,Float32,72,5,512,512,false,1.099660e-04,2.147773e-07
axis_swap,compiled_block_loop,Float32,72,5,512,512,false,1.547300e-04,3.022070e-07
m2m_z_translation,recurrence,Float64,72,5,4096,2048,true,4.450140e-04,1.086460e-07
m2l_z_translation,recurrence,Float64,72,5,4096,2048,true,1.007530e-03,2.459790e-07
l2l_z_translation,recurrence,Float64,72,5,4096,2048,true,6.531840e-04,1.594688e-07
axis_swap,recurrence,Float64,72,5,4096,2048,true,4.915716e-03,1.200126e-06
m2m_z_translation,dense,Float64,72,5,4096,4096,false,2.563300e-04,6.258057e-08
m2m_z_translation,dense_packed,Float64,72,5,4096,4096,false,6.076590e-04,1.483542e-07
m2m_z_translation,compiled_block_loop,Float64,72,5,4096,4096,false,5.230300e-04,1.276929e-07
m2l_z_translation,dense,Float64,72,5,4096,4096,false,2.552890e-04,6.232642e-08
m2l_z_translation,dense_packed,Float64,72,5,4096,4096,false,6.077390e-04,1.483738e-07
m2l_z_translation,compiled_block_loop,Float64,72,5,4096,4096,false,5.315360e-04,1.297695e-07
l2l_z_translation,dense,Float64,72,5,4096,4096,false,2.556890e-04,6.242407e-08
l2l_z_translation,dense_packed,Float64,72,5,4096,4096,false,6.055850e-04,1.478479e-07
l2l_z_translation,compiled_block_loop,Float64,72,5,4096,4096,false,5.225500e-04,1.275757e-07
axis_swap,dense,Float64,72,5,4096,4096,false,3.480420e-04,8.497119e-08
axis_swap,dense_packed,Float64,72,5,4096,4096,false,1.402460e-03,3.423975e-07
axis_swap,compiled_block_loop,Float64,72,5,4096,4096,false,1.124147e-03,2.744500e-07
m2m_z_translation,dense,Float32,72,5,4096,4096,false,2.227580e-04,5.438428e-08
m2m_z_translation,dense_packed,Float32,72,5,4096,4096,false,5.508030e-04,1.344734e-07
m2m_z_translation,compiled_block_loop,Float32,72,5,4096,4096,false,6.315750e-04,1.541931e-07
m2l_z_translation,dense,Float32,72,5,4096,4096,false,2.228270e-04,5.440112e-08
m2l_z_translation,dense_packed,Float32,72,5,4096,4096,false,5.478370e-04,1.337493e-07
m2l_z_translation,compiled_block_loop,Float32,72,5,4096,4096,false,6.341990e-04,1.548337e-07
l2l_z_translation,dense,Float32,72,5,4096,4096,false,2.227680e-04,5.438672e-08
l2l_z_translation,dense_packed,Float32,72,5,4096,4096,false,5.481470e-04,1.338250e-07
l2l_z_translation,compiled_block_loop,Float32,72,5,4096,4096,false,6.325050e-04,1.544202e-07
axis_swap,dense,Float32,72,5,4096,4096,false,2.986800e-04,7.291992e-08
axis_swap,dense_packed,Float32,72,5,4096,4096,false,1.046723e-03,2.555476e-07
axis_swap,compiled_block_loop,Float32,72,5,4096,4096,false,1.243571e-03,3.036062e-07
m2m_z_translation,recurrence,Float64,72,5,32768,2048,true,3.582064e-03,1.093159e-07
m2l_z_translation,recurrence,Float64,72,5,32768,2048,true,8.080256e-03,2.465898e-07
l2l_z_translation,recurrence,Float64,72,5,32768,2048,true,5.210240e-03,1.590039e-07
axis_swap,recurrence,Float64,72,5,32768,2048,true,3.934142e-02,1.200605e-06
m2m_z_translation,dense,Float64,72,5,32768,32768,false,9.003780e-04,2.747736e-08
m2m_z_translation,dense_packed,Float64,72,5,32768,32768,false,7.115250e-03,2.171402e-07
m2m_z_translation,compiled_block_loop,Float64,72,5,32768,32768,false,4.202729e-03,1.282571e-07
m2l_z_translation,dense,Float64,72,5,32768,32768,false,9.326190e-04,2.846127e-08
m2l_z_translation,dense_packed,Float64,72,5,32768,32768,false,1.133868e-02,3.460290e-07
m2l_z_translation,compiled_block_loop,Float64,72,5,32768,32768,false,4.254307e-03,1.298311e-07
l2l_z_translation,dense,Float64,72,5,32768,32768,false,9.316270e-04,2.843100e-08
l2l_z_translation,dense_packed,Float64,72,5,32768,32768,false,1.118255e-02,3.412642e-07
l2l_z_translation,compiled_block_loop,Float64,72,5,32768,32768,false,4.208389e-03,1.284298e-07
axis_swap,dense,Float64,72,5,32768,32768,false,9.133230e-04,2.787241e-08
axis_swap,dense_packed,Float64,72,5,32768,32768,false,1.665549e-02,5.082851e-07
axis_swap,compiled_block_loop,Float64,72,5,32768,32768,false,9.005924e-03,2.748390e-07
m2m_z_translation,dense,Float32,72,5,32768,32768,false,7.754730e-04,2.366556e-08
m2m_z_translation,dense_packed,Float32,72,5,32768,32768,false,6.588973e-03,2.010795e-07
m2m_z_translation,compiled_block_loop,Float32,72,5,32768,32768,false,5.095402e-03,1.554993e-07
m2l_z_translation,dense,Float32,72,5,32768,32768,false,8.859510e-04,2.703708e-08
m2l_z_translation,dense_packed,Float32,72,5,32768,32768,false,6.466063e-03,1.973286e-07
m2l_z_translation,compiled_block_loop,Float32,72,5,32768,32768,false,5.178959e-03,1.580493e-07
l2l_z_translation,dense,Float32,72,5,32768,32768,false,8.799500e-04,2.685394e-08
l2l_z_translation,dense_packed,Float32,72,5,32768,32768,false,6.549018e-03,1.998602e-07
l2l_z_translation,compiled_block_loop,Float32,72,5,32768,32768,false,5.051060e-03,1.541461e-07
axis_swap,dense,Float32,72,5,32768,32768,false,5.887940e-04,1.796857e-08
axis_swap,dense_packed,Float32,72,5,32768,32768,false,7.840218e-03,2.392645e-07
axis_swap,compiled_block_loop,Float32,72,5,32768,32768,false,9.891836e-03,3.018749e-07
m2m_z_translation,recurrence,Float64,72,5,262144,2048,true,2.856038e-02,1.089492e-07
m2l_z_translation,recurrence,Float64,72,5,262144,2048,true,6.448051e-02,2.459736e-07
l2l_z_translation,recurrence,Float64,72,5,262144,2048,true,4.174733e-02,1.592534e-07
axis_swap,recurrence,Float64,72,5,262144,2048,true,3.145585e-01,1.199945e-06
m2m_z_translation,dense,Float64,72,5,262144,262144,false,2.552801e-02,9.738163e-08
m2m_z_translation,dense_packed,Float64,72,5,262144,262144,false,7.416955e-02,2.829344e-07
m2m_z_translation,compiled_block_loop,Float64,72,5,262144,262144,false,3.414114e-02,1.302381e-07
m2l_z_translation,dense,Float64,72,5,262144,262144,false,2.904776e-03,1.108084e-08
m2l_z_translation,dense_packed,Float64,72,5,262144,262144,false,7.695777e-02,2.935706e-07
m2l_z_translation,compiled_block_loop,Float64,72,5,262144,262144,false,3.402506e-02,1.297953e-07
l2l_z_translation,dense,Float64,72,5,262144,262144,false,2.918232e-03,1.113217e-08
l2l_z_translation,dense_packed,Float64,72,5,262144,262144,false,7.533307e-02,2.873728e-07
l2l_z_translation,compiled_block_loop,Float64,72,5,262144,262144,false,3.376655e-02,1.288092e-07
axis_swap,dense,Float64,72,5,262144,262144,false,6.773610e-03,2.583927e-08
axis_swap,dense_packed,Float64,72,5,262144,262144,false,1.784169e-01,6.806064e-07
axis_swap,compiled_block_loop,Float64,72,5,262144,262144,false,7.443867e-02,2.839610e-07
m2m_z_translation,dense,Float32,72,5,262144,262144,false,2.564297e-02,9.782015e-08
m2m_z_translation,dense_packed,Float32,72,5,262144,262144,false,4.156100e-02,1.585426e-07
m2m_z_translation,compiled_block_loop,Float32,72,5,262144,262144,false,4.097109e-02,1.562923e-07
m2l_z_translation,dense,Float32,72,5,262144,262144,false,2.593723e-03,9.894268e-09
m2l_z_translation,dense_packed,Float32,72,5,262144,262144,false,4.162947e-02,1.588038e-07
m2l_z_translation,compiled_block_loop,Float32,72,5,262144,262144,false,4.106767e-02,1.566607e-07
l2l_z_translation,dense,Float32,72,5,262144,262144,false,2.596929e-03,9.906498e-09
l2l_z_translation,dense_packed,Float32,72,5,262144,262144,false,4.139902e-02,1.579247e-07
l2l_z_translation,compiled_block_loop,Float32,72,5,262144,262144,false,4.059749e-02,1.548671e-07
axis_swap,dense,Float32,72,5,262144,262144,false,3.638982e-03,1.388161e-08
axis_swap,dense_packed,Float32,72,5,262144,262144,false,7.090957e-02,2.704986e-07
axis_swap,compiled_block_loop,Float32,72,5,262144,262144,false,7.925269e-02,3.023250e-07
m2m_z_translation,recurrence,Float64,72,6,1,1,false,1.573550e-07,1.573550e-07
m2l_z_translation,recurrence,Float64,72,6,1,1,false,3.656860e-07,3.656860e-07
l2l_z_translation,recurrence,Float64,72,6,1,1,false,2.292100e-07,2.292100e-07
axis_swap,recurrence,Float64,72,6,1,1,false,1.930010e-06,1.930010e-06
m2m_z_translation,dense,Float64,72,6,1,1,false,1.165590e-06,1.165590e-06
m2m_z_translation,dense_packed,Float64,72,6,1,1,false,1.479970e-06,1.479970e-06
m2m_z_translation,compiled_block_loop,Float64,72,6,1,1,false,2.076890e-07,2.076890e-07
m2l_z_translation,dense,Float64,72,6,1,1,false,1.165780e-06,1.165780e-06
m2l_z_translation,dense_packed,Float64,72,6,1,1,false,1.480070e-06,1.480070e-06
m2l_z_translation,compiled_block_loop,Float64,72,6,1,1,false,2.078700e-07,2.078700e-07
l2l_z_translation,dense,Float64,72,6,1,1,false,1.172800e-06,1.172800e-06
l2l_z_translation,dense_packed,Float64,72,6,1,1,false,1.484680e-06,1.484680e-06
l2l_z_translation,compiled_block_loop,Float64,72,6,1,1,false,2.083800e-07,2.083800e-07
axis_swap,dense,Float64,72,6,1,1,false,1.535880e-06,1.535880e-06
axis_swap,dense_packed,Float64,72,6,1,1,false,1.937430e-06,1.937430e-06
axis_swap,compiled_block_loop,Float64,72,6,1,1,false,4.350650e-07,4.350650e-07
m2m_z_translation,dense,Float32,72,6,1,1,false,1.128510e-06,1.128510e-06
m2m_z_translation,dense_packed,Float32,72,6,1,1,false,1.449920e-06,1.449920e-06
m2m_z_translation,compiled_block_loop,Float32,72,6,1,1,false,2.482250e-07,2.482250e-07
m2l_z_translation,dense,Float32,72,6,1,1,false,1.132320e-06,1.132320e-06
m2l_z_translation,dense_packed,Float32,72,6,1,1,false,1.462650e-06,1.462650e-06
m2l_z_translation,compiled_block_loop,Float32,72,6,1,1,false,2.486660e-07,2.486660e-07
l2l_z_translation,dense,Float32,72,6,1,1,false,1.133020e-06,1.133020e-06
l2l_z_translation,dense_packed,Float32,72,6,1,1,false,1.450920e-06,1.450920e-06
l2l_z_translation,compiled_block_loop,Float32,72,6,1,1,false,2.475650e-07,2.475650e-07
axis_swap,dense,Float32,72,6,1,1,false,1.527160e-06,1.527160e-06
axis_swap,dense_packed,Float32,72,6,1,1,false,1.936530e-06,1.936530e-06
axis_swap,compiled_block_loop,Float32,72,6,1,1,false,4.562050e-07,4.562050e-07
m2m_z_translation,recurrence,Float64,72,6,8,8,false,1.259360e-06,1.574200e-07
m2l_z_translation,recurrence,Float64,72,6,8,8,false,2.935010e-06,3.668763e-07
l2l_z_translation,recurrence,Float64,72,6,8,8,false,1.834440e-06,2.293050e-07
axis_swap,recurrence,Float64,72,6,8,8,false,1.544900e-05,1.931125e-06
m2m_z_translation,dense,Float64,72,6,8,8,false,1.991640e-06,2.489550e-07
m2m_z_translation,dense_packed,Float64,72,6,8,8,false,3.072460e-06,3.840575e-07
m2m_z_translation,compiled_block_loop,Float64,72,6,8,8,false,1.485780e-06,1.857225e-07
m2l_z_translation,dense,Float64,72,6,8,8,false,1.984620e-06,2.480775e-07
m2l_z_translation,dense_packed,Float64,72,6,8,8,false,3.052820e-06,3.816025e-07
m2l_z_translation,compiled_block_loop,Float64,72,6,8,8,false,1.530670e-06,1.913338e-07
l2l_z_translation,dense,Float64,72,6,8,8,false,1.987830e-06,2.484788e-07
l2l_z_translation,dense_packed,Float64,72,6,8,8,false,3.062640e-06,3.828300e-07
l2l_z_translation,compiled_block_loop,Float64,72,6,8,8,false,1.484590e-06,1.855738e-07
axis_swap,dense,Float64,72,6,8,8,false,2.634840e-06,3.293550e-07
axis_swap,dense_packed,Float64,72,6,8,8,false,4.336230e-06,5.420287e-07
axis_swap,compiled_block_loop,Float64,72,6,8,8,false,3.368720e-06,4.210900e-07
m2m_z_translation,dense,Float32,72,6,8,8,false,1.787560e-06,2.234450e-07
m2m_z_translation,dense_packed,Float32,72,6,8,8,false,2.824400e-06,3.530500e-07
m2m_z_translation,compiled_block_loop,Float32,72,6,8,8,false,1.861190e-06,2.326488e-07
m2l_z_translation,dense,Float32,72,6,8,8,false,1.798680e-06,2.248350e-07
m2l_z_translation,dense_packed,Float32,72,6,8,8,false,2.872890e-06,3.591112e-07
m2l_z_translation,compiled_block_loop,Float32,72,6,8,8,false,1.854980e-06,2.318725e-07
l2l_z_translation,dense,Float32,72,6,8,8,false,1.811800e-06,2.264750e-07
l2l_z_translation,dense_packed,Float32,72,6,8,8,false,2.817080e-06,3.521350e-07
l2l_z_translation,compiled_block_loop,Float32,72,6,8,8,false,1.855180e-06,2.318975e-07
axis_swap,dense,Float32,72,6,8,8,false,2.338780e-06,2.923475e-07
axis_swap,dense_packed,Float32,72,6,8,8,false,3.930470e-06,4.913088e-07
axis_swap,compiled_block_loop,Float32,72,6,8,8,false,3.533920e-06,4.417400e-07
m2m_z_translation,recurrence,Float64,72,6,64,64,false,1.014700e-05,1.585469e-07
m2l_z_translation,recurrence,Float64,72,6,64,64,false,2.337180e-05,3.651844e-07
l2l_z_translation,recurrence,Float64,72,6,64,64,false,1.464640e-05,2.288500e-07
axis_swap,recurrence,Float64,72,6,64,64,false,1.235020e-04,1.929719e-06
m2m_z_translation,dense,Float64,72,6,64,64,false,6.790330e-06,1.060989e-07
m2m_z_translation,dense_packed,Float64,72,6,64,64,false,1.404630e-05,2.194734e-07
m2m_z_translation,compiled_block_loop,Float64,72,6,64,64,false,1.196440e-05,1.869438e-07
m2l_z_translation,dense,Float64,72,6,64,64,false,6.757970e-06,1.055933e-07
m2l_z_translation,dense_packed,Float64,72,6,64,64,false,1.405740e-05,2.196469e-07
m2l_z_translation,compiled_block_loop,Float64,72,6,64,64,false,1.192730e-05,1.863641e-07
l2l_z_translation,dense,Float64,72,6,64,64,false,6.759470e-06,1.056167e-07
l2l_z_translation,dense_packed,Float64,72,6,64,64,false,1.405730e-05,2.196453e-07
l2l_z_translation,compiled_block_loop,Float64,72,6,64,64,false,1.200560e-05,1.875875e-07
axis_swap,dense,Float64,72,6,64,64,false,1.245430e-05,1.945984e-07
axis_swap,dense_packed,Float64,72,6,64,64,false,2.364230e-05,3.694109e-07
axis_swap,compiled_block_loop,Float64,72,6,64,64,false,2.730820e-05,4.266906e-07
m2m_z_translation,dense,Float32,72,6,64,64,false,5.870910e-06,9.173297e-08
m2m_z_translation,dense_packed,Float32,72,6,64,64,false,1.281810e-05,2.002828e-07
m2m_z_translation,compiled_block_loop,Float32,72,6,64,64,false,1.472450e-05,2.300703e-07
m2l_z_translation,dense,Float32,72,6,64,64,false,6.079790e-06,9.499672e-08
m2l_z_translation,dense_packed,Float32,72,6,64,64,false,1.289320e-05,2.014563e-07
m2l_z_translation,compiled_block_loop,Float32,72,6,64,64,false,1.460930e-05,2.282703e-07
l2l_z_translation,dense,Float32,72,6,64,64,false,5.950150e-06,9.297109e-08
l2l_z_translation,dense_packed,Float32,72,6,64,64,false,1.285810e-05,2.009078e-07
l2l_z_translation,compiled_block_loop,Float32,72,6,64,64,false,1.452220e-05,2.269094e-07
axis_swap,dense,Float32,72,6,64,64,false,9.038150e-06,1.412211e-07
axis_swap,dense_packed,Float32,72,6,64,64,false,2.015270e-05,3.148859e-07
axis_swap,compiled_block_loop,Float32,72,6,64,64,false,2.828900e-05,4.420156e-07
m2m_z_translation,recurrence,Float64,72,6,512,512,false,7.997100e-05,1.561934e-07
m2l_z_translation,recurrence,Float64,72,6,512,512,false,1.868000e-04,3.648437e-07
l2l_z_translation,recurrence,Float64,72,6,512,512,false,1.166790e-04,2.278887e-07
axis_swap,recurrence,Float64,72,6,512,512,false,9.883630e-04,1.930396e-06
m2m_z_translation,dense,Float64,72,6,512,512,false,4.432910e-05,8.658027e-08
m2m_z_translation,dense_packed,Float64,72,6,512,512,false,1.038650e-04,2.028613e-07
m2m_z_translation,compiled_block_loop,Float64,72,6,512,512,false,9.555210e-05,1.866252e-07
m2l_z_translation,dense,Float64,72,6,512,512,false,4.414070e-05,8.621230e-08
m2l_z_translation,dense_packed,Float64,72,6,512,512,false,1.029830e-04,2.011387e-07
m2l_z_translation,compiled_block_loop,Float64,72,6,512,512,false,9.585570e-05,1.872182e-07
l2l_z_translation,dense,Float64,72,6,512,512,false,4.546020e-05,8.878945e-08
l2l_z_translation,dense_packed,Float64,72,6,512,512,false,1.029220e-04,2.010195e-07
l2l_z_translation,compiled_block_loop,Float64,72,6,512,512,false,9.588480e-05,1.872750e-07
axis_swap,dense,Float64,72,6,512,512,false,8.871230e-05,1.732662e-07
axis_swap,dense_packed,Float64,72,6,512,512,false,1.846860e-04,3.607148e-07
axis_swap,compiled_block_loop,Float64,72,6,512,512,false,2.147030e-04,4.193418e-07
m2m_z_translation,dense,Float32,72,6,512,512,false,3.752940e-05,7.329961e-08
m2m_z_translation,dense_packed,Float32,72,6,512,512,false,8.996970e-05,1.757221e-07
m2m_z_translation,compiled_block_loop,Float32,72,6,512,512,false,1.158170e-04,2.262051e-07
m2l_z_translation,dense,Float32,72,6,512,512,false,3.955410e-05,7.725410e-08
m2l_z_translation,dense_packed,Float32,72,6,512,512,false,8.968520e-05,1.751664e-07
m2l_z_translation,compiled_block_loop,Float32,72,6,512,512,false,1.159680e-04,2.265000e-07
l2l_z_translation,dense,Float32,72,6,512,512,false,3.946800e-05,7.708594e-08
l2l_z_translation,dense_packed,Float32,72,6,512,512,false,9.079720e-05,1.773383e-07
l2l_z_translation,compiled_block_loop,Float32,72,6,512,512,false,1.160370e-04,2.266348e-07
axis_swap,dense,Float32,72,6,512,512,false,6.232080e-05,1.217203e-07
axis_swap,dense_packed,Float32,72,6,512,512,false,1.501010e-04,2.931660e-07
axis_swap,compiled_block_loop,Float32,72,6,512,512,false,2.260240e-04,4.414531e-07
m2m_z_translation,recurrence,Float64,72,6,4096,2048,true,6.402600e-04,1.563135e-07
m2l_z_translation,recurrence,Float64,72,6,4096,2048,true,1.495484e-03,3.651084e-07
l2l_z_translation,recurrence,Float64,72,6,4096,2048,true,9.366560e-04,2.286758e-07
axis_swap,recurrence,Float64,72,6,4096,2048,true,7.908486e-03,1.930783e-06
m2m_z_translation,dense,Float64,72,6,4096,4096,false,3.463700e-04,8.456299e-08
m2m_z_translation,dense_packed,Float64,72,6,4096,4096,false,8.398850e-04,2.050500e-07
m2m_z_translation,compiled_block_loop,Float64,72,6,4096,4096,false,7.639330e-04,1.865071e-07
m2l_z_translation,dense,Float64,72,6,4096,4096,false,3.514190e-04,8.579565e-08
m2l_z_translation,dense_packed,Float64,72,6,4096,4096,false,8.369290e-04,2.043284e-07
m2l_z_translation,compiled_block_loop,Float64,72,6,4096,4096,false,7.610670e-04,1.858074e-07
l2l_z_translation,dense,Float64,72,6,4096,4096,false,3.493350e-04,8.528687e-08
l2l_z_translation,dense_packed,Float64,72,6,4096,4096,false,8.393330e-04,2.049153e-07
l2l_z_translation,compiled_block_loop,Float64,72,6,4096,4096,false,7.500160e-04,1.831094e-07
axis_swap,dense,Float64,72,6,4096,4096,false,4.714330e-04,1.150959e-07
axis_swap,dense_packed,Float64,72,6,4096,4096,false,2.725439e-03,6.653904e-07
axis_swap,compiled_block_loop,Float64,72,6,4096,4096,false,1.708793e-03,4.171858e-07
m2m_z_translation,dense,Float32,72,6,4096,4096,false,2.977580e-04,7.269482e-08
m2m_z_translation,dense_packed,Float32,72,6,4096,4096,false,7.365100e-04,1.798120e-07
m2m_z_translation,compiled_block_loop,Float32,72,6,4096,4096,false,9.335400e-04,2.279150e-07
m2l_z_translation,dense,Float32,72,6,4096,4096,false,2.943420e-04,7.186084e-08
m2l_z_translation,dense_packed,Float32,72,6,4096,4096,false,7.360390e-04,1.796970e-07
m2l_z_translation,compiled_block_loop,Float32,72,6,4096,4096,false,9.273490e-04,2.264036e-07
l2l_z_translation,dense,Float32,72,6,4096,4096,false,2.936400e-04,7.168945e-08
l2l_z_translation,dense_packed,Float32,72,6,4096,4096,false,7.383540e-04,1.802622e-07
l2l_z_translation,compiled_block_loop,Float32,72,6,4096,4096,false,9.327690e-04,2.277268e-07
axis_swap,dense,Float32,72,6,4096,4096,false,3.621190e-04,8.840796e-08
axis_swap,dense_packed,Float32,72,6,4096,4096,false,1.743118e-03,4.255659e-07
axis_swap,compiled_block_loop,Float32,72,6,4096,4096,false,1.813109e-03,4.426536e-07
m2m_z_translation,recurrence,Float64,72,6,32768,2048,true,5.094512e-03,1.554722e-07
m2l_z_translation,recurrence,Float64,72,6,32768,2048,true,1.196371e-02,3.651035e-07
l2l_z_translation,recurrence,Float64,72,6,32768,2048,true,7.483632e-03,2.283823e-07
axis_swap,recurrence,Float64,72,6,32768,2048,true,6.325474e-02,1.930381e-06
m2m_z_translation,dense,Float64,72,6,32768,32768,false,1.019131e-03,3.110141e-08
m2m_z_translation,dense_packed,Float64,72,6,32768,32768,false,1.852050e-02,5.652009e-07
